FilteredChannel1,FilteredChannel2,FilteredChannel3,FilteredChannel4
0.464651,1.615023,0.471992,0.354403
0.377465,0.060318,0.218190,0.351684
0.074974,-2.425395,0.342564,0.239744
-0.268494,-0.186161,-0.486918,-0.452771
-0.210333,2.602093,-0.212179,-0.177047
0.477051,-2.812269,0.604216,0.602177
0.282422,0.784023,0.035641,-0.248877
-1.079539,0.613291,-0.749690,-0.437369
0.842357,0.349631,0.563427,0.454027
-0.605873,1.526109,-0.567850,-0.309734
0.586975,-3.564380,0.626975,0.357295
-0.250323,0.929934,0.037677,0.355138
-0.978327,1.620413,-1.321213,-0.955758
-0.523507,-1.535816,-0.797294,-1.223822
0.716484,0.923404,1.126264,1.890686
3.627322,0.215838,-11.182590,2.152167
-12.037872,0.279296,2.378487,-1.637817
13.089347,-0.589860,12.821483,-2.507041
-7.787467,1.076043,-0.713851,1.855261
7.396278,-0.299552,-3.441187,1.787852
-11.401400,-2.608534,-2.970379,-5.657683
11.007154,2.668588,5.212017,6.336381
12.909408,-1.851524,1.102371,4.591553
-20.715624,1.955720,3.335734,-5.092323
5.739304,-1.014845,-9.997083,-3.008560
-1.405550,-0.254948,-0.555813,-2.966883
-5.357413,0.247389,0.716225,-0.932039
6.542518,1.168106,8.248970,5.460656
2.595194,-2.684487,0.362151,2.011029
-9.384136,1.286751,-3.455747,-2.031991
7.677779,0.054875,-2.994627,0.362849
-1.255836,-1.174234,-3.095548,-3.875381
-6.571073,1.998761,0.528922,-1.557221
12.679255,-0.001335,5.948436,6.444311
-2.908636,-0.712181,4.006300,1.353995
-10.316871,-0.996989,-11.862004,-8.728002
0.713710,0.798673,2.657078,2.218253
0.813286,0.723218,-1.570231,-1.070056
4.471603,-0.988965,4.189281,1.998740
-0.509789,2.853585,0.002696,0.968156
-125.147499,-133.262909,-1309.318237,-571.309509
125.974945,131.487274,1309.980469,571.846497
-3.421128,0.505495,0.316928,0.745353
3.167380,0.768905,-0.671115,-0.737937
0.996862,-0.049272,0.369727,-0.072475
-0.154500,-1.567301,0.838934,1.159076
-0.736111,1.068478,-1.209899,-1.012197
-0.739957,-2.339412,-0.318759,-0.454413
1.628433,-0.241467,1.706999,1.587733
-0.734706,0.735354,-0.924074,-0.655639
1.028314,1.624000,1.149785,0.896933
-0.984523,-0.440890,-1.596370,-1.196025
-0.252204,-0.226885,0.380284,0.131082
1.545877,-0.029166,1.194226,1.446048
-1.973953,-0.790339,-2.003509,-2.423864
0.071641,0.276807,0.520741,0.860123
0.801359,-0.238486,0.512378,0.476571
0.101293,2.152735,0.192885,0.071966
1.184660,-3.518299,0.920736,0.688066
-0.871480,1.202745,-0.722005,-0.498656
-1.017000,-0.498315,-0.840959,-0.849552
-0.454904,-1.440188,-0.835809,-0.554974
0.274025,0.678313,0.426022,0.423576
1.168733,2.181283,1.387305,0.985233
-0.793320,0.065638,-0.768222,-0.669657
-0.103534,-0.741789,-0.094304,-0.035497
0.161301,-0.393342,-0.109038,-0.096096
-0.260838,3.731346,-0.201005,-0.241649
0.470068,-2.701862,0.682135,0.685845
0.095899,0.665652,-0.186810,0.025427
-0.421295,0.844617,-0.181979,-0.515896
0.470583,-0.949918,0.355407,0.350203
0.197404,0.574236,0.236000,0.361396
-0.862486,-1.190056,-0.580804,-0.598958
0.742947,0.062681,0.505153,0.399800
-0.487900,0.019369,-0.413130,-0.121969
-0.107854,-1.623778,-0.202724,-0.291250
0.751565,-0.080101,0.651317,0.701122
-0.273154,0.399845,-0.087336,-0.017160
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
