FilteredChannel1,FilteredChannel2,FilteredChannel3,FilteredChannel4
-0.014714,0.557496,-0.126131,-0.334255
0.261621,0.974132,0.668803,1.259558
-0.810267,-1.113382,-1.041959,-1.085052
-0.379853,-0.393501,-0.168358,-0.178129
-0.338371,-1.677398,1.543208,3.024390
5.985238,-0.387763,-1.792989,-0.199797
-3.185203,2.621790,-6.985630,-1.117665
-1.714874,1.631569,7.713212,-0.095066
-2.284939,-1.204329,3.517312,-0.493178
3.548250,-1.526890,1.259561,1.919559
-4.244030,0.199158,-6.597967,-5.680991
6.358922,-0.596089,0.833802,5.914055
-3.461914,1.567814,3.372486,-1.562210
-1.243497,-1.679787,-5.854400,-2.951100
6.366666,3.269825,4.129221,4.957696
-4.461860,-1.408138,0.393749,-5.341960
1.135513,-1.209234,0.972410,2.842483
0.651338,1.412314,-1.607341,-0.180163
-0.664964,-1.477517,3.725295,2.889706
-5.061798,1.526250,-6.271827,-7.015478
6.271378,0.346828,3.481583,3.332102
-5.030599,-0.935344,-1.095237,0.389248
8.606440,0.645003,6.014251,3.995333
-11.198075,-0.120037,-9.762621,-7.618600
4.425393,0.692519,2.614165,0.912821
4.808766,-2.066894,3.711744,5.647287
-1.052621,2.954744,7.035760,1.240223
-1.206754,-0.679455,-9.503179,-5.095695
-0.970738,-1.750042,-1.235567,0.923476
-1.372815,1.885543,0.595524,-0.341914
0.472490,-1.186675,0.194932,-0.484021
0.406004,-1.098955,1.222417,2.156099
0.185320,2.218559,0.061425,0.168969
0.122548,-1.992308,0.018650,-0.202005
-0.375027,2.175110,-0.311007,-0.565593
-0.563582,-2.957379,-0.101997,-0.389837
-0.354259,0.869880,-0.754350,-0.595452
1.351223,1.818332,1.284410,1.451581
-0.582669,-2.321941,-0.463564,-0.762392
-0.405165,0.569652,-0.836322,-0.507016
0.279859,0.988825,0.331657,-0.123375
-0.032610,-1.447242,0.287876,0.518820
0.556435,0.473107,0.267586,0.528750
-0.252339,-0.384394,-0.190727,-0.665875
0.087568,-1.439488,0.250301,0.590047
-0.281616,0.946029,-0.326861,-0.242817
-0.122661,-0.433927,-0.198674,-0.202777
0.190163,1.040828,0.189926,-0.065270
-0.279530,-0.594621,-0.277141,-0.103384
-0.529730,2.385224,-0.361027,-0.314113
0.521860,-2.220715,0.571636,0.516736
0.216137,-0.291265,0.050360,-0.146313
0.966867,0.106848,1.143533,1.197528
-1.212295,1.421954,-1.427985,-1.367146
-0.295488,2.301202,-0.290426,-0.294084
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
