FilteredChannel1,FilteredChannel2,FilteredChannel3,FilteredChannel4
0.000735,-0.274275,1.959057,4.625311
-0.202174,1.838206,-0.733603,-0.150735
0.055382,-1.197500,-0.236049,-0.725154
0.257821,-0.899172,0.451564,0.705814
-0.737641,2.500430,-0.649207,-0.685610
0.632789,-2.008779,0.541782,-0.001615
0.894531,2.730477,0.452779,0.861108
-1.274282,-2.480291,-0.863629,-1.198857
0.933829,1.361335,0.567820,1.074474
0.585624,-4.035605,1.081866,0.991211
-1.223908,2.050416,-1.197284,-1.199671
-0.174302,1.247493,-0.051188,0.179440
0.506444,0.144052,0.337776,0.070140
0.329149,-5.367444,0.419332,0.613957
-1.613991,3.807192,-1.524338,-1.538143
0.396045,1.732723,0.083779,-0.049966
-0.127340,0.502064,0.162148,0.311206
0.399597,-0.935467,0.036204,0.225960
1.206901,-2.536958,1.457210,1.153427
-0.890465,1.442232,-0.936214,-0.774162
0.289403,-0.013827,0.227863,0.157101
-0.212967,1.138698,-0.157990,-0.251529
0.814890,-0.832846,0.562999,-0.179354
-0.486005,1.539441,-0.437017,0.236094
-0.261772,-0.631777,-0.249389,0.005453
-0.897095,0.661878,-0.700682,-0.729305
1.316001,-2.048394,1.169722,0.883543
-0.848323,1.651792,-0.875360,-0.788713
0.521644,-1.394424,0.822829,0.903415
-0.209786,1.911519,-0.824363,-1.003832
0.451947,-1.456745,0.902095,0.979510
-0.607911,-1.142215,-0.540480,-0.423696
0.082307,2.392435,0.034209,0.191208
0.170838,-0.451855,0.108156,-0.261442
0.588849,-0.275843,0.564426,0.569686
-0.463545,0.334351,-0.454786,-0.497441
-0.790634,0.000296,-0.728153,-0.588603
0.547459,-0.437522,0.450994,0.563466
-0.427488,-0.179371,-0.308948,-0.362246
0.176169,0.123737,0.160807,0.233767
-0.550834,0.729208,-0.563218,-0.479363
0.736351,-2.494182,0.822061,0.682302
0.290104,1.183688,0.150587,0.107748
-0.273228,-1.535217,-0.222793,-0.199104
0.115567,-0.003215,0.269464,0.393522
0.331824,2.978936,0.238476,0.117687
-0.066363,-1.269757,-0.063859,-0.143879
-1.006800,2.534533,-1.187779,-1.157280
0.332637,-0.478292,0.424159,0.408527
-0.060495,-0.418326,-0.096637,-0.047026
0.565966,-3.958595,0.572030,0.794473
-0.013522,-0.244961,0.130356,0.008758
-0.370606,4.067172,-0.480346,-0.397835
0.142765,0.718035,0.265519,0.037810
-0.464580,-0.453026,-0.576807,-0.745331
0.167245,-0.688886,0.091696,0.253685
0.470122,-2.143015,0.610689,0.715071
-0.081391,-0.170128,-0.124903,-0.107611
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
