FilteredChannel1,FilteredChannel2,FilteredChannel3,FilteredChannel4
0.240372,0.949049,0.165819,0.211591
-0.134067,0.594590,-0.117880,-0.044588
-0.348555,0.727108,-0.332084,-0.480823
0.623511,-1.708550,0.516129,0.717091
0.013699,0.649320,0.079660,-0.062436
-0.131355,-1.789094,-0.081885,-0.082885
0.023020,0.042567,-0.023446,0.025309
-0.368923,2.323139,-0.290446,-0.234482
0.623723,-0.205627,0.415352,0.999004
0.135541,1.163182,-0.019772,-0.778331
0.565003,-2.104621,0.683323,0.587592
-1.073038,2.383145,-1.161862,-0.400934
-0.266127,0.369916,-0.534552,-0.305537
0.400049,-3.909711,-1.205931,0.617646
2.608852,3.438808,2.571535,-2.494389
5.360806,-1.862413,1.479001,-1.008757
-14.920412,1.030653,-2.302040,3.819272
6.792940,-1.612447,-1.753831,-0.189973
5.023539,1.626915,3.850619,1.949358
-4.606768,-0.764188,-5.214738,-3.535166
-1.260940,0.026815,1.208849,0.779164
1.058838,-0.061251,-0.084994,-3.550156
-2.023880,0.150140,3.972676,5.626413
-0.191849,-0.969759,-1.619521,-3.620812
-5.797008,0.967325,2.279671,-0.072492
10.035966,1.237897,-1.738048,1.956941
1.575363,-0.805152,-4.647759,-0.625555
-3.252833,0.180187,7.218307,3.388395
-1.898130,0.464762,-4.774560,-3.087922
0.705268,-0.060738,3.654574,0.638637
-0.686699,-0.098813,-2.468475,0.587910
2.611531,0.476491,1.410991,-3.488587
-3.242938,-1.353663,-2.402389,1.365294
0.865854,1.100001,3.349434,3.043715
-0.574883,-1.702684,-3.349105,-3.329823
3.573693,-0.155613,3.434723,1.797526
0.503634,1.426205,-0.696411,1.661679
-0.306025,0.269372,-1.370554,-2.073745
-3.494221,-1.741527,-0.162305,0.037973
0.449982,-0.423816,-0.767337,-1.778127
1.485936,2.661283,-0.150740,-0.256246
-1.904104,-1.653525,0.231378,-0.058089
0.917205,-0.501694,-1.310231,1.387870
3.316796,0.071104,2.538911,1.881635
-6.819724,1.247295,-0.789003,-1.350260
5.369991,-1.829373,-2.811427,-1.363877
-2.784196,1.320379,2.172993,0.355352
5.934234,1.689545,0.312000,2.821925
-6.612444,-1.186483,-0.242737,-7.030862
-1.908019,0.074697,-0.202901,1.871174
4.361532,-0.568990,2.488999,2.828506
-0.460603,-1.372646,-0.213086,4.694915
1.611570,1.660113,1.466541,-1.145000
-1.855310,-0.247096,0.707115,-2.464948
0.246277,-0.628793,-2.855516,-0.717344
1.741372,0.889018,-0.616545,0.846630
-3.067174,-1.034215,-1.567157,-1.662758
1.515778,-0.490544,2.186877,1.561185
2.454042,1.228727,2.916412,1.193407
-9.729537,-1.101683,-10.645948,-8.252899
7.330385,0.163575,7.009907,6.390134
0.370256,-1.546498,0.405111,-0.311968
-3.156391,2.444814,-2.858833,-1.346972
2.367594,-0.057074,1.928183,0.992779
-0.978281,0.083769,0.066665,-0.172017
-1.919263,-0.387867,-2.349643,-1.667606
2.408569,-0.413850,2.471963,1.907738
-0.034949,0.805708,-0.465165,-0.355140
0.121398,-0.803294,0.715296,0.769670
1.247373,0.201210,1.099014,0.915728
-0.284163,1.124462,-0.354224,-0.113074
-0.609403,-1.331769,-0.500716,-0.904943
-0.075135,1.694026,-0.117993,0.143816
0.574713,-2.474672,0.421175,0.696681
-0.394879,1.220233,-0.256385,-0.549621
0.569367,3.025346,0.442425,0.366196
-0.540619,-4.601702,-0.603127,-0.522886
-1.038688,2.678107,-0.783886,-0.773769
0.769025,-1.129219,0.526980,0.639518
-0.019949,-0.917112,0.138719,-0.006585
0.512310,1.747196,0.413362,0.201755
0.100934,-0.822466,0.041134,0.024041
-0.245911,-2.222815,-0.084126,0.109647
-0.546556,4.916953,-0.739818,-0.416185
0.284311,-2.525014,0.362496,-0.077821
0.051393,-0.836864,0.091187,-0.016185
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
