FilteredChannel1,FilteredChannel2,FilteredChannel3,FilteredChannel4
0.433479,-0.146778,0.197687,0.206386
0.489236,-1.017325,0.453225,0.473360
-0.236899,-0.338065,-0.188960,-0.287813
-0.144730,1.382740,-0.157153,-0.128469
0.142975,0.148354,0.251615,0.398357
-1.017623,-1.686049,-0.830673,-0.029243
-0.920431,0.563124,-2.678311,-2.634417
2.507007,-0.407536,0.310539,2.153320
-4.748195,1.114373,-3.517007,-4.554614
8.122375,-0.209096,7.610985,5.845145
-2.846666,-0.903149,-3.003938,-1.964224
-0.481245,-1.168255,4.617288,5.115735
-0.232193,3.911129,-2.338549,-3.164953
-1.827648,-2.171018,-3.209646,-7.681370
-1.382097,1.728203,3.137192,3.616850
4.985132,-1.137731,-0.688523,2.903515
-0.584839,-1.382688,-0.352006,2.871341
-2.584624,-0.386474,0.763866,-4.162710
1.832358,0.314642,0.074389,0.503445
-1.358477,-1.035236,-0.631693,0.846826
0.954375,0.814315,-1.343095,-0.376784
0.358316,0.942580,0.697296,-0.836740
0.428615,0.549430,2.697137,4.488417
-5.563655,-1.501471,-4.153092,-8.451854
6.973354,0.889863,3.744632,7.120363
-1.574585,1.475025,2.035320,-0.429706
-7.018087,-2.642635,-3.220742,-3.846736
6.235928,3.274948,-1.244926,2.045131
0.400535,-2.221814,1.538828,1.028210
-5.925646,-0.281879,-3.982418,-3.526988
3.731916,-0.623948,1.579303,1.763087
-0.035696,-0.354120,4.227676,1.755191
2.514908,3.995534,0.278708,3.624849
-0.835949,-1.965040,1.537250,-4.002027
2.460349,0.146414,-1.563328,1.830504
-13.298343,-0.361950,-4.670408,-5.772401
10.538727,-1.164001,0.912894,3.557121
2.420499,1.365685,2.240103,-0.422756
-1.657114,0.044198,0.575841,2.143000
-3.897746,-0.804437,-2.348074,-3.076007
-0.278455,-1.364110,1.310853,0.856164
-0.361052,1.325671,-1.523398,-3.124814
5.395570,2.184582,-2.416462,2.147830
-2.233984,-1.016700,4.710828,1.009612
1.969980,-1.153067,-0.976096,1.093412
1.779116,0.227325,1.522716,2.423953
-6.886329,0.483668,-0.880477,-4.327297
-1.376984,-0.367814,-6.041698,-3.380971
7.197346,-0.708472,5.736129,5.538374
-1.959103,-1.728812,-0.348618,-0.908003
1.433809,2.814238,0.606484,-1.268591
-1.578160,2.339719,-0.541435,1.219509
1.642230,-3.597961,1.839299,2.976263
-1.209617,1.146546,-1.377343,-2.429322
-1.024972,1.191402,-1.640835,-1.420622
0.945503,-1.052656,1.357508,0.804393
0.138340,0.976417,-0.368037,-0.077316
-0.699889,-0.945759,-0.427645,-0.139185
0.273057,-0.168556,0.043425,-0.017052
0.500197,-1.452435,0.804877,0.619035
-1.500510,2.271410,-1.316067,-1.135107
1.101358,-2.054343,1.272613,1.551140
-0.415962,0.500020,-0.665275,-0.646720
-0.182133,-0.193413,-0.251424,-0.541983
1.275791,0.715529,1.675674,1.747914
-0.791546,-0.581902,-1.382890,-1.494708
-0.588133,2.854337,-0.263895,-0.444035
1.564304,-1.890257,1.174126,1.421795
-0.406896,-0.365405,-0.624064,-0.419112
0.010609,-2.035199,0.373013,0.219511
-1.259452,2.475980,-0.734143,-0.825798
0.860812,-0.307822,0.382280,0.361402
0.049879,-0.562272,0.380539,0.249602
-0.437764,0.649204,-0.695704,-0.397952
