FilteredChannel1,FilteredChannel2,FilteredChannel3,FilteredChannel4
0.330727,-1.149978,0.114976,-0.222476
0.244173,1.729836,-0.177860,-0.216161
0.441905,-2.289135,0.890787,0.863502
-0.530419,1.898576,-0.724013,-0.355982
-0.051378,-0.784696,0.030205,0.051830
-0.143315,-1.394266,-0.132019,-0.248557
0.178897,0.709268,0.179390,0.191831
-0.579009,1.422948,-0.699575,-0.865028
0.919206,-1.411896,1.192484,1.246212
0.085828,-0.313010,-0.338018,-0.595084
-0.431535,1.315725,-0.335086,-0.158168
0.805916,0.019248,0.074559,-0.275362
-0.498165,-0.962794,0.059257,0.577486
-0.567983,2.287833,0.005742,-0.129497
-0.489508,-1.006274,-0.927395,-1.419711
0.264470,-0.302047,0.540844,1.115047
1.040398,-1.359955,2.428345,0.671370
1.551682,0.235365,7.097990,-2.634370
-5.493821,0.145434,-8.777446,2.413857
2.641701,1.673852,-4.040082,-1.030409
13.698019,-0.733470,3.740877,6.008771
-20.052197,0.454434,0.630227,1.113197
13.912830,2.360775,-7.311759,-6.324709
-10.780711,-4.070758,1.828699,-6.320233
12.596478,1.340352,9.623567,10.032794
-13.072038,1.479674,-6.555192,-4.736668
6.113208,-1.269171,8.653229,3.782367
-1.829315,-0.294525,3.226765,-0.028169
-2.592559,-0.555634,-13.505088,-4.590692
9.886076,-0.319262,6.814067,4.465782
-7.988983,1.742052,-3.651384,-0.466477
-3.296388,-1.661803,0.642801,-1.490081
4.541539,1.066123,5.404796,-0.308595
-0.524017,-0.473841,-0.094698,0.951294
1.701759,0.450048,-7.321924,-1.590620
5.447597,-0.323871,0.931554,2.566506
-8.783397,0.733974,0.307472,-2.985742
4.155393,-0.016993,-3.137256,0.900614
-6.478462,0.088033,-1.221833,-4.091354
2.633005,-0.738463,8.165418,3.804562
-2.703606,2.075792,-6.421093,-1.017522
8.053973,-0.948002,0.594403,1.108166
-6.329089,-1.175487,-0.635535,-0.256470
-2.718971,-1.764253,-8.435952,-7.815907
7.509508,2.659442,12.717575,9.140566
-0.535833,-0.005620,0.315233,0.724901
-0.255128,-0.626163,0.793807,1.177258
-0.476636,0.785616,-2.125032,-3.988705
-2.744362,-1.282332,-1.654182,0.054176
1.148392,1.579698,0.921982,0.404703
0.258144,-1.939720,0.157226,0.548909
-0.133501,2.350934,-0.047689,-0.341310
-0.231171,-0.635228,-0.443500,-0.617464
-0.186569,-1.295735,0.136909,0.618965
0.075025,0.910877,-0.026200,-0.236481
1.259350,-0.478162,0.702852,0.683075
-0.676345,-1.109890,0.012051,0.200621
-0.112624,1.543113,-0.455608,-0.422548
1.679573,-1.832144,1.374252,1.259947
-1.560983,1.671139,-0.971421,-1.263804
0.234553,-0.334791,0.262577,0.629913
-0.488725,0.498069,-0.591627,-0.644747
0.426632,-3.297562,0.190423,0.136390
-1.137204,2.275492,-0.748573,-0.253079
0.694695,0.439395,0.417330,-0.121207
1.366645,-0.644453,1.082058,1.126119
-1.061050,-0.259872,-0.622701,-0.923178
-0.272694,2.210000,-0.240473,0.380145
0.179589,-0.367317,-0.162625,-0.760294
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
