FilteredChannel1,FilteredChannel2,FilteredChannel3,FilteredChannel4
0.252182,-0.272058,0.069325,0.022176
0.073761,1.839277,0.204290,0.147101
0.351068,-0.763908,0.338431,0.307986
-0.037629,-1.336232,-0.107711,0.005966
-0.368038,1.698027,-0.356785,-0.475077
-0.344621,-0.731662,-0.217590,0.009303
0.385752,-0.288767,0.204560,0.008236
-0.087319,0.388710,-0.103574,-0.011689
-0.764922,1.010993,-0.814945,-0.916250
1.746202,-2.429240,2.058268,2.141303
-1.956377,1.549245,-2.023937,-1.171257
7.537115,0.930023,5.920115,2.935722
-3.316446,-0.979539,-3.584496,-5.738681
-8.973855,-0.831666,-7.870689,-3.059016
4.078974,1.133503,4.295400,3.244777
-6.007197,-1.691961,-6.706910,-4.881551
7.534848,1.283387,9.463139,4.640793
2.026698,0.196271,7.058619,11.333884
1.043106,0.434509,-4.553592,-6.194971
0.401407,0.521224,2.519660,5.103942
-1.059330,1.389294,-2.076768,-5.827518
-2.042579,-1.081103,-2.225094,2.582794
0.951031,-0.629783,0.394754,-3.428864
0.512143,-1.380923,-1.211904,-2.087060
-7.739497,0.496276,-3.458638,-2.893833
2.841026,0.185161,0.072643,3.925565
0.265723,-1.389071,-4.071057,-4.949125
1.069123,0.237820,5.423525,5.166333
0.278809,1.151675,0.206228,0.338477
5.060020,1.244897,3.128312,0.958485
-3.858777,-0.577176,-0.940163,-1.580450
0.790908,-0.043155,-0.353444,0.763797
-1.314332,-0.925269,-2.192817,-0.838532
-0.909780,-0.012386,-0.243675,-0.973447
-0.233410,0.180641,0.721715,0.659876
0.905941,0.120477,1.185254,0.784754
3.960886,1.499959,2.434821,1.047412
-3.620997,-1.219606,-4.376023,-3.114995
-1.788984,-0.862272,-0.439158,0.188172
3.325702,0.297747,1.494978,0.669114
-0.250778,-0.182013,1.452604,2.405276
-0.841240,0.525646,-0.959170,-0.828246
0.395144,0.152924,0.286242,-0.522546
0.648045,-1.301976,0.907180,1.011120
-0.591444,2.449599,-0.965189,-1.116085
-0.566224,-1.219447,-0.297026,-0.244840
0.261104,-0.012600,0.206364,-0.001406
0.003865,0.198301,-0.300947,0.137627
-0.461941,-0.730466,0.001177,-0.006227
0.665800,1.213387,0.603698,0.247406
0.116307,-0.715930,0.032641,0.227600
-0.278285,1.265392,-0.274196,-0.461566
0.331897,-0.837738,0.313215,0.456205
-0.393200,0.494160,-0.490510,-0.536193
0.185826,-1.141628,0.303954,0.328418
0.366615,0.653270,0.259698,0.243232
-0.060191,-0.826492,-0.027962,-0.179864
-0.162977,-0.502232,-0.176388,-0.050331
0.179950,3.397391,0.142847,0.180236
-0.168897,-2.790678,0.022830,-0.089910
-0.033485,-0.858421,-0.418822,-0.211718
-0.739247,0.807658,-0.474125,-0.547902
1.229759,0.960091,1.112984,1.057257
-0.383372,-2.273573,-0.270040,-0.225835
-0.121372,3.249964,-0.057014,-0.021667
-0.097777,-1.775717,-0.201173,-0.237430
-0.232200,0.539575,-0.235202,-0.137965
0.102471,0.667823,0.233603,0.148728
-0.232321,0.012176,-0.552510,-0.539525
0.584854,-1.304186,0.867417,0.804320
-0.327030,0.719281,-0.426647,-0.339263
-0.226951,0.608522,-0.237237,-0.121780
-0.071841,-0.558288,0.121828,0.266519
0.382111,0.502466,0.302597,-0.030824
0.304882,-0.837467,0.281277,0.156512
-0.301038,0.258825,-0.206538,-0.171923
-0.006193,-0.612076,-0.312140,-0.188366
0.143019,-0.246851,0.447559,0.412808
-0.769198,1.271909,-0.971620,-0.845947
1.196728,-1.353870,1.198258,1.080075
-0.383505,0.365564,-0.657004,-0.681275
0.178060,1.775228,0.315364,0.334100
-0.689981,-0.895570,-0.451503,-0.553745
0.187304,0.346595,0.052912,0.079505
-0.192439,-3.124280,-0.134105,-0.052914
-0.314851,0.517041,-0.148743,-0.025755
1.199506,-0.984698,1.016328,1.042704
-0.767913,3.541677,-0.662203,-0.930350
0.242927,0.788076,0.050750,0.232533
0.119803,0.085734,0.288516,0.008432
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
