FilteredChannel1,FilteredChannel2,FilteredChannel3,FilteredChannel4
0.947692,-6.768456,0.961588,0.661701
-0.024239,-0.064534,0.067275,0.391103
-0.834844,3.514783,-0.885505,-0.932903
0.012602,-2.639645,0.063410,-0.133429
0.346278,-0.276421,0.256593,0.246709
-0.012322,-0.921967,0.817994,0.551825
-0.504759,2.202205,-2.762618,-0.422825
1.205887,1.239317,2.208839,0.588265
-1.168208,-1.201031,-0.801274,0.821825
8.001468,0.846563,-1.089764,-0.158291
-7.689416,-1.845594,-1.310652,-1.857834
-0.469020,-0.045555,-0.678938,0.745279
-0.820690,2.942349,5.352610,1.652830
-1.432832,-3.305720,0.919888,-0.669088
4.172060,2.741912,-0.679861,0.258997
-3.943922,0.019501,-1.734465,-2.195055
-4.803231,-1.548760,-9.588565,-5.906325
10.439334,0.544557,13.760626,8.570393
-6.762991,-1.947070,-7.335425,-2.899009
1.923201,2.532219,1.508393,1.134342
-0.784109,-0.752305,-1.661913,-2.907142
1.418998,-1.953568,1.415394,1.769002
-2.230728,-0.311115,0.618562,0.696505
3.761852,3.094556,2.529792,1.935635
-0.311643,-0.354569,-1.100487,0.613285
-0.872959,-1.812633,-2.262952,-3.396268
-0.884702,-0.950708,3.023879,1.444656
3.443120,2.383657,0.039356,-0.056938
-2.487398,-0.416159,-1.234788,0.786278
0.279272,2.224450,-0.953345,0.915220
-0.432305,-2.435853,0.125017,-2.296164
0.385314,-0.985686,1.131197,-0.094954
-0.424237,0.403163,-1.029251,-0.273808
-2.826694,-0.503171,-1.581271,-0.968719
6.016513,-0.048936,2.733371,1.954660
4.975309,1.165303,9.651464,4.073321
-10.359991,-0.609721,-6.655149,-4.902280
6.006402,2.723863,-0.776080,1.380020
-3.099492,-2.688645,-2.401898,0.008455
3.874657,1.190041,3.231947,2.412269
-4.666842,0.022889,-5.166456,-4.795877
2.222554,-2.436127,3.506675,3.655651
-1.657494,3.301003,-2.529295,-2.700769
1.028358,-1.202814,1.490615,1.680756
-1.464835,-0.482321,-1.656205,-2.324562
1.304359,-1.050375,1.317142,1.678829
-0.309740,-0.973914,-0.072472,-0.151881
-1.007426,1.770272,-1.133971,-1.032358
0.979737,-0.043634,0.887444,1.041844
-1.289663,2.170496,-1.231992,-1.003643
1.691275,-0.817926,1.651752,1.356463
-0.348032,-2.303390,-0.207681,-0.200211
-0.253114,1.306791,-0.311530,-0.231508
0.390550,-3.238462,0.156622,0.253455
-0.543284,2.736831,-0.149124,0.007143
0.681692,0.383953,0.492831,0.034704
-0.542619,-0.081764,-0.594049,-0.563969
-0.028467,2.172972,0.158581,0.532269
0.268496,-1.642815,-0.010887,-0.304908
-0.692659,-1.340800,-0.382760,0.042242
0.731153,0.808795,0.577298,0.230352
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
