FilteredChannel1,FilteredChannel2,FilteredChannel3,FilteredChannel4
-0.463398,1.253766,-0.250957,-0.198508
-0.350872,3.031090,-0.404968,-0.465675
0.607804,-2.564473,-0.160516,-0.126349
-2.516979,-0.952554,-0.004677,-0.402178
1.004048,5.225283,-0.723800,0.147196
2.719999,-6.281337,-4.067607,-1.081649
-3.326392,2.940644,5.327034,1.124526
0.799304,2.385876,-2.105744,-2.207242
4.920245,-1.187250,2.146690,2.926821
-2.360043,-1.186848,1.393305,-1.986370
3.934191,-0.153869,0.005151,2.825644
-5.005026,-0.025875,-1.784234,-1.562394
-3.252792,-1.423163,1.032139,0.952586
3.428223,3.280019,-0.904590,-1.484408
-3.414241,-2.773202,0.531478,1.725923
3.431165,1.909845,1.575436,0.895669
-5.645551,0.136761,-5.215148,-4.504866
2.693881,-2.702744,1.743672,1.851024
2.434408,-0.279819,0.885740,1.665606
2.981962,1.779751,1.050201,0.183658
-3.407436,1.064472,-0.591007,-0.189067
0.371579,-2.453130,-1.058185,-0.760932
0.116987,2.790742,2.104794,0.412040
-1.757277,-2.396444,-2.648625,-0.798744
-0.514588,0.706092,1.503904,0.263408
0.236365,-2.390096,-0.341101,0.040203
0.050062,0.132132,-1.465624,-0.013330
2.568268,3.206117,2.915409,1.132802
3.408306,-0.605030,-0.335456,-1.480750
-5.177419,-1.644058,-1.921307,0.893080
1.622842,2.383760,1.832653,0.217708
-0.479471,-2.669382,-0.688536,-0.395304
0.006691,1.656255,0.637621,1.194664
-0.691124,0.699756,-0.848780,-1.483740
1.482248,-1.265113,1.789243,1.514690
-0.519113,1.979060,-0.742466,-0.807964
-0.534925,-1.114033,-0.868452,-0.691265
-2.149660,-0.642987,-2.113573,-1.505614
2.205208,1.554371,2.271753,1.541688
-0.141000,-3.152693,0.044088,0.617310
-0.382145,3.116334,-0.477871,-0.817526
0.546209,-1.868333,0.475070,0.357331
0.067973,-0.582816,0.412887,0.609276
0.353598,2.846907,0.060278,-0.145082
-0.847364,-2.449603,-0.771502,-0.660440
-0.074780,0.189156,-0.117093,0.027152
0.425725,-2.365285,0.358962,-0.058758
-0.280173,4.342851,-0.277960,-0.112989
0.322697,-1.118449,0.385414,0.389592
-0.557801,0.015569,-0.507428,-0.460210
0.144979,1.629707,0.032582,0.126528
0.113372,-1.145916,0.002265,-0.055000
0.290828,-2.173265,0.447751,0.338029
-0.292615,2.023593,-0.330722,-0.534962
0.422815,-0.500677,0.494429,0.786722
-0.211590,-1.403234,-0.253762,-0.199679
0.134786,2.274151,0.157051,0.041474
-0.189289,0.770180,0.075374,0.122978
-0.242624,-1.852007,-0.639025,-0.640643
0.308609,-0.085244,0.376035,0.233288
-0.025059,-1.365879,0.251304,0.354309
0.864654,0.781674,0.432941,0.356224
-0.380695,-0.793692,-0.123361,-0.161428
-0.639165,2.574293,-0.728900,-0.633695
0.330331,-2.243603,0.303750,0.460435
-0.206621,3.307625,-0.146127,-0.335680
0.613157,-2.762476,0.436157,0.565021
-1.165503,-1.302524,-0.409572,-0.603277
0.690230,3.235674,0.215988,0.323535
-0.292491,-1.612333,-0.418366,-0.383330
0.127651,3.072619,0.134100,0.220499
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
