FilteredChannel1,FilteredChannel2,FilteredChannel3,FilteredChannel4
0.933454,-3.998316,0.993517,0.748268
-0.895333,1.526837,-0.887987,-0.534545
0.164231,-2.188636,0.161544,0.055856
0.106941,-1.069809,0.072214,-0.006034
-0.529760,3.804341,-0.608517,-0.654621
0.072152,-2.101869,0.265823,0.173532
0.234481,-0.510517,0.092141,-0.019849
0.143982,2.682559,0.171414,0.314422
-0.165281,-2.091605,-0.079993,0.291750
0.782664,-0.148178,0.499958,-0.005428
0.011624,-1.428609,0.081885,0.144508
0.341536,3.278914,0.120924,0.420462
-0.207795,-0.437221,-0.819430,-0.961221
-1.343582,0.343712,-0.631455,0.126435
-4.646518,-3.335050,-1.118167,-1.344963
3.472294,1.778832,-2.250760,-3.165913
-6.407786,-0.046832,2.005719,2.469288
5.453328,-0.567093,3.621160,2.882492
-0.767981,0.924810,-0.965871,-3.718964
-1.285163,0.816101,-1.723698,1.841377
2.422171,-2.349804,-0.630896,-2.886013
1.078854,-0.044675,1.492901,3.038900
3.716412,2.407132,-0.571157,2.037487
-2.410102,-0.919604,2.941805,-1.062245
1.383975,1.448277,-1.792482,0.460901
-2.424365,-1.895605,0.748350,0.637896
5.843240,0.355961,0.705101,1.389165
-6.562788,0.608590,-3.224517,-3.324995
1.708180,0.968906,2.377106,1.994701
-1.691850,-0.939879,-0.533009,-2.050728
2.960217,-0.459851,0.843892,2.642273
0.312725,0.004070,-2.245322,-2.632194
1.169687,2.352882,1.780800,1.744595
-5.506536,-3.099794,1.424708,-0.781337
2.710716,2.033395,-2.376148,0.496505
1.833525,-1.271749,0.266572,0.727227
-1.936763,-0.066732,2.224545,0.410093
0.237205,-0.475194,-1.285019,-1.813782
-1.912354,0.915138,-1.941136,-0.432533
0.243554,-2.570746,-0.715642,0.272414
1.604034,2.427259,1.969193,0.576319
0.697878,-0.758500,-0.598762,-1.264281
-0.107712,-1.921430,-0.809698,0.267843
-1.048688,1.559121,0.496329,0.898457
2.333457,0.370359,0.364081,0.093438
-3.705110,-0.470835,-0.097677,-0.060436
-0.313306,0.221960,-2.002104,-1.637030
3.271863,3.524155,3.235781,2.362393
0.236758,-2.362542,0.580592,0.087962
-2.800374,-1.271976,-2.754441,-1.233160
-0.641032,1.132510,-0.318199,-2.191594
3.218650,0.467425,2.482218,2.972421
0.107846,-0.167759,-0.559329,-0.354642
-1.472998,1.322159,0.861803,0.735532
2.688834,-1.351748,1.479931,1.682367
-2.202524,-1.800077,-1.962110,-1.937188
1.731464,1.380842,1.696697,1.069866
-1.782954,0.454881,-1.659458,-1.578029
1.120612,1.710853,0.660068,1.550567
-0.090039,-2.803668,-0.444913,-1.035355
-1.797751,1.143959,-1.506649,-1.335801
-0.844037,-1.065729,-0.631528,-0.693233
2.146765,0.957657,2.270952,1.664572
-0.750157,1.133382,-1.316642,-0.982772
-0.301260,0.000764,-0.037835,0.225130
0.534354,-1.269767,0.359483,0.790329
-1.012363,-2.926314,-1.015630,-1.557585
1.406193,1.866926,1.600741,1.859358
-0.385049,0.088234,-0.382652,-0.260510
0.063379,-0.947555,0.101413,-0.083840
1.089695,1.879946,1.113226,0.865063
-1.108995,-1.070029,-1.078013,-0.938953
-0.548767,-0.635081,-0.317065,-0.459749
0.340548,2.463206,-0.170686,-0.094028
0.491224,-2.685088,0.861986,0.808599
-0.971588,1.451628,-1.062051,-1.043983
0.324334,0.438151,0.253935,0.282642
0.422214,0.659049,0.489862,0.578324
-0.034905,-0.618192,-0.141421,-0.063537
-0.378406,1.372484,-0.261254,-0.386866
-0.239920,-0.737986,-0.097514,-0.079116
0.818724,-3.051225,0.621216,0.703429
-1.484491,1.433234,-1.401815,-1.454018
0.576811,1.652010,0.522875,0.668904
0.492048,-0.613115,0.518452,0.321156
-0.510364,-1.080136,-0.445081,-0.367848
0.700885,1.346433,0.661142,0.787059
-0.359866,-0.868913,-0.431460,-0.719892
0.535357,-2.117646,0.599072,0.741304
-0.760704,4.431223,-0.851452,-0.626827
0.291091,-2.990037,0.380444,-0.008679
-0.076810,2.028093,-0.113719,0.175489
1.342531,-0.182010,1.245491,0.955231
-1.655664,-1.666780,-1.511364,-1.402271
1.237510,2.070029,0.788711,0.968355
-1.175931,1.775438,-0.658917,-0.592655
-0.512191,-0.786212,-0.680394,-0.976294
1.230349,-3.555675,1.174056,1.097024
-1.428724,2.955086,-1.430684,-1.243559
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
