FilteredChannel1,FilteredChannel2,FilteredChannel3,FilteredChannel4
-0.902643,-0.146711,-0.628096,-0.434494
0.440620,4.297858,0.239128,0.180097
-0.108141,-2.326747,-0.072211,-0.175210
-0.237734,0.045106,-0.146138,-0.170519
0.503252,-0.668289,0.331518,0.391952
-0.741666,1.537902,-0.603206,-0.606170
-0.227392,-3.312545,-0.394457,-0.550202
1.109630,2.178243,1.247051,1.498218
-0.537312,-1.241909,-0.453528,-0.486509
-0.207302,1.146598,-0.441356,-0.495971
-0.711588,-0.046330,-0.487943,-0.557563
1.461482,-0.322539,1.379166,1.375067
-0.061348,0.520250,-0.163850,0.040578
-0.091309,-1.859507,0.175962,-0.111785
-0.604918,2.841616,-0.798787,-0.330696
0.691405,-2.743204,0.751337,0.390379
0.218065,0.278313,0.112730,0.002579
-0.078462,0.208271,-0.082486,0.198662
-0.246748,-2.547089,0.047201,0.189562
-0.084416,3.471141,-0.089605,0.202306
0.135774,-0.056986,-0.080603,-0.716118
-0.233018,0.514139,-0.272996,-0.060759
0.131134,0.073852,0.119914,-0.484859
-1.554011,-0.270502,-1.433723,-0.811758
1.362229,-0.947216,1.317005,1.534092
-0.474828,1.710894,-0.584346,-1.071236
-0.027189,-0.681436,0.033237,-0.499411
-3.706582,0.348445,3.593769,0.919542
2.139139,-3.064668,1.152836,0.439543
0.976188,1.490282,-4.169436,-2.797907
19.033314,-0.057208,-2.565114,4.451087
-26.426416,-0.058310,4.759473,-4.358409
6.132525,0.900366,-9.132031,0.407702
8.580347,-0.965217,10.182660,2.253341
-11.429440,0.983637,-7.736264,-2.350299
5.839126,-0.855403,3.726512,2.343735
-5.049656,-0.914782,-5.812001,-5.077442
5.786229,1.781097,7.724615,5.995100
-1.984770,0.435780,2.178071,2.165050
3.146081,-0.514313,0.000514,-2.815986
-2.275535,-0.092066,-2.575786,1.066957
-1.338740,0.374968,-5.183788,-3.398352
-5.070954,-0.883764,2.091043,-1.020524
0.705976,-0.120640,-0.544318,-0.199723
2.764528,0.933780,7.879863,4.103955
2.630277,-0.456033,-6.336576,-2.034204
-1.675082,-1.081232,-0.687191,0.745351
2.993046,0.652897,1.974843,-0.061242
-0.759153,0.628258,1.823051,0.563907
-0.992347,-0.457990,-4.161422,-1.239637
1.261390,-0.227894,5.772986,2.048714
-0.348899,1.475926,-3.636203,-2.288414
0.217612,0.747563,-2.796458,1.132078
0.731853,-1.905630,4.766547,0.045478
-1.357195,-0.216728,-2.816887,0.004787
3.944491,1.783408,0.786384,2.183974
-4.823129,-0.481957,2.160784,-2.223940
-0.281700,-2.665361,-3.442273,-0.681043
3.587813,0.695912,4.196195,1.987975
-2.135564,0.589139,-0.108377,0.324324
1.382372,1.222043,-1.833157,0.485655
-0.691590,-0.856739,-0.251073,-1.712882
0.235913,0.146314,-0.235757,-0.405974
-3.929203,0.260376,-1.641283,-1.746702
1.861095,0.063344,1.858303,2.613127
0.972455,-0.385880,0.303265,-0.439486
-0.076337,1.112308,-2.793601,-1.243010
-0.293676,-0.104124,1.377465,-0.092094
0.093980,-0.325893,-0.734482,0.503719
4.383310,-0.993159,4.090198,1.935023
-6.048408,0.683199,-6.323882,-2.816785
6.936417,1.442993,9.084320,6.586069
-5.160469,1.415887,-5.729398,-5.379766
-1.041316,-4.190152,-0.444928,-1.128218
2.278901,1.668108,0.430127,1.287296
0.147263,-1.051458,1.552715,1.293141
-1.306362,1.382168,-1.115652,-1.166885
0.020790,-0.547736,-0.169834,0.038499
0.500084,-1.675822,0.790440,0.566738
-0.832885,0.698462,-1.040441,-0.980620
0.672240,-0.059376,0.744370,0.827949
0.196734,-0.392053,0.222566,0.043714
0.122631,0.333746,-0.064461,0.023267
-1.149322,0.506047,-0.857817,-0.853110
0.001605,-1.209095,-0.221598,0.008439
1.257761,1.680220,1.167886,0.478441
-0.299035,1.135082,-0.091270,0.222985
-1.287761,-1.487379,-1.527295,-1.041072
0.814272,-0.734267,1.099907,0.791991
0.645170,-0.252818,0.502912,0.546047
-0.417433,1.075108,-0.393755,-0.406363
0.633712,-0.335188,0.742648,0.624491
-0.473324,0.363893,-0.762787,-0.741299
0.073161,1.009059,0.392893,0.472032
-0.021564,-0.859786,-0.104821,0.021325
-0.747038,1.614158,-0.879779,-0.871764
0.493952,-2.880829,0.766753,0.862893
-0.889386,3.276101,-1.088685,-1.042693
2.089181,-2.637811,2.240424,1.802406
-1.786614,0.502954,-1.797256,-1.425412
0.738004,-1.264494,0.530960,0.338125
-0.231733,0.260393,-0.041351,-0.106233
-0.331385,0.449774,-0.512133,-0.337667
-0.050126,0.438144,0.112300,-0.228449
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
