FilteredChannel1,FilteredChannel2,FilteredChannel3,FilteredChannel4
1.002373,0.006953,3.127318,3.500037
0.170363,-1.776830,0.285722,0.109002
-1.434259,-0.603960,-1.497458,-0.598027
1.732117,0.713706,-0.002119,0.189173
-0.255182,1.080684,1.620796,0.294526
-2.309987,-1.917868,-2.524013,-1.158414
0.909490,1.152293,1.746289,1.950591
-0.114178,0.247785,-0.516671,-1.152129
0.642870,-1.521823,0.345681,0.141700
0.634205,-0.294378,0.450186,0.330565
-0.807576,2.854440,-0.598193,-0.134207
0.606426,-0.694291,0.536852,0.384663
0.355692,-1.332850,0.438041,0.016942
-0.414575,-0.066451,-0.110729,-0.297711
0.258122,-1.562386,0.195055,0.550910
-0.444673,2.437163,-0.694653,-0.589244
-0.702253,-1.169931,-0.310013,-0.205197
0.575158,2.181358,0.219116,-0.033042
-0.065176,-3.171726,0.137795,0.000345
0.937963,1.540173,0.918995,1.243312
-0.724691,0.175048,-0.928098,-0.962350
0.644955,0.207449,0.279132,0.441057
-0.963653,-1.123529,-0.385883,-0.517218
1.126461,1.354537,0.819103,0.833995
-1.329005,0.529257,-1.249991,-1.349764
1.451869,-1.608314,1.168763,0.614014
-0.768129,-0.180962,-0.638763,0.115205
-0.601235,0.420638,-0.669329,-0.786967
0.133863,0.544202,0.405810,0.550579
0.530001,0.742577,0.434447,0.221555
-0.016761,-1.797022,-0.013163,-0.171315
-0.014928,1.364079,0.119594,0.586639
-0.295382,-0.974296,-0.420806,-0.602037
-0.085348,0.926304,-0.169457,-0.046031
0.003798,-0.954335,0.390382,0.223518
0.889534,-0.387818,0.620837,0.560959
-0.803132,1.543533,-1.045774,-1.027912
0.821001,0.323987,1.016473,0.846039
-0.158974,-0.193159,0.183603,0.202985
0.078065,-1.839241,-0.281513,-0.315027
-0.017823,2.689543,-0.299756,-0.258763
-0.525878,-1.381924,-0.087346,-0.142467
0.457902,1.537800,0.538714,0.553652
-0.689206,-3.679648,-0.701439,-0.454491
1.114642,2.326517,0.573427,0.590948
-0.294151,-0.067446,0.130596,-0.093199
-0.394598,-1.444951,-0.418101,-0.337973
0.247363,1.293612,0.083057,0.273169
-0.028655,-0.679163,0.151946,0.171369
0.160526,-2.010332,0.084916,-0.062750
0.502281,1.095607,-0.041738,-0.203616
-0.648419,0.555461,-0.287511,-0.182185
-0.304747,-0.531054,-0.179744,-0.178177
0.100405,-0.827811,0.328357,0.448327
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
