FilteredChannel1,FilteredChannel2,FilteredChannel3,FilteredChannel4
0.078377,1.122608,0.149161,-0.017757
0.284554,-1.288356,0.328455,0.440980
0.341777,-2.508326,0.324165,0.407197
-0.597166,3.219093,-0.558700,-0.798580
0.153878,0.317405,0.075456,0.258292
-0.220556,0.987001,-0.178829,-0.187246
0.218591,-3.045120,0.335541,0.349456
0.026612,0.555415,-0.106804,-0.061508
-0.104437,-0.474851,-0.154133,-0.181773
-0.241770,1.916341,-0.084404,-0.246349
1.824429,-2.763617,-0.077150,-0.089951
-3.931474,1.580723,-0.335671,0.295297
-11.260041,-1.476655,1.469745,-1.392687
12.440011,1.472270,0.079394,4.248016
-9.608322,-1.040763,-1.322096,-3.343223
8.372272,1.315565,4.870121,1.786523
4.193011,0.234922,-4.258489,-0.888320
-1.772257,0.092950,-0.438135,-0.235006
1.391131,-0.664100,1.684886,-0.111951
-1.516454,-3.283432,1.280126,0.901420
0.584114,1.782705,-2.811453,-0.832774
-1.301693,1.391844,-0.513521,-0.646418
3.106481,0.240059,1.588363,1.094394
-5.532038,0.797910,-1.739286,-1.583884
4.168788,-2.432122,1.817841,1.713294
-3.074068,3.106575,-1.773504,-1.294886
0.961068,-0.564352,0.960967,0.938636
1.437398,0.902293,-0.566691,-0.552117
0.309641,-1.239223,-0.100627,-0.205633
0.079377,-0.769937,0.963999,0.769337
-2.062300,-0.716131,-2.025856,-1.602207
-0.232796,3.058967,-0.211957,-0.149419
2.173454,-2.411616,2.237614,2.080303
-1.218585,2.609946,-1.596420,-1.302061
4.716313,-2.187248,0.616855,0.563067
-2.754319,1.559647,0.545875,0.153435
-0.276063,-1.214811,0.788440,1.081308
-1.530357,-0.347400,-1.510516,-1.878042
0.688466,-1.855792,0.580507,0.935764
0.114087,2.263264,0.358002,0.238456
0.049011,1.653596,-0.124857,-0.140709
-0.074287,-2.370710,0.062344,-0.061681
0.758373,0.557934,0.743022,1.092827
-1.702494,0.018741,-1.892748,-1.999058
0.505896,-0.650822,0.519037,0.024110
0.302713,0.489994,0.402903,0.758845
0.208117,0.558759,0.279230,0.199160
0.243608,-4.321821,0.266342,0.416241
-0.034380,1.262153,-0.266693,-0.346475
-0.283678,1.013456,-0.192146,-0.066497
0.042607,1.431293,0.042897,-0.091600
-0.457947,-0.205765,-0.391886,-0.412504
0.007142,3.021147,0.000470,0.063657
0.642766,-1.157505,0.502346,0.715102
-0.197774,-2.556979,0.049878,-0.116242
-0.616308,0.157986,-0.710072,-0.659745
0.375619,0.729621,0.275388,0.217868
-0.266604,0.433048,-0.175095,-0.254498
0.270871,-0.291373,0.183685,0.295256
-0.172248,-0.814916,-0.116169,-0.103529
0.675845,-0.477402,0.701167,0.489308
-0.146572,-0.381181,-0.008232,0.237007
-0.177323,0.923853,-0.306421,-0.512430
-0.372029,1.622209,-0.496693,-0.513839
0.039421,1.915204,0.141844,0.140361
0.295687,-3.107429,0.256453,0.228257
-0.502301,2.520942,-0.585769,-0.391501
0.202670,-2.061405,0.430999,0.512614
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
