FilteredChannel1,FilteredChannel2,FilteredChannel3,FilteredChannel4
0.065997,-0.347971,0.380687,-0.210573
-0.199932,-0.326427,-0.271627,-0.852760
0.284165,2.156432,-0.013013,0.297717
-1.504374,0.195970,-0.572757,-0.781702
0.345046,0.223161,-2.267540,0.193927
2.760527,-0.175903,1.559231,-0.633699
-1.371475,-0.387746,1.870944,0.634856
-6.699968,0.010414,-6.514375,1.249111
17.351765,0.878257,6.204026,0.943760
-10.924898,0.530308,0.765882,0.408141
-2.927426,-1.190408,-3.664650,-3.258886
7.484335,-1.221502,4.414823,1.382007
-8.005974,1.664747,-1.646291,0.452546
-0.978888,-1.989826,-1.500035,-0.010235
5.658492,1.461453,1.072760,0.241579
0.407945,1.532449,0.469470,0.184804
-0.269570,-1.471216,-1.762984,-3.762836
-0.921558,-0.689674,2.321945,3.210510
-2.238426,0.140400,-0.595898,0.762632
-1.293565,1.437863,-0.946164,-3.559230
1.905352,0.413631,-1.552825,3.667038
0.823683,-1.359318,2.959628,-0.065853
2.755515,0.760746,-2.101511,-0.759883
-5.038958,-0.855912,3.558181,1.039085
0.116788,-0.992373,-3.045404,-3.787754
-0.465292,1.770629,0.159425,-0.392601
3.480875,-1.221195,4.059381,5.074791
-4.133269,-1.494485,-4.949748,-5.904757
5.285689,1.482798,1.904145,3.961833
-3.727577,-0.647065,-0.167319,0.489792
3.892802,1.102991,-0.372632,-1.453120
-1.208062,-0.493023,0.666255,2.431638
-2.384451,0.635812,0.152369,-1.071674
-2.698600,-1.017217,-1.263781,-3.287969
1.474588,0.114400,-1.767389,0.158331
3.702053,1.197722,0.076678,4.911847
0.221873,-1.529756,3.755903,-0.676867
-0.219992,2.096997,-2.924739,-3.047817
3.630868,-0.099897,1.325956,2.311420
-5.720012,-0.947953,-2.035754,-2.513101
0.484162,1.156145,-0.285988,-0.567002
3.158401,-1.569373,2.181287,2.650596
-1.322242,1.034108,0.637741,1.040841
-2.231549,0.052860,-2.903368,-3.559602
1.831975,0.388456,1.198344,0.498946
-2.337587,0.372984,1.211371,0.573176
4.279612,-1.852193,2.193799,1.591112
-5.769653,1.679528,-4.961639,-4.285658
9.504498,-0.907431,9.147286,10.114429
-6.706603,-1.063155,-6.479129,-7.382728
