FilteredChannel1,FilteredChannel2,FilteredChannel3,FilteredChannel4
-0.147682,1.462366,-0.100217,-0.119560
0.294188,-0.341356,0.236399,0.274342
-0.076351,-0.061167,-0.002047,0.016949
-0.178155,0.966221,-0.188461,-0.292386
0.498958,-3.973710,0.445063,0.454800
-0.454391,2.143997,-0.311398,-0.298226
0.560897,-1.885919,0.480955,0.525217
-0.251598,0.946328,-0.219017,-0.260645
0.388967,0.707319,-0.216866,-0.186251
-1.566841,-1.287139,0.038892,0.180896
3.955225,-0.144009,1.155678,-0.169006
-1.783043,1.424585,-2.091337,-0.503411
0.981534,2.769640,1.954427,1.640465
-6.504684,-4.311171,-2.838290,-1.588365
6.158815,1.531233,2.146012,1.202085
-4.063703,-0.831587,-1.298363,-1.010343
4.302992,2.034091,1.565592,0.182870
-1.628374,-3.299412,1.104850,1.917243
-0.177897,0.782293,-0.942560,-1.399177
-0.908320,1.715430,-1.653664,0.115403
1.020434,-1.462156,1.063116,0.177101
-1.405308,0.169467,-0.105020,0.560411
0.571406,3.273693,1.497539,-0.261781
-1.579218,-2.370440,-4.484840,-2.796056
-1.178834,1.340759,0.493076,0.325705
5.170308,-1.205110,3.689625,2.258200
-0.425411,-0.471681,-0.000851,-0.267554
-0.218591,2.300064,0.113606,1.128738
-0.623414,-1.857246,-1.277392,-1.357706
-3.159484,3.094871,-1.151928,-2.096079
3.285167,-1.672706,1.612930,2.315498
-0.415427,-2.108509,-0.315879,-0.779313
-0.387694,0.161940,-0.056674,0.716267
-0.102970,1.147339,-0.314766,-1.007005
-0.233531,-0.872285,-0.304935,0.118632
2.221735,-1.187980,2.242153,1.855272
-2.185503,3.747317,-2.348981,-1.500625
0.037281,-0.672708,0.161413,-0.353193
0.993381,-1.860538,1.152286,1.183959
-0.249175,0.978254,-0.411716,-0.656795
0.362564,0.627532,0.462195,0.735482
-1.006534,-2.154225,-0.984474,-1.363911
0.446564,0.275530,0.419825,0.888043
-0.075642,-1.327548,-0.040412,0.031701
0.105881,2.697455,0.149360,0.060806
-0.024177,-1.090231,-0.186908,-0.277881
-0.473442,-0.550783,-0.338661,-0.280190
0.383298,0.360029,0.293830,0.198627
-0.091403,-1.055088,-0.075897,0.045425
-0.190236,1.828747,-0.122770,-0.250168
0.711814,-1.203424,0.610535,0.653332
-0.857516,2.403716,-0.770909,-0.741333
0.251260,-1.278785,0.170001,0.195581
-0.037347,0.558278,-0.000341,-0.083065
-0.323230,-0.622008,-0.225183,-0.084431
0.762494,0.443781,0.483962,0.378430
-0.193724,0.957508,-0.037133,-0.189473
