FilteredChannel1,FilteredChannel2,FilteredChannel3,FilteredChannel4
-0.172310,-2.122456,-0.108411,-0.229866
0.054923,0.261758,-0.060004,0.075697
0.021352,1.200081,0.133582,0.139521
0.027413,-1.831583,-0.050591,-0.130109
0.193061,1.541809,0.169525,0.120511
-0.301305,-1.000004,-0.131385,-0.052924
0.067026,1.181797,-0.022993,-0.003361
0.495076,-1.260459,0.598097,0.726761
0.973897,1.329695,0.206373,-3.557457
6.857092,0.319996,7.357391,3.886985
-11.181883,-0.854321,-8.250619,-8.398113
1.747177,1.356405,1.266803,8.558657
10.473974,-0.897135,9.499640,6.984468
-12.698525,-1.488003,-12.110141,-8.311064
0.056220,0.416506,-2.481566,-2.443429
4.440223,-0.119054,3.122266,1.150922
-1.673631,2.657366,1.814025,0.377619
0.030866,-1.963022,-0.589451,1.617506
3.202959,0.238629,2.371129,0.356119
-5.211284,-0.194728,-5.367842,-2.603001
1.187699,-1.360458,1.704404,1.424226
-3.619423,1.736182,-2.594859,-1.927419
6.354285,-1.094406,3.493551,2.041181
-2.143586,1.497304,-2.748719,-2.085510
-0.282045,-2.856617,2.208987,1.665088
-0.877273,2.603903,-1.046392,-1.647836
1.545284,-1.780842,0.345915,1.930729
2.952068,2.705679,4.084488,1.197876
0.421279,-1.913823,1.042031,1.435434
1.422875,1.171936,0.757225,0.040698
-5.289146,0.666003,-5.745351,-1.996622
6.611467,-0.961440,6.951385,4.001061
-5.348057,0.477598,-5.869468,-5.090552
2.457083,0.031008,3.257187,0.799566
-2.239001,-1.065309,-2.395989,0.241347
-1.206179,0.371751,-2.513850,-5.109378
0.841896,-0.538555,2.068879,5.191941
-0.646943,0.676203,-0.856310,-0.810746
0.885710,-1.420426,1.145905,1.196882
-1.606265,1.233575,-1.970312,-1.927983
1.570379,0.352843,1.567393,0.882602
-0.666781,-2.142200,-0.581549,-1.123579
1.357919,-0.180536,0.760937,1.925113
-0.266474,-1.479880,0.474770,0.193532
-0.992915,2.704613,-0.976374,-1.120425
0.253123,1.023033,0.025201,0.442373
-0.460221,-1.516097,-0.060059,-0.146335
-1.290556,1.464293,-1.541682,-1.217188
1.799547,1.117951,1.706442,1.586236
0.863743,-1.049582,0.632612,-0.118103
-0.234138,-0.415910,-0.186379,0.468257
-0.184391,0.321085,0.115817,-0.092525
-0.678575,1.673629,-0.673968,-0.558682
0.867736,-0.900806,0.756414,0.733328
-0.573381,0.072800,-0.784920,-0.750110
-1.106778,-0.128427,-0.850967,-0.926899
0.441338,-2.477344,0.514099,0.453862
-0.135952,0.764944,-0.394839,-0.310248
0.551606,-0.765338,0.670716,0.693286
0.598472,1.251023,0.760359,0.859108
-0.507658,1.665775,-0.445162,-0.548769
-0.248192,-0.692937,-0.339537,-0.443392
0.445445,-0.240269,0.482536,0.533658
-0.354802,0.786290,-0.599272,-0.648340
0.193183,-1.278457,0.596403,0.786205
-0.750573,-0.312912,-0.608024,-0.669034
0.226779,-0.409226,-0.173103,-0.162208
0.355474,-1.521549,0.516004,0.555402
0.053406,0.520526,-0.084581,-0.209074
0.288902,1.065420,0.202761,0.220553
-0.110169,0.272359,-0.183688,0.041868
-0.298102,-2.112737,-0.052972,-0.149512
-0.353103,3.095462,-0.436404,-0.499864
0.820918,-1.344635,0.771030,0.774618
-0.741230,-1.211011,-0.726278,-0.800048
0.168233,2.787347,0.371548,0.479633
0.581452,-2.620115,0.358627,0.271893
-0.833546,3.680408,-0.720154,-0.683726
0.064616,-1.471082,0.080416,0.091346
0.199977,-0.325189,0.119155,0.018154
-0.516069,0.520057,-0.405050,-0.326391
0.784479,0.785661,0.546727,0.436790
-0.279851,-1.884379,-0.091716,-0.082323
0.272593,2.432264,-0.054086,0.051429
-0.022674,-1.054506,0.241709,0.284891
0.036513,-1.788797,0.166100,0.141201
0.080251,0.299502,-0.006282,0.052651
0.068483,-0.903631,0.045436,-0.200396
1.099065,0.655595,1.191287,1.417467
-1.161553,0.685925,-1.333124,-1.270844
0.020437,0.277980,0.004092,-0.028437
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
