Channel1	Channel2	Channel3	Channel4	Channel5	Channel6	Channel7	Channel8	FilteredChannel1	FilteredChannel2	FilteredChannel3	FilteredChannel4	FilteredChannel5	FilteredChannel6	FilteredChannel7	FilteredChannel8	GyroX	GyroY	GyroZ	AccX	AccY	AccZ	PPG1	PPG2	rawPPG1	rawPPG2	rawPPG3	Hr	Hrv	Battery	Trigger	PhysicalTrigger	AutoTrigger	NumMeasurements	Timestamp
-4705.605000	22833.945000	-18509.760000	-14809.275000	0.000000	0.000000	0.000000	0.000000	-37.680001	-20.588126	-51.805972	-60.008780	-0.000000	0.000000	-0.000001	0.000001	7.782600	0.396760	-0.793520	0.012512	0.722838	0.693297	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	139.103448	0.000000	-1.000000	-1.000000	435692.000000	1772918900.778478
-4651.020000	22883.400000	-18421.020000	-14718.780000	0.000000	0.000000	0.000000	0.000000	12.027072	22.082949	18.041181	14.398023	-0.000000	0.000000	-0.000001	0.000001	7.782600	0.396760	-0.793520	0.012512	0.722838	0.693297	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	139.103448	0.000000	-1.000000	-1.000000	435693.000000	1772918900.778481
-4653.450000	22864.590000	-18437.940000	-14734.395000	0.000000	0.000000	0.000000	0.000000	54.755756	56.103964	77.785466	80.471929	-0.000000	0.000000	-0.000001	0.000001	6.424460	-0.320460	-0.747740	0.012695	0.724608	0.693297	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	139.103448	0.000000	-1.000000	-1.000000	435694.000000	1772918900.790707
-4672.980000	22850.325000	-18512.100000	-14788.845000	0.000000	0.000000	0.000000	0.000000	68.478732	62.404982	94.589313	102.290334	-0.000000	0.000000	-0.000001	0.000001	6.424460	-0.320460	-0.747740	0.012695	0.724608	0.693297	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	139.103448	0.000000	-1.000000	-1.000000	435695.000000	1772918900.790710
-4733.505000	22815.495000	-18595.035000	-14869.305000	0.000000	0.000000	0.000000	0.000000	46.226743	38.169182	57.289189	67.291439	-0.000000	0.000000	-0.000001	0.000001	6.424460	-0.320460	-0.747740	0.012695	0.724608	0.693297	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	139.103448	0.000000	-1.000000	-1.000000	435696.000000	1772918900.876461
-4808.340000	22817.790000	-18681.390000	-14977.935000	0.000000	0.000000	0.000000	0.000000	-0.675908	-2.126271	-14.109820	-5.382089	-0.000000	0.000000	-0.000001	0.000001	6.424460	-0.320460	-0.747740	0.012695	0.724608	0.693297	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	139.103448	0.000000	-1.000000	-1.000000	435697.000000	1772918900.876466
-4797.225000	22766.985000	-18646.200000	-14951.115000	0.000000	0.000000	0.000000	0.000000	-48.233791	-37.082746	-78.785593	-75.851589	-0.000000	0.000000	-0.000001	0.000001	6.424460	-0.320460	-0.747740	0.012695	0.724608	0.693297	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	139.103448	0.000000	-1.000000	-1.000000	435698.000000	1772918900.876471
-4768.515000	22637.205000	-18573.840000	-14875.740000	0.000000	0.000000	0.000000	0.000000	-70.259096	-54.466020	-98.180018	-103.681506	-0.000000	0.000000	-0.000001	0.000001	6.424460	-0.320460	-0.747740	0.012695	0.724608	0.693297	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	139.103448	0.000000	-1.000000	-1.000000	435699.000000	1772918900.876474
-4685.490000	22527.855000	-18490.905000	-14788.755000	0.000000	0.000000	0.000000	0.000000	-52.996416	-56.807622	-59.783082	-71.198821	-0.000000	0.000000	-0.000001	0.000001	6.424460	-0.320460	-0.747740	0.012695	0.724608	0.693297	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	139.103448	0.000000	-1.000000	-1.000000	435700.000000	1772918900.876478
-4559.400000	22474.665000	-18394.920000	-14676.390000	0.000000	0.000000	0.000000	0.000000	-3.784374	-49.341040	14.084718	3.370617	-0.000000	0.000000	-0.000001	0.000001	6.424460	-0.320460	-0.747740	0.012695	0.724608	0.693297	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	139.103448	0.000000	-1.000000	-1.000000	435701.000000	1772918900.876480
