Channel1	Channel2	Channel3	Channel4	Channel5	Channel6	Channel7	Channel8	FilteredChannel1	FilteredChannel2	FilteredChannel3	FilteredChannel4	FilteredChannel5	FilteredChannel6	FilteredChannel7	FilteredChannel8	GyroX	GyroY	GyroZ	AccX	AccY	AccZ	PPG1	PPG2	rawPPG1	rawPPG2	rawPPG3	Hr	Hrv	Battery	Trigger	PhysicalTrigger	AutoTrigger	NumMeasurements	Timestamp
-16984.935000	-17477.415000	-20107.890000	-12737.835000	0.000000	0.000000	0.000000	0.000000	3.976744	-12.675470	2.275176	3.975699	0.000000	0.000000	0.000000	0.000000	2.441600	0.198380	-0.518840	0.020325	0.983701	-0.012268	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	342470.000000	1772311343.532159
-16984.665000	-17482.860000	-20105.820000	-12736.890000	0.000000	0.000000	0.000000	0.000000	3.735442	-17.285220	3.321786	4.903318	0.000000	0.000000	0.000000	0.000000	2.441600	0.198380	-0.518840	0.020325	0.983701	-0.012268	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	342471.000000	1772311343.532162
-16980.480000	-17521.020000	-20100.330000	-12734.055000	0.000000	0.000000	0.000000	0.000000	0.702371	-14.677924	1.890244	2.481215	0.000000	0.000000	0.000000	0.000000	2.441600	0.198380	-0.518840	0.020325	0.983701	-0.012268	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	342472.000000	1772311343.535854
-16980.795000	-17517.465000	-20099.970000	-12732.480000	0.000000	0.000000	0.000000	0.000000	-2.084245	-7.930972	0.214231	-0.531074	0.000000	0.000000	0.000000	0.000000	2.441600	0.198380	-0.518840	0.020325	0.983701	-0.012268	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	342473.000000	1772311343.535857
-16987.365000	-17484.615000	-20108.385000	-12738.870000	0.000000	0.000000	0.000000	0.000000	-2.959783	0.923210	-0.597939	-2.216293	0.000000	0.000000	0.000000	0.000000	2.441600	0.198380	-0.518840	0.020325	0.983701	-0.012268	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	342474.000000	1772311343.540137
-16981.965000	-17474.265000	-20105.505000	-12735.540000	0.000000	0.000000	0.000000	0.000000	-2.267101	11.870437	-0.994445	-2.445906	0.000000	0.000000	0.000000	0.000000	2.441600	0.198380	-0.518840	0.020325	0.983701	-0.012268	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	342475.000000	1772311343.540141
-16977.870000	-17448.570000	-20103.705000	-12733.470000	0.000000	0.000000	0.000000	0.000000	-0.706728	22.464226	-1.236797	-1.687697	0.000000	0.000000	0.000000	0.000000	2.044840	0.045780	-0.640920	0.019836	0.984006	-0.011597	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	342476.000000	1772311343.544237
-16984.575000	-17405.595000	-20110.185000	-12739.140000	0.000000	0.000000	0.000000	0.000000	1.160903	28.002321	-1.001630	-0.372168	0.000000	0.000000	0.000000	0.000000	2.044840	0.045780	-0.640920	0.019836	0.984006	-0.011597	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	342477.000000	1772311343.544239
-16996.365000	-17398.125000	-20121.930000	-12751.245000	0.000000	0.000000	0.000000	0.000000	2.086248	25.709855	-0.650065	0.521715	0.000000	0.000000	0.000000	0.000000	2.044840	0.045780	-0.640920	0.019836	0.984006	-0.011597	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	342478.000000	1772311343.548178
-17003.925000	-17375.670000	-20127.600000	-12757.770000	0.000000	0.000000	0.000000	0.000000	0.947518	15.411304	-0.983356	0.010559	0.000000	0.000000	0.000000	0.000000	2.044840	0.045780	-0.640920	0.019836	0.984006	-0.011597	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	342479.000000	1772311343.548181
