CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Target
10306.62,438.345,6746.849999999999,2577.285,0.0,0.0,0.0,0.0,8
17838.809999999998,7133.8949999999995,9229.095,756.855,0.0,0.0,0.0,0.0,8
11291.76,16409.835,2329.02,-5896.71,0.0,0.0,0.0,0.0,8
5414.8949999999995,24320.879999999997,-3515.355,-11432.97,0.0,0.0,0.0,0.0,8
6851.384999999999,25046.504999999997,-2209.545,-10311.345,0.0,0.0,0.0,0.0,8
13214.205,18406.08,3990.51,-4603.095,0.0,0.0,0.0,0.0,8
19724.13,9359.73,10750.005,1932.84,0.0,0.0,0.0,0.0,8
11752.83,1559.7,7810.335,3509.5049999999997,0.0,0.0,0.0,0.0,8
7591.995,23.715,5305.59,2318.31,0.0,0.0,0.0,0.0,8
18381.96,5467.7699999999995,10222.38,1980.0,0.0,0.0,0.0,0.0,8
13140.675,14723.685,4069.17,-4295.43,0.0,0.0,0.0,0.0,8
6142.23,23593.32,-2884.455,-10848.105,0.0,0.0,0.0,0.0,8
5160.96,26996.175,-3923.73,-11921.805,0.0,0.0,0.0,0.0,8
10491.12,22314.42,1224.0449999999998,-7201.304999999999,0.0,0.0,0.0,0.0,8
17596.53,13602.735,8248.86,-669.9599999999999,0.0,0.0,0.0,0.0,8
19115.37,4333.365,12534.345,5203.17,0.0,0.0,0.0,0.0,8
10930.5,-322.515,8839.035,5235.885,0.0,0.0,0.0,0.0,8
19093.86,4375.305,11481.255,3366.855,0.0,0.0,0.0,0.0,8
14918.22,13336.605,5721.12,-2747.43,0.0,0.0,0.0,0.0,8
7637.445,22524.03,-1537.065,-9601.785,0.0,0.0,0.0,0.0,8
4256.01,28008.36,-4940.37,-12921.975,0.0,0.0,0.0,0.0,8
8055.674999999999,25787.295,-1257.435,-9566.415,0.0,0.0,0.0,0.0,8
14931.135,17801.145,5488.38,-3318.93,0.0,0.0,0.0,0.0,8
21859.245,8684.505,12831.12,3499.605,0.0,0.0,0.0,0.0,8
21986.82,2328.5699999999997,17187.03,7023.195,0.0,0.0,0.0,0.0,8
21850.695,4310.01,14212.44,4587.48,0.0,0.0,0.0,0.0,8
16680.96,12281.355,7361.46,-1306.035,0.0,0.0,0.0,0.0,8
9358.335,21465.9,99.585,-8101.53,0.0,0.0,0.0,0.0,8
3839.85,28167.254999999997,-5369.985,-13671.855,0.0,0.0,0.0,0.0,8
5799.69,28441.26,-3547.7549999999997,-12065.445,0.0,0.0,0.0,0.0,8
12246.705,22303.935,2729.835,-5922.9,0.0,0.0,0.0,0.0,8
19514.925,13303.305,9889.515,754.65,0.0,0.0,0.0,0.0,8
25762.5,5490.585,15839.955,6378.389999999999,0.0,0.0,0.0,0.0,8
24689.97,4880.295,14813.775,5516.054999999999,0.0,0.0,0.0,0.0,8
18362.88,11322.36,8939.025,107.955,0.0,0.0,0.0,0.0,8
11250.63,20272.995,1877.265,-6469.605,0.0,0.0,0.0,0.0,8
4618.035,22676.445,-4669.605,-11007.09,0.0,0.0,0.0,0.0,8
4579.5599999999995,19273.95,-5070.195,-10017.27,0.0,0.0,0.0,0.0,8
9658.035,25421.535,46.934999999999995,-8334.045,0.0,0.0,0.0,0.0,8
16632.899999999998,18114.795,7008.48,-1952.865,0.0,0.0,0.0,0.0,8
23697.18,9333.36,13991.67,4608.72,0.0,0.0,0.0,0.0,8
24912.855,6084.405,15280.065,5904.315,0.0,0.0,0.0,0.0,8
19994.04,10647.765,10485.99,1511.28,0.0,0.0,0.0,0.0,8
13039.56,19261.08,3595.77,-4880.295,0.0,0.0,0.0,0.0,8
5404.59,21676.995,-2339.775,-8676.81,0.0,0.0,0.0,0.0,8
2230.47,12205.395,-2523.06,-5132.295,0.0,0.0,0.0,0.0,8
7250.49,25812.72,-1746.765,-8938.17,0.0,0.0,0.0,0.0,8
14013.495,23406.93,4480.514999999999,-4151.88,0.0,0.0,0.0,0.0,8
21446.37,14305.05,11804.49,2691.36,0.0,0.0,0.0,0.0,8
25066.17,8626.005,15430.23,6148.844999999999,0.0,0.0,0.0,0.0,8
21563.46,10975.95,12040.335,3054.645,0.0,0.0,0.0,0.0,8
14843.205,18911.745,5405.355,-3086.91,0.0,0.0,0.0,0.0,8
7437.24,24706.125,-1193.49,-8482.59,0.0,0.0,0.0,0.0,8
1602.1799999999998,11577.96,-2203.02,-4739.264999999999,0.0,0.0,0.0,0.0,8
4760.099999999999,20525.67,-2563.245,-7877.205,0.0,0.0,0.0,0.0,8
11401.02,25826.58,1947.15,-6313.679999999999,0.0,0.0,0.0,0.0,8
18629.55,17165.745,9079.245,316.17,0.0,0.0,0.0,0.0,8
24263.55,9638.01,14687.82,5592.6449999999995,0.0,0.0,0.0,0.0,8
22635.045,9545.895,13169.97,4246.38,0.0,0.0,0.0,0.0,8
16507.53,16258.41,7136.099999999999,-1330.65,0.0,0.0,0.0,0.0,8
9430.11,24229.845,297.675,-7508.07,0.0,0.0,0.0,0.0,8
2341.08,15220.395,-2454.48,-6122.88,0.0,0.0,0.0,0.0,8
2799.3599999999997,14245.155,-2590.515,-6062.849999999999,0.0,0.0,0.0,0.0,8
8887.59,26001.539999999997,-369.09,-8153.639999999999,0.0,0.0,0.0,0.0,8
15851.025,18965.115,6397.83,-2074.77,0.0,0.0,0.0,0.0,8
22660.155,10480.815,13117.635,4210.47,0.0,0.0,0.0,0.0,8
23193.27,7956.99,13746.51,4869.2699999999995,0.0,0.0,0.0,0.0,8
18020.745,12977.325,8688.69,212.625,0.0,0.0,0.0,0.0,8
11191.68,21467.835,1903.68,-6080.67,0.0,0.0,0.0,0.0,8
3819.33,19518.03,-2666.115,-7858.349999999999,0.0,0.0,0.0,0.0,8
1489.41,9537.075,-2161.62,-4236.48,0.0,0.0,0.0,0.0,8
6481.035,23965.83,-2148.12,-8900.414999999999,0.0,0.0,0.0,0.0,8
13218.21,20580.57,3910.455,-4174.11,0.0,0.0,0.0,0.0,8
20438.01,11670.21,11026.215,2450.52,0.0,0.0,0.0,0.0,8
23385.33,6707.115,13994.235,5274.315,0.0,0.0,0.0,0.0,8
19562.58,9645.48,10281.87,1869.525,0.0,0.0,0.0,0.0,8
12926.925,17667.945,3704.4,-4235.22,0.0,0.0,0.0,0.0,8
5690.88,21874.905,-2268.315,-8718.3,0.0,0.0,0.0,0.0,8
1007.235,8677.035,-2045.835,-3961.53,0.0,0.0,0.0,0.0,8
4233.33,19345.185,-3052.395,-8194.365,0.0,0.0,0.0,0.0,8
10656.135,21949.335,1496.4299999999998,-6217.065,0.0,0.0,0.0,0.0,8
17846.73,13210.695,8565.705,337.275,0.0,0.0,0.0,0.0,8
22988.385,6179.535,13666.545,5134.455,0.0,0.0,0.0,0.0,8
20943.585,6715.349999999999,11700.675,3349.935,0.0,0.0,0.0,0.0,8
14717.205,13727.07,5564.925,-2334.06,0.0,0.0,0.0,0.0,8
7656.255,21156.255,-1070.865,-8179.74,0.0,0.0,0.0,0.0,8
1415.835,11388.285,-2495.97,-5327.6849999999995,0.0,0.0,0.0,0.0,8
2355.255,13274.235,-2937.105,-6200.19,0.0,0.0,0.0,0.0,8
8203.23,22288.004999999997,-726.66,-7890.884999999999,0.0,0.0,0.0,0.0,8
15243.255,14585.265,6119.73,-1732.455,0.0,0.0,0.0,0.0,8
