ch_0	ch_1	ch_2	ch_3	ch_4	ch_5	ch_6	ch_7	ch_8	ch_9	ch_10	ch_11	ch_12	ch_13	ch_14	ch_15	ch_16	ch_17	ch_18	ch_19	ch_20	ch_21	ch_22	ch_23	ch_24	ch_25	ch_26	timestamp	marker	ch_29	ch_30	ch_31	ch_32	ch_33	ch_34	ch_35	ch_36	ch_37	ch_38	GestureLabel	CueLabel	TrialNumber	SessionId	MarkerColumn
-58870.575	7065.405	-120564.58499999999	-20675.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.58620689655173	0.0	0.156920985	0.156554775	0.99621327	3.52506	0.6103999999999999	-0.48832	3978656.0	1776546350.808336	6.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	hang-loose	Hang Loose	1	calibration_20260418_140505	marker
-58806.36	7070.4	-120492.62999999999	-20715.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.58620689655173	0.0	0.156920985	0.156554775	0.99621327	3.52506	0.6103999999999999	-0.48832	3978657.0	1776546350.80834	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	hang-loose	Hang Loose	1	calibration_20260418_140505	marker
-58808.34	7053.57	-120538.845	-20702.655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.58620689655173	0.0	0.156920985	0.156554775	0.99621327	3.52506	0.6103999999999999	-0.48832	3978658.0	1776546350.814685	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	hang-loose	Hang Loose	1	calibration_20260418_140505	marker
-58910.4	7024.139999999999	-120683.34	-20683.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.58620689655173	0.0	0.156920985	0.156554775	0.99621327	3.52506	0.6103999999999999	-0.48832	3978659.0	1776546350.814689	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	hang-loose	Hang Loose	1	calibration_20260418_140505	marker
-58965.165	7002.855	-120682.62	-20672.864999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.58620689655173	0.0	0.15734823	0.15832479	1.003232295	1.4802199999999999	-0.13734	0.24416	3978660.0	1776546350.814693	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	hang-loose	Hang Loose	1	calibration_20260418_140505	marker
-58951.979999999996	7000.0199999999995	-120638.43	-20720.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.58620689655173	0.0	0.15734823	0.15832479	1.003232295	1.4802199999999999	-0.13734	0.24416	3978661.0	1776546350.814696	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	hang-loose	Hang Loose	1	calibration_20260418_140505	marker
-58878.99	7024.23	-120542.22	-20675.024999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.58620689655173	0.0	0.15734823	0.15832479	1.003232295	1.4802199999999999	-0.13734	0.24416	3978662.0	1776546350.843594	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	hang-loose	Hang Loose	1	calibration_20260418_140505	marker
-58745.295	7060.545	-120468.915	-20614.68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.58620689655173	0.0	0.15734823	0.15832479	1.003232295	1.4802199999999999	-0.13734	0.24416	3978663.0	1776546350.843604	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	hang-loose	Hang Loose	1	calibration_20260418_140505	marker
-58735.665	7083.179999999999	-120518.45999999999	-20613.825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.58620689655173	0.0	0.15734823	0.15832479	1.003232295	1.4802199999999999	-0.13734	0.24416	3978664.0	1776546350.843616	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	hang-loose	Hang Loose	1	calibration_20260418_140505	marker
-58843.079999999994	7079.67	-120681.495	-20667.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.58620689655173	0.0	0.15734823	0.15832479	1.003232295	1.4802199999999999	-0.13734	0.24416	3978665.0	1776546350.84362	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	hang-loose	Hang Loose	1	calibration_20260418_140505	marker
