ch_0	ch_1	ch_2	ch_3	ch_4	ch_5	ch_6	ch_7	ch_8	ch_9	ch_10	ch_11	ch_12	ch_13	ch_14	ch_15	ch_16	ch_17	ch_18	ch_19	ch_20	ch_21	ch_22	ch_23	ch_24	ch_25	ch_26	timestamp	marker	ch_29	ch_30	ch_31	ch_32	ch_33	ch_34	ch_35	ch_36	ch_37	ch_38	MarkerColumn	GestureLabel	CueLabel	SampleNumber	CollectionDate
-69431.355	-55691.865	-105598.215	-18727.515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.14099085	0.33300696	0.94860597	2.19744	1.58704	-1.12924	3330064.0	1776545050.839679	6.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	15	0418
-69381.63	-55677.195	-105555.465	-18734.445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.14099085	0.33300696	0.94860597	2.19744	1.58704	-1.12924	3330065.0	1776545050.839684	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	15	0418
-69365.385	-55681.02	-105546.19499999999	-18711.495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.14099085	0.33300696	0.94860597	2.19744	1.58704	-1.12924	3330066.0	1776545050.843718	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	15	0418
-69468.75	-55693.799999999996	-105663.735	-18791.684999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.14099085	0.33300696	0.94860597	2.19744	1.58704	-1.12924	3330067.0	1776545050.843722	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	15	0418
-69478.29	-55700.954999999994	-105737.48999999999	-18798.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.13708461	0.337462515	0.94836183	1.15976	1.2818399999999999	-0.6103999999999999	3330068.0	1776545050.847857	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	15	0418
-69457.815	-55702.979999999996	-105762.19499999999	-18762.165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.13708461	0.337462515	0.94836183	1.15976	1.2818399999999999	-0.6103999999999999	3330069.0	1776545050.847861	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	15	0418
-69403.815	-55703.52	-105621.84	-18731.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.13708461	0.337462515	0.94836183	1.15976	1.2818399999999999	-0.6103999999999999	3330070.0	1776545050.851768	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	15	0418
-69378.03	-55705.14	-105487.515	-18649.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.13708461	0.337462515	0.94836183	1.15976	1.2818399999999999	-0.6103999999999999	3330071.0	1776545050.851772	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	15	0418
-69429.645	-55709.909999999996	-105550.155	-18689.579999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.13708461	0.337462515	0.94836183	1.15976	1.2818399999999999	-0.6103999999999999	3330072.0	1776545050.855796	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	15	0418
-69434.505	-55712.97	-105573.23999999999	-18699.795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.13708461	0.337462515	0.94836183	1.15976	1.2818399999999999	-0.6103999999999999	3330073.0	1776545050.8558	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	15	0418
