ch_0	ch_1	ch_2	ch_3	ch_4	ch_5	ch_6	ch_7	ch_8	ch_9	ch_10	ch_11	ch_12	ch_13	ch_14	ch_15	ch_16	ch_17	ch_18	ch_19	ch_20	ch_21	ch_22	ch_23	ch_24	ch_25	ch_26	timestamp	marker	ch_29	ch_30	ch_31	ch_32	ch_33	ch_34	ch_35	ch_36	ch_37	ch_38	MarkerColumn	GestureLabel	CueLabel	SampleNumber	CollectionDate
-70210.215	-56535.299999999996	-106046.01	-19018.395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	0.0	0.161803785	0.27392508	0.95544189	2.27374	-0.6714399999999999	-1.9380199999999999	3350759.0	1776545092.375934	6.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	19	0418
-70204.31999999999	-56533.005	-106018.515	-19009.934999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	0.0	0.161803785	0.27392508	0.95544189	2.27374	-0.6714399999999999	-1.9380199999999999	3350760.0	1776545092.375939	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	19	0418
-70200.36	-56530.305	-106016.12999999999	-19022.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	0.0	0.161803785	0.27392508	0.95544189	2.27374	-0.6714399999999999	-1.9380199999999999	3350761.0	1776545092.379901	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	19	0418
-70184.34	-56528.369999999995	-106007.94	-18995.805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	0.0	0.161803785	0.27392508	0.95544189	2.27374	-0.6714399999999999	-1.9380199999999999	3350762.0	1776545092.379918	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	19	0418
-70192.26	-56534.579999999994	-106042.815	-18995.715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	0.0	0.161803785	0.27392508	0.95544189	2.27374	-0.6714399999999999	-1.9380199999999999	3350763.0	1776545092.383876	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	19	0418
-70207.47	-56549.52	-106047.405	-19022.355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	0.0	0.161803785	0.27392508	0.95544189	2.27374	-0.6714399999999999	-1.9380199999999999	3350764.0	1776545092.383882	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	19	0418
-70214.84999999999	-56551.77	-106021.03499999999	-19039.184999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	0.0	0.164123115	0.28210377000000003	0.954892575	-0.56462	-0.09156	-0.8087799999999999	3350765.0	1776545092.387966	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	19	0418
-70182.94499999999	-56546.865	-105996.23999999999	-19000.305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	0.0	0.164123115	0.28210377000000003	0.954892575	-0.56462	-0.09156	-0.8087799999999999	3350766.0	1776545092.387986	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	19	0418
-70158.375	-56545.11	-105979.31999999999	-18973.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	0.0	0.164123115	0.28210377000000003	0.954892575	-0.56462	-0.09156	-0.8087799999999999	3350767.0	1776545092.391955	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	19	0418
-70186.23	-56549.79	-106010.685	-19009.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	0.0	0.164123115	0.28210377000000003	0.954892575	-0.56462	-0.09156	-0.8087799999999999	3350768.0	1776545092.391972	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	19	0418
