Channel1	Channel2	Channel3	Channel4	Channel5	Channel6	Channel7	Channel8	FilteredChannel1	FilteredChannel2	FilteredChannel3	FilteredChannel4	FilteredChannel5	FilteredChannel6	FilteredChannel7	FilteredChannel8	GyroX	GyroY	GyroZ	AccX	AccY	AccZ	PPG1	PPG2	rawPPG1	rawPPG2	rawPPG3	Hr	Hrv	Battery	Trigger	PhysicalTrigger	AutoTrigger	NumMeasurements	Timestamp
-19649.250000	-25938.495000	-25557.030000	-13948.110000	0.000000	0.000000	0.000000	0.000000	2.910078	-5.012272	3.413332	3.780374	-0.000000	-0.000000	-0.000000	-0.000000	3.143560	0.122080	-0.289940	0.031677	0.982969	-0.000854	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	456656.000000	1772311572.570107
-19678.770000	-25967.655000	-25587.900000	-13976.145000	0.000000	0.000000	0.000000	0.000000	6.153731	-49.371893	7.865907	7.730712	-0.000000	-0.000000	-0.000000	-0.000000	3.143560	0.122080	-0.289940	0.031677	0.982969	-0.000854	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	456657.000000	1772311572.570110
-19675.620000	-25968.690000	-25585.335000	-13973.985000	0.000000	0.000000	0.000000	0.000000	7.167644	-80.618922	9.154453	8.676501	-0.000000	-0.000000	-0.000000	-0.000000	3.143560	0.122080	-0.289940	0.031677	0.982969	-0.000854	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	456658.000000	1772311572.572969
-19653.975000	-25990.380000	-25564.545000	-13952.880000	0.000000	0.000000	0.000000	0.000000	4.455392	-85.362822	5.604023	5.226909	-0.000000	-0.000000	-0.000000	-0.000000	3.143560	0.122080	-0.289940	0.031677	0.982969	-0.000854	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	456659.000000	1772311572.572972
-19648.260000	-26007.705000	-25559.595000	-13947.840000	0.000000	0.000000	0.000000	0.000000	1.296509	-61.736912	1.065495	1.035231	-0.000000	-0.000000	-0.000000	-0.000000	3.143560	0.122080	-0.289940	0.031677	0.982969	-0.000854	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	456660.000000	1772311572.577032
-19643.940000	-25996.500000	-25556.130000	-13945.455000	0.000000	0.000000	0.000000	0.000000	0.414018	-21.165575	-0.949973	-0.738807	-0.000000	-0.000000	-0.000000	-0.000000	3.143560	0.122080	-0.289940	0.031677	0.982969	-0.000854	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	456661.000000	1772311572.577036
-19620.765000	-25957.620000	-25533.180000	-13923.630000	0.000000	0.000000	0.000000	0.000000	1.124859	21.090040	-0.625994	-0.486351	-0.000000	-0.000000	-0.000000	-0.000000	3.143560	0.122080	-0.289940	0.031677	0.982969	-0.000854	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	456662.000000	1772311572.580950
-19633.545000	-25919.640000	-25543.305000	-13921.335000	0.000000	0.000000	0.000000	0.000000	1.609554	53.517259	0.321803	0.346354	-0.000000	-0.000000	-0.000000	-0.000000	3.143560	0.122080	-0.289940	0.031677	0.982969	-0.000854	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	456663.000000	1772311572.580953
-19671.840000	-25912.215000	-25575.345000	-13939.965000	0.000000	0.000000	0.000000	0.000000	-0.601014	68.548136	-0.687343	0.050544	-0.000000	-0.000000	-0.000000	-0.000000	2.868880	-0.030520	-0.350980	0.031616	0.983335	-0.000916	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	456664.000000	1772311572.584964
-19685.520000	-25904.970000	-25587.855000	-13954.320000	0.000000	0.000000	0.000000	0.000000	-7.232985	62.027936	-5.739621	-3.296589	-0.000000	-0.000000	-0.000000	-0.000000	2.868880	-0.030520	-0.350980	0.031616	0.983335	-0.000916	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	456665.000000	1772311572.584967
-19682.505000	-25890.750000	-25595.325000	-13998.510000	0.000000	0.000000	0.000000	0.000000	-14.988850	36.575699	-12.558649	-9.732130	-0.000000	-0.000000	-0.000000	-0.000000	2.868880	-0.030520	-0.350980	0.031616	0.983335	-0.000916	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	456666.000000	1772311572.593242
-19674.225000	-25864.200000	-25591.815000	-14000.670000	0.000000	0.000000	0.000000	0.000000	-16.764809	3.227197	-15.286274	-16.256468	-0.000000	-0.000000	-0.000000	-0.000000	2.868880	-0.030520	-0.350980	0.031616	0.983335	-0.000916	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	456667.000000	1772311572.593246
-19681.920000	-25871.715000	-25597.395000	-13995.180000	0.000000	0.000000	0.000000	0.000000	-9.213985	-24.584508	-10.326214	-17.509672	-0.000000	-0.000000	-0.000000	-0.000000	2.868880	-0.030520	-0.350980	0.031616	0.983335	-0.000916	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	456668.000000	1772311572.593251
-19692.315000	-25890.255000	-25604.910000	-13998.330000	0.000000	0.000000	0.000000	0.000000	3.340940	-39.690325	0.122617	-9.674871	-0.000000	-0.000000	-0.000000	-0.000000	2.868880	-0.030520	-0.350980	0.031616	0.983335	-0.000916	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	456669.000000	1772311572.593253
-19668.645000	-25929.540000	-25581.060000	-13973.895000	0.000000	0.000000	0.000000	0.000000	13.733319	-43.092633	10.716382	5.086930	-0.000000	-0.000000	-0.000000	-0.000000	2.868880	-0.030520	-0.350980	0.031616	0.983335	-0.000916	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	456670.000000	1772311572.597054
-19641.375000	-25948.890000	-25555.140000	-13950.630000	0.000000	0.000000	0.000000	0.000000	18.896285	-38.752288	18.090875	20.419320	-0.000000	-0.000000	-0.000000	-0.000000	2.868880	-0.030520	-0.350980	0.031616	0.983335	-0.000916	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	456671.000000	1772311572.597057
-19644.840000	-25976.070000	-25559.235000	-13956.930000	0.000000	0.000000	0.000000	0.000000	19.402612	-28.861438	21.040309	29.646881	-0.000000	-0.000000	-0.000000	-0.000000	2.868880	-0.030520	-0.350980	0.031616	0.983335	-0.000916	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	456672.000000	1772311572.600967
-19646.145000	-25969.995000	-25559.910000	-13958.460000	0.000000	0.000000	0.000000	0.000000	14.951644	-13.869108	17.794289	27.728516	-0.000000	-0.000000	-0.000000	-0.000000	2.868880	-0.030520	-0.350980	0.031616	0.983335	-0.000916	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	456673.000000	1772311572.600970
-19667.205000	-25952.805000	-25578.405000	-13969.260000	0.000000	0.000000	0.000000	0.000000	4.876633	5.351100	7.479686	14.359879	-0.000000	-0.000000	-0.000000	-0.000000	2.746800	0.274680	-0.305200	0.032532	0.983884	-0.001526	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	456674.000000	1772311572.606826
-19672.740000	-25928.100000	-25578.495000	-13961.520000	0.000000	0.000000	0.000000	0.000000	-8.556683	25.711385	-6.870683	-4.388363	-0.000000	-0.000000	-0.000000	-0.000000	2.746800	0.274680	-0.305200	0.032532	0.983884	-0.001526	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	456675.000000	1772311572.606828
-19668.735000	-25894.440000	-25574.805000	-13956.345000	0.000000	0.000000	0.000000	0.000000	-19.664656	41.592462	-18.777034	-19.388461	-0.000000	-0.000000	-0.000000	-0.000000	2.746800	0.274680	-0.305200	0.032532	0.983884	-0.001526	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	456676.000000	1772311572.609082
-19679.220000	-25852.005000	-25587.315000	-13965.480000	0.000000	0.000000	0.000000	0.000000	-22.829931	47.531853	-22.590416	-24.531205	-0.000000	-0.000000	-0.000000	-0.000000	2.746800	0.274680	-0.305200	0.032532	0.983884	-0.001526	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	456677.000000	1772311572.609084
-19681.020000	-25805.250000	-25588.980000	-13966.245000	0.000000	0.000000	0.000000	0.000000	-17.089609	41.641212	-17.772898	-20.230523	-0.000000	-0.000000	-0.000000	-0.000000	2.746800	0.274680	-0.305200	0.032532	0.983884	-0.001526	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	456678.000000	1772311572.613156
-19683.450000	-25770.150000	-25596.855000	-13985.010000	0.000000	0.000000	0.000000	0.000000	-6.241619	26.122484	-8.157953	-11.315767	-0.000000	-0.000000	-0.000000	-0.000000	2.746800	0.274680	-0.305200	0.032532	0.983884	-0.001526	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	456679.000000	1772311572.613159
-19679.040000	-25724.565000	-25596.630000	-13990.815000	0.000000	0.000000	0.000000	0.000000	4.789427	5.647518	1.715832	-2.843976	-0.000000	-0.000000	-0.000000	-0.000000	2.746800	0.274680	-0.305200	0.032532	0.983884	-0.001526	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	456680.000000	1772311572.617000
-19682.145000	-25686.135000	-25597.710000	-13992.975000	0.000000	0.000000	0.000000	0.000000	12.407885	-14.070815	8.837246	2.781320	-0.000000	-0.000000	-0.000000	-0.000000	2.746800	0.274680	-0.305200	0.032532	0.983884	-0.001526	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	456681.000000	1772311572.617003
-19688.715000	-25647.210000	-25605.090000	-14002.695000	0.000000	0.000000	0.000000	0.000000	14.749929	-27.964403	11.981853	5.942791	-0.000000	-0.000000	-0.000000	-0.000000	2.746800	0.274680	-0.305200	0.032532	0.983884	-0.001526	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	456682.000000	1772311572.621128
-19682.145000	-25663.095000	-25598.700000	-13990.590000	0.000000	0.000000	0.000000	0.000000	11.951176	-34.394659	11.281272	7.813421	-0.000000	-0.000000	-0.000000	-0.000000	2.746800	0.274680	-0.305200	0.032532	0.983884	-0.001526	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	456683.000000	1772311572.621131
-19681.290000	-25693.200000	-25596.990000	-13986.630000	0.000000	0.000000	0.000000	0.000000	6.373475	-36.327386	8.172776	9.287531	-0.000000	-0.000000	-0.000000	-0.000000	2.990960	0.122080	-0.595140	0.032349	0.982236	-0.001221	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	456684.000000	1772311572.626573
-19678.455000	-25695.405000	-25594.740000	-13983.165000	0.000000	0.000000	0.000000	0.000000	1.009787	-36.762003	4.532544	10.330999	-0.000000	-0.000000	-0.000000	-0.000000	2.990960	0.122080	-0.595140	0.032349	0.982236	-0.001221	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	456685.000000	1772311572.626577
-19654.830000	-25694.505000	-25570.080000	-13958.325000	0.000000	0.000000	0.000000	0.000000	-2.113693	-33.358344	1.769457	10.104435	-0.000000	-0.000000	-0.000000	-0.000000	2.990960	0.122080	-0.595140	0.032349	0.982236	-0.001221	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.965517	0.000000	-1.000000	-1.000000	456686.000000	1772311572.629160
