Channel1	Channel2	Channel3	Channel4	Channel5	Channel6	Channel7	Channel8	FilteredChannel1	FilteredChannel2	FilteredChannel3	FilteredChannel4	FilteredChannel5	FilteredChannel6	FilteredChannel7	FilteredChannel8	GyroX	GyroY	GyroZ	AccX	AccY	AccZ	PPG1	PPG2	rawPPG1	rawPPG2	rawPPG3	Hr	Hrv	Battery	Trigger	PhysicalTrigger	AutoTrigger	NumMeasurements	Timestamp	GestureLabel	CueLabel	TrialNumber	SessionId	MarkerColumn
9860.085	25292.655	-4284.63	-14478.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.8275862068966	0.0	0.12072723	0.494444535	0.869931855	3.7386999999999997	-0.7019599999999999	-1.57178	417429.0	1775936956.920368	6.0	1.0	6.0	-1.0	-1.0	-1.0	1775936956.920368	hang-loose	Hang Loose	3	20260411_124810	Trigger
9562.275	25145.145	-4304.07	-14525.955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.8275862068966	0.0	0.12072723	0.494444535	0.869931855	3.7386999999999997	-0.7019599999999999	-1.57178	417430.0	1775936956.920376	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936956.920376	hang-loose	Hang Loose	3	20260411_124810	Trigger
9614.16	25193.25	-4368.735	-14566.814999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.8275862068966	0.0	0.12072723	0.494444535	0.869931855	3.7386999999999997	-0.7019599999999999	-1.57178	417431.0	1775936956.924472	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936956.924472	hang-loose	Hang Loose	3	20260411_124810	Trigger
9945.945	25422.66	-4465.665	-14604.615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.8275862068966	0.0	0.12072723	0.494444535	0.869931855	3.7386999999999997	-0.7019599999999999	-1.57178	417432.0	1775936956.924496	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936956.924496	hang-loose	Hang Loose	3	20260411_124810	Trigger
10340.955	25693.11	-4539.915	-14617.215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.8275862068966	0.0	0.12072723	0.494444535	0.869931855	3.7386999999999997	-0.7019599999999999	-1.57178	417433.0	1775936956.928233	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936956.928233	hang-loose	Hang Loose	3	20260411_124810	Trigger
10625.895	25847.864999999998	-4555.889999999999	-14607.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.8275862068966	0.0	0.12072723	0.494444535	0.869931855	3.7386999999999997	-0.7019599999999999	-1.57178	417434.0	1775936956.928254	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936956.928254	hang-loose	Hang Loose	3	20260411_124810	Trigger
10609.109999999999	25783.965	-4489.29	-14560.199999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.8275862068966	0.0	0.12072723	0.494444535	0.869931855	3.7386999999999997	-0.7019599999999999	-1.57178	417435.0	1775936956.930922	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936956.930922	hang-loose	Hang Loose	3	20260411_124810	Trigger
10324.17	25546.32	-4371.615	-14487.615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.8275862068966	0.0	0.12072723	0.494444535	0.869931855	3.7386999999999997	-0.7019599999999999	-1.57178	417436.0	1775936956.930941	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936956.930941	hang-loose	Hang Loose	3	20260411_124810	Trigger
9959.94	25284.555	-4295.88	-14470.289999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.8275862068966	0.0	0.12072723	0.494444535	0.869931855	3.7386999999999997	-0.7019599999999999	-1.57178	417437.0	1775936956.934927	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936956.934927	hang-loose	Hang Loose	3	20260411_124810	Trigger
9616.005	25121.745	-4298.355	-14520.465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.8275862068966	0.0	0.12072723	0.494444535	0.869931855	3.7386999999999997	-0.7019599999999999	-1.57178	417438.0	1775936956.934946	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936956.934946	hang-loose	Hang Loose	3	20260411_124810	Trigger
