ch_0	ch_1	ch_2	ch_3	ch_4	ch_5	ch_6	ch_7	ch_8	ch_9	ch_10	ch_11	ch_12	ch_13	ch_14	ch_15	ch_16	ch_17	ch_18	ch_19	ch_20	ch_21	ch_22	ch_23	ch_24	ch_25	ch_26	timestamp	marker	ch_29	ch_30	ch_31	ch_32	ch_33	ch_34	ch_35	ch_36	ch_37	ch_38	MarkerColumn	GestureLabel	CueLabel	SampleNumber	CollectionDate
-68983.02	-55813.905	-105180.075	-18564.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.27586206896555	0.0	0.02453607	0.046203495000000004	1.01342514	4.77638	0.6714399999999999	-2.79258	3319700.0	1776545030.041542	6.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	13	0418
-69140.88	-55829.384999999995	-105373.53	-18802.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.27586206896555	0.0	0.02453607	0.046203495000000004	1.01342514	4.77638	0.6714399999999999	-2.79258	3319701.0	1776545030.041545	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	13	0418
-69168.555	-55831.905	-105350.89499999999	-18742.545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.27586206896555	0.0	0.02453607	0.046203495000000004	1.01342514	4.77638	0.6714399999999999	-2.79258	3319702.0	1776545030.044801	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	13	0418
-69035.08499999999	-55826.369999999995	-105266.295	-18569.475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.27586206896555	0.0	0.02453607	0.046203495000000004	1.01342514	4.77638	0.6714399999999999	-2.79258	3319703.0	1776545030.044807	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	13	0418
-69071.67	-55823.895	-105338.025	-18659.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.27586206896555	0.0	0.02453607	0.046203495000000004	1.01342514	4.77638	0.6714399999999999	-2.79258	3319704.0	1776545030.054374	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	13	0418
-69045.705	-55807.02	-105201.045	-18611.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.27586206896555	0.0	0.02453607	0.046203495000000004	1.01342514	4.77638	0.6714399999999999	-2.79258	3319705.0	1776545030.054378	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	13	0418
-69065.28	-55803.555	-105287.58	-18639.945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.27586206896555	0.0	0.02453607	0.046203495000000004	1.01342514	4.77638	0.6714399999999999	-2.79258	3319706.0	1776545030.058249	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	13	0418
-69082.73999999999	-55802.79	-105402.42	-18702.809999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.27586206896555	0.0	0.02453607	0.046203495000000004	1.01342514	4.77638	0.6714399999999999	-2.79258	3319707.0	1776545030.058255	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	13	0418
-68997.95999999999	-55804.77	-105280.69499999999	-18673.875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.27586206896555	0.0	0.02453607	0.046203495000000004	1.01342514	4.77638	0.6714399999999999	-2.79258	3319708.0	1776545030.060258	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	13	0418
-69078.95999999999	-55821.6	-105303.555	-18675.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.27586206896555	0.0	0.02453607	0.046203495000000004	1.01342514	4.77638	0.6714399999999999	-2.79258	3319709.0	1776545030.060263	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	13	0418
-69234.255	-55819.755	-105399.045	-18828.945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.27586206896555	0.0	0.0292968	0.049255245	1.01183823	4.2728	0.88508	-2.0601	3319710.0	1776545030.060902	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	13	0418
-69117.39	-55802.115	-105326.50499999999	-18722.295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.27586206896555	0.0	0.0292968	0.049255245	1.01183823	4.2728	0.88508	-2.0601	3319711.0	1776545030.060906	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	13	0418
-68978.655	-55798.064999999995	-105156.45	-18524.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.27586206896555	0.0	0.0292968	0.049255245	1.01183823	4.2728	0.88508	-2.0601	3319712.0	1776545030.064598	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	13	0418
-69102.18	-55815.03	-105393.015	-18608.579999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.27586206896555	0.0	0.0292968	0.049255245	1.01183823	4.2728	0.88508	-2.0601	3319713.0	1776545030.064601	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	13	0418
-69187.31999999999	-55815.93	-105437.7	-18729.315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.27586206896555	0.0	0.0292968	0.049255245	1.01183823	4.2728	0.88508	-2.0601	3319714.0	1776545030.070283	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	13	0418
-69203.97	-55810.305	-105272.415	-18768.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.27586206896555	0.0	0.0292968	0.049255245	1.01183823	4.2728	0.88508	-2.0601	3319715.0	1776545030.070287	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	13	0418
-69271.2	-55821.78	-105503.58	-18835.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.27586206896555	0.0	0.0292968	0.049255245	1.01183823	4.2728	0.88508	-2.0601	3319716.0	1776545030.073083	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	13	0418
-69143.895	-55824.659999999996	-105537.825	-18829.844999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.27586206896555	0.0	0.0292968	0.049255245	1.01183823	4.2728	0.88508	-2.0601	3319717.0	1776545030.073086	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	13	0418
-69009.795	-55816.74	-105240.735	-18679.274999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.27586206896555	0.0	0.0292968	0.049255245	1.01183823	4.2728	0.88508	-2.0601	3319718.0	1776545030.079599	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	13	0418
-69022.89	-55819.71	-105229.665	-18668.114999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.27586206896555	0.0	0.0292968	0.049255245	1.01183823	4.2728	0.88508	-2.0601	3319719.0	1776545030.079615	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	13	0418
-69080.08499999999	-55826.46	-105230.83499999999	-18676.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.27586206896555	0.0	0.023376405	0.057800145000000004	1.013608245	3.31142	0.12208	-1.4039199999999998	3319720.0	1776545030.082349	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	13	0418
-69141.825	-55829.7	-105361.29	-18777.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.27586206896555	0.0	0.023376405	0.057800145000000004	1.013608245	3.31142	0.12208	-1.4039199999999998	3319721.0	1776545030.082352	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	hang-loose	Hang Loose	13	0418
