Channel1	Channel2	Channel3	Channel4	Channel5	Channel6	Channel7	Channel8	FilteredChannel1	FilteredChannel2	FilteredChannel3	FilteredChannel4	FilteredChannel5	FilteredChannel6	FilteredChannel7	FilteredChannel8	GyroX	GyroY	GyroZ	AccX	AccY	AccZ	PPG1	PPG2	rawPPG1	rawPPG2	rawPPG3	Hr	Hrv	Battery	Trigger	PhysicalTrigger	AutoTrigger	NumMeasurements	Timestamp	GestureLabel	CueLabel	TrialNumber	SessionId	MarkerColumn
11643.345	32633.954999999998	-1559.115	-11785.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.34482758620692	0.0	0.071716125	0.161925855	0.99755604	8.27092	-0.88508	-1.5412599999999999	392525.0	1775936906.973513	6.0	1.0	6.0	-1.0	-1.0	-1.0	1775936906.973513	hang-loose	Hang Loose	2	20260411_124810	Trigger
12751.199999999999	31499.91	-377.72999999999996	-10748.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.34482758620692	0.0	0.071716125	0.161925855	0.99755604	8.27092	-0.88508	-1.5412599999999999	392526.0	1775936906.973546	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936906.973546	hang-loose	Hang Loose	2	20260411_124810	Trigger
14710.635	28783.754999999997	1658.835	-8912.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.34482758620692	0.0	0.071716125	0.161925855	0.99755604	8.27092	-0.88508	-1.5412599999999999	392527.0	1775936906.977505	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936906.977505	hang-loose	Hang Loose	2	20260411_124810	Trigger
16441.829999999998	25864.065	3462.5699999999997	-7270.155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.34482758620692	0.0	0.071716125	0.161925855	0.99755604	8.27092	-0.88508	-1.5412599999999999	392528.0	1775936906.977531	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936906.977531	hang-loose	Hang Loose	2	20260411_124810	Trigger
16879.815	24617.52	3887.685	-6866.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.34482758620692	0.0	0.07092267000000001	0.164123115	0.998349495	8.72872	-0.15259999999999999	-0.50358	392529.0	1775936906.981492	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936906.981492	hang-loose	Hang Loose	2	20260411_124810	Trigger
16117.47	25256.295	3020.355	-7613.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.34482758620692	0.0	0.07092267000000001	0.164123115	0.998349495	8.72872	-0.15259999999999999	-0.50358	392530.0	1775936906.981515	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936906.981515	hang-loose	Hang Loose	2	20260411_124810	Trigger
14197.32	27944.91	1005.795	-9415.845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.34482758620692	0.0	0.07092267000000001	0.164123115	0.998349495	8.72872	-0.15259999999999999	-0.50358	392531.0	1775936906.985504	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936906.985504	hang-loose	Hang Loose	2	20260411_124810	Trigger
12342.195	31029.434999999998	-895.905	-11142.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.34482758620692	0.0	0.07092267000000001	0.164123115	0.998349495	8.72872	-0.15259999999999999	-0.50358	392532.0	1775936906.985525	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936906.985525	hang-loose	Hang Loose	2	20260411_124810	Trigger
11636.595	32579.73	-1609.3799999999999	-11814.975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.34482758620692	0.0	0.07092267000000001	0.164123115	0.998349495	8.72872	-0.15259999999999999	-0.50358	392533.0	1775936906.989542	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936906.989542	hang-loose	Hang Loose	2	20260411_124810	Trigger
12299.805	32107.41	-865.125	-11172.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.34482758620692	0.0	0.07092267000000001	0.164123115	0.998349495	8.72872	-0.15259999999999999	-0.50358	392534.0	1775936906.989564	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936906.989564	hang-loose	Hang Loose	2	20260411_124810	Trigger
