ch_0	ch_1	ch_2	ch_3	ch_4	ch_5	ch_6	ch_7	ch_8	ch_9	ch_10	ch_11	ch_12	ch_13	ch_14	ch_15	ch_16	ch_17	ch_18	ch_19	ch_20	ch_21	ch_22	ch_23	ch_24	ch_25	ch_26	timestamp	marker	ch_29	ch_30	ch_31	ch_32	ch_33	ch_34	ch_35	ch_36	ch_37	ch_38	MarkerColumn	GestureLabel	CueLabel	SampleNumber	CollectionDate
-65802.42	-52236.045	-101742.3	-17815.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	145.86206896551727	0.0	0.075134085	0.133117335	1.01183823	3.31142	-1.6022999999999998	0.35097999999999996	3148908.0	1776544687.29521	2.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	closed-hand	Close	13	0418
-65740.905	-52241.715	-101709.675	-17785.844999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	145.86206896551727	0.0	0.075134085	0.133117335	1.01183823	3.31142	-1.6022999999999998	0.35097999999999996	3148909.0	1776544687.295226	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	closed-hand	Close	13	0418
-65760.705	-52238.88	-101733.03	-17788.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	145.86206896551727	0.0	0.075134085	0.133117335	1.01183823	3.31142	-1.6022999999999998	0.35097999999999996	3148910.0	1776544687.295245	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	closed-hand	Close	13	0418
-65775.735	-52243.11	-101751.93	-17838.899999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	145.86206896551727	0.0	0.075134085	0.133117335	1.01183823	3.31142	-1.6022999999999998	0.35097999999999996	3148911.0	1776544687.295261	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	closed-hand	Close	13	0418
-65828.745	-52237.619999999995	-101800.485	-17890.965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	145.86206896551727	0.0	0.075134085	0.133117335	1.01183823	3.31142	-1.6022999999999998	0.35097999999999996	3148912.0	1776544687.297227	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	closed-hand	Close	13	0418
-65804.265	-52243.92	-101745.58499999999	-17820.405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	145.86206896551727	0.0	0.075134085	0.133117335	1.01183823	3.31142	-1.6022999999999998	0.35097999999999996	3148913.0	1776544687.297242	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	closed-hand	Close	13	0418
-65746.70999999999	-52259.49	-101693.025	-17813.565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	145.86206896551727	0.0	0.075134085	0.133117335	1.01183823	3.31142	-1.6022999999999998	0.35097999999999996	3148914.0	1776544687.301169	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	closed-hand	Close	13	0418
-65746.035	-52271.954999999994	-101669.67	-17868.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	145.86206896551727	0.0	0.075134085	0.133117335	1.01183823	3.31142	-1.6022999999999998	0.35097999999999996	3148915.0	1776544687.301172	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	closed-hand	Close	13	0418
-65756.52	-52286.49	-101657.47499999999	-17907.975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	145.86206896551727	0.0	0.075134085	0.133117335	1.01183823	3.31142	-1.6022999999999998	0.35097999999999996	3148916.0	1776544687.305259	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	closed-hand	Close	13	0418
-65737.17	-52300.485	-101768.12999999999	-17889.704999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	145.86206896551727	0.0	0.075134085	0.133117335	1.01183823	3.31142	-1.6022999999999998	0.35097999999999996	3148917.0	1776544687.305275	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	closed-hand	Close	13	0418
