Channel1	Channel2	Channel3	Channel4	Channel5	Channel6	Channel7	Channel8	FilteredChannel1	FilteredChannel2	FilteredChannel3	FilteredChannel4	FilteredChannel5	FilteredChannel6	FilteredChannel7	FilteredChannel8	GyroX	GyroY	GyroZ	AccX	AccY	AccZ	PPG1	PPG2	rawPPG1	rawPPG2	rawPPG3	Hr	Hrv	Battery	Trigger	PhysicalTrigger	AutoTrigger	NumMeasurements	Timestamp	GestureLabel	CueLabel	TrialNumber	SessionId	MarkerColumn
16651.079999999998	25613.46	2516.1749999999997	-7814.924999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.55172413793105	0.0	0.099303945	0.53491074	0.845395785	5.1273599999999995	-0.18312	-1.17502	422963.0	1775936968.020175	2.0	1.0	2.0	-1.0	-1.0	-1.0	1775936968.020175	closed-hand	Close	3	20260411_124810	Trigger
15077.16	26837.55	814.68	-9338.175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.55172413793105	0.0	0.099303945	0.53491074	0.845395785	5.1273599999999995	-0.18312	-1.17502	422964.0	1775936968.02018	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936968.02018	closed-hand	Close	3	20260411_124810	Trigger
11010.914999999999	32845.905	-3534.975	-13329.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.55172413793105	0.0	0.099303945	0.53491074	0.845395785	5.1273599999999995	-0.18312	-1.17502	422965.0	1775936968.021728	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936968.021728	closed-hand	Close	3	20260411_124810	Trigger
7000.785	39796.56	-7880.04	-17359.155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.55172413793105	0.0	0.099303945	0.53491074	0.845395785	5.1273599999999995	-0.18312	-1.17502	422966.0	1775936968.021751	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936968.021751	closed-hand	Close	3	20260411_124810	Trigger
4900.86	44172.585	-10125.855	-19481.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.55172413793105	0.0	0.099303945	0.53491074	0.845395785	5.1273599999999995	-0.18312	-1.17502	422967.0	1775936968.025726	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936968.025726	closed-hand	Close	3	20260411_124810	Trigger
5993.73	43925.625	-8950.365	-18441.855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.55172413793105	0.0	0.099303945	0.53491074	0.845395785	5.1273599999999995	-0.18312	-1.17502	422968.0	1775936968.025747	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936968.025747	closed-hand	Close	3	20260411_124810	Trigger
9764.64	38744.46	-4930.514999999999	-14753.564999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.55172413793105	0.0	0.097961175	0.536924895	0.84533475	5.08158	-0.04578	-1.11398	422969.0	1775936968.029795	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936968.029795	closed-hand	Close	3	20260411_124810	Trigger
13875.3	31829.985	-507.96	-10661.895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.55172413793105	0.0	0.097961175	0.536924895	0.84533475	5.08158	-0.04578	-1.11398	422970.0	1775936968.029814	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936968.029814	closed-hand	Close	3	20260411_124810	Trigger
16505.325	26618.895	2349.18	-7976.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.55172413793105	0.0	0.097961175	0.536924895	0.84533475	5.08158	-0.04578	-1.11398	422971.0	1775936968.033815	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936968.033815	closed-hand	Close	3	20260411_124810	Trigger
15925.23	26184.42	1731.1499999999999	-8500.635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.55172413793105	0.0	0.097961175	0.536924895	0.84533475	5.08158	-0.04578	-1.11398	422972.0	1775936968.033834	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936968.033834	closed-hand	Close	3	20260411_124810	Trigger
