Channel1	Channel2	Channel3	Channel4	Channel5	Channel6	Channel7	Channel8	FilteredChannel1	FilteredChannel2	FilteredChannel3	FilteredChannel4	FilteredChannel5	FilteredChannel6	FilteredChannel7	FilteredChannel8	GyroX	GyroY	GyroZ	AccX	AccY	AccZ	PPG1	PPG2	rawPPG1	rawPPG2	rawPPG3	Hr	Hrv	Battery	Trigger	PhysicalTrigger	AutoTrigger	NumMeasurements	Timestamp
-24411.735000	-34491.825000	-33632.865000	-18888.570000	0.000000	0.000000	0.000000	0.000000	0.603963	28.701213	-3.770008	-3.346613	-0.000000	0.000000	0.000000	0.000000	2.823100	0.213640	-0.152600	-0.002380	0.982236	0.021851	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	638650.000000	1772311937.677398
-24407.415000	-34514.685000	-33621.210000	-18878.760000	0.000000	0.000000	0.000000	0.000000	-1.977986	24.122056	-3.728982	-4.119942	-0.000000	0.000000	0.000000	0.000000	2.823100	0.213640	-0.152600	-0.002380	0.982236	0.021851	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	638651.000000	1772311937.677401
-24412.680000	-34500.555000	-33624.405000	-18875.070000	0.000000	0.000000	0.000000	0.000000	-1.888033	10.889917	-0.496124	-1.449123	-0.000000	0.000000	0.000000	0.000000	2.823100	0.213640	-0.152600	-0.002380	0.982236	0.021851	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	638652.000000	1772311937.683534
-24415.065000	-34492.725000	-33631.965000	-18881.055000	0.000000	0.000000	0.000000	0.000000	0.062420	-7.314161	3.848594	3.109718	-0.000000	0.000000	0.000000	0.000000	2.823100	0.213640	-0.152600	-0.002380	0.982236	0.021851	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	638653.000000	1772311937.683537
-24403.455000	-34525.440000	-33623.145000	-18873.360000	0.000000	0.000000	0.000000	0.000000	1.801914	-22.114769	5.809352	6.010427	-0.000000	0.000000	0.000000	0.000000	2.823100	0.213640	-0.152600	-0.002380	0.982236	0.021851	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	638654.000000	1772311937.685311
-24403.680000	-34547.715000	-33622.380000	-18871.470000	0.000000	0.000000	0.000000	0.000000	2.730420	-29.176040	4.646386	5.622717	-0.000000	0.000000	0.000000	0.000000	2.823100	0.213640	-0.152600	-0.002380	0.982236	0.021851	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	638655.000000	1772311937.685314
-24416.145000	-34530.570000	-33636.015000	-18889.020000	0.000000	0.000000	0.000000	0.000000	2.709999	-28.181849	1.785764	2.606596	-0.000000	0.000000	0.000000	0.000000	2.823100	0.213640	-0.152600	-0.002380	0.982236	0.021851	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	638656.000000	1772311937.689544
-24432.930000	-34477.965000	-33652.620000	-18904.455000	0.000000	0.000000	0.000000	0.000000	0.801308	-17.891269	-1.921251	-2.145162	-0.000000	0.000000	0.000000	0.000000	2.823100	0.213640	-0.152600	-0.002380	0.982236	0.021851	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	638657.000000	1772311937.689547
-24429.375000	-34447.770000	-33648.165000	-18896.310000	0.000000	0.000000	0.000000	0.000000	-2.887670	1.669166	-5.646804	-6.988714	-0.000000	0.000000	0.000000	0.000000	1.831200	0.335720	-0.198380	-0.002014	0.982419	0.020264	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	638658.000000	1772311937.693283
-24406.380000	-34442.955000	-33625.170000	-18877.050000	0.000000	0.000000	0.000000	0.000000	-5.309789	23.196389	-6.727082	-8.371179	-0.000000	0.000000	0.000000	0.000000	1.831200	0.335720	-0.198380	-0.002014	0.982419	0.020264	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	638659.000000	1772311937.693285
-24412.230000	-34437.330000	-33633.495000	-18889.920000	0.000000	0.000000	0.000000	0.000000	-3.239814	34.473650	-2.948249	-4.151928	-0.000000	0.000000	0.000000	0.000000	1.831200	0.335720	-0.198380	-0.002014	0.982419	0.020264	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	638660.000000	1772311937.697502
-24429.375000	-34455.690000	-33653.565000	-18916.245000	0.000000	0.000000	0.000000	0.000000	1.785781	28.302967	3.101458	2.240746	-0.000000	0.000000	0.000000	0.000000	1.831200	0.335720	-0.198380	-0.002014	0.982419	0.020264	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	638661.000000	1772311937.697505
-24404.850000	-34472.745000	-33628.680000	-18888.390000	0.000000	0.000000	0.000000	0.000000	5.216327	7.770087	6.464424	5.539042	-0.000000	0.000000	0.000000	0.000000	1.831200	0.335720	-0.198380	-0.002014	0.982419	0.020264	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	638662.000000	1772311937.701393
-24371.685000	-34468.245000	-33590.205000	-18832.275000	0.000000	0.000000	0.000000	0.000000	6.218335	-16.224325	6.884491	6.472150	-0.000000	0.000000	0.000000	0.000000	1.831200	0.335720	-0.198380	-0.002014	0.982419	0.020264	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	638663.000000	1772311937.701395
-24402.960000	-34461.630000	-33621.255000	-18861.975000	0.000000	0.000000	0.000000	0.000000	6.518009	-31.061847	7.010041	8.793468	-0.000000	0.000000	0.000000	0.000000	1.831200	0.335720	-0.198380	-0.002014	0.982419	0.020264	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	638664.000000	1772311937.705395
-24427.125000	-34486.020000	-33647.040000	-18892.530000	0.000000	0.000000	0.000000	0.000000	4.208484	-30.446402	5.045907	9.607742	-0.000000	0.000000	0.000000	0.000000	1.831200	0.335720	-0.198380	-0.002014	0.982419	0.020264	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	638665.000000	1772311937.705397
-24423.345000	-34472.205000	-33642.090000	-18887.355000	0.000000	0.000000	0.000000	0.000000	-2.979332	-17.851320	-1.984825	3.202655	-0.000000	0.000000	0.000000	0.000000	1.831200	0.335720	-0.198380	-0.002014	0.982419	0.020264	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	638666.000000	1772311937.710734
-24419.970000	-34473.870000	-33639.345000	-18883.305000	0.000000	0.000000	0.000000	0.000000	-11.085757	-1.122949	-10.564927	-7.917570	-0.000000	0.000000	0.000000	0.000000	1.831200	0.335720	-0.198380	-0.002014	0.982419	0.020264	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	638667.000000	1772311937.710737
-24426.045000	-34454.205000	-33644.925000	-18890.055000	0.000000	0.000000	0.000000	0.000000	-13.692078	13.390485	-14.036525	-15.400554	-0.000000	0.000000	0.000000	0.000000	2.227960	-0.244160	-0.412020	-0.002075	0.982664	0.022095	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	638668.000000	1772311937.715576
-24421.815000	-34445.205000	-33640.695000	-18887.805000	0.000000	0.000000	0.000000	0.000000	-9.105479	22.081700	-10.206653	-14.736508	-0.000000	0.000000	0.000000	0.000000	2.227960	-0.244160	-0.412020	-0.002075	0.982664	0.022095	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	638669.000000	1772311937.715580
-24421.725000	-34448.040000	-33644.025000	-18892.980000	0.000000	0.000000	0.000000	0.000000	-0.571979	23.354791	-2.025609	-7.662785	-0.000000	0.000000	0.000000	0.000000	2.227960	-0.244160	-0.412020	-0.002075	0.982664	0.022095	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	638670.000000	1772311937.717537
-24421.905000	-34467.975000	-33643.755000	-18891.855000	0.000000	0.000000	0.000000	0.000000	7.312677	16.777689	5.869739	1.197442	-0.000000	0.000000	0.000000	0.000000	2.227960	-0.244160	-0.412020	-0.002075	0.982664	0.022095	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	638671.000000	1772311937.717540
-24417.405000	-34479.090000	-33639.525000	-18891.630000	0.000000	0.000000	0.000000	0.000000	11.283741	3.956645	10.151562	7.792604	-0.000000	0.000000	0.000000	0.000000	2.227960	-0.244160	-0.412020	-0.002075	0.982664	0.022095	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	638672.000000	1772311937.722584
-24422.895000	-34472.295000	-33645.240000	-18897.345000	0.000000	0.000000	0.000000	0.000000	10.535911	-9.873055	10.040861	10.244192	-0.000000	0.000000	0.000000	0.000000	2.227960	-0.244160	-0.412020	-0.002075	0.982664	0.022095	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	638673.000000	1772311937.722587
-24417.585000	-34463.340000	-33638.580000	-18889.785000	0.000000	0.000000	0.000000	0.000000	6.311658	-17.611413	6.664324	8.801739	-0.000000	0.000000	0.000000	0.000000	2.227960	-0.244160	-0.412020	-0.002075	0.982664	0.022095	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	638674.000000	1772311937.725518
-24404.265000	-34463.430000	-33624.630000	-18879.705000	0.000000	0.000000	0.000000	0.000000	1.210427	-15.608544	2.366093	5.474677	-0.000000	0.000000	0.000000	0.000000	2.227960	-0.244160	-0.412020	-0.002075	0.982664	0.022095	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	638675.000000	1772311937.725521
