Channel1	Channel2	Channel3	Channel4	Channel5	Channel6	Channel7	Channel8	FilteredChannel1	FilteredChannel2	FilteredChannel3	FilteredChannel4	FilteredChannel5	FilteredChannel6	FilteredChannel7	FilteredChannel8	GyroX	GyroY	GyroZ	AccX	AccY	AccZ	PPG1	PPG2	rawPPG1	rawPPG2	rawPPG3	Hr	Hrv	Battery	Trigger	PhysicalTrigger	AutoTrigger	NumMeasurements	Timestamp
-15989.940000	-9158.850000	-15757.425000	-12791.745000	0.000000	0.000000	0.000000	0.000000	-6.977053	12.850288	-7.566550	-7.865898	-0.000000	-0.000000	-0.000000	-0.000000	2.441600	0.198380	-0.366240	-0.007996	0.982480	-0.048950	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.482759	0.000000	-1.000000	-1.000000	191578.000000	1772311040.968712
-15990.795000	-9170.235000	-15759.045000	-12795.300000	0.000000	0.000000	0.000000	0.000000	-9.938333	20.619049	-8.412964	-7.834349	-0.000000	-0.000000	-0.000000	-0.000000	2.441600	0.198380	-0.366240	-0.007996	0.982480	-0.048950	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.482759	0.000000	-1.000000	-1.000000	191579.000000	1772311040.968715
-15998.850000	-9173.205000	-15768.720000	-12804.345000	0.000000	0.000000	0.000000	0.000000	-5.625304	14.526514	-3.169110	-2.349620	-0.000000	-0.000000	-0.000000	-0.000000	2.441600	0.198380	-0.366240	-0.007996	0.982480	-0.048950	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.482759	0.000000	-1.000000	-1.000000	191580.000000	1772311040.973738
-16018.290000	-9130.815000	-15790.365000	-12823.020000	0.000000	0.000000	0.000000	0.000000	0.155037	-0.122041	2.033027	2.695682	-0.000000	-0.000000	-0.000000	-0.000000	2.441600	0.198380	-0.366240	-0.007996	0.982480	-0.048950	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.482759	0.000000	-1.000000	-1.000000	191581.000000	1772311040.973741
-16024.995000	-9097.695000	-15799.905000	-12832.200000	0.000000	0.000000	0.000000	0.000000	2.179172	-11.142158	2.549755	3.199890	-0.000000	-0.000000	-0.000000	-0.000000	2.441600	0.198380	-0.366240	-0.007996	0.982480	-0.048950	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.482759	0.000000	-1.000000	-1.000000	191582.000000	1772311040.974887
-16020.135000	-9092.610000	-15796.035000	-12826.530000	0.000000	0.000000	0.000000	0.000000	0.376827	-11.119469	-0.760406	0.144666	-0.000000	-0.000000	-0.000000	-0.000000	2.441600	0.198380	-0.366240	-0.007996	0.982480	-0.048950	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.482759	0.000000	-1.000000	-1.000000	191583.000000	1772311040.974889
-16012.890000	-9092.475000	-15789.645000	-12818.655000	0.000000	0.000000	0.000000	0.000000	-1.339996	-3.830037	-3.190586	-2.077887	-0.000000	-0.000000	-0.000000	-0.000000	2.441600	0.198380	-0.366240	-0.007996	0.982480	-0.048950	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.482759	0.000000	-1.000000	-1.000000	191584.000000	1772311040.980692
-16013.655000	-9078.120000	-15790.005000	-12820.725000	0.000000	0.000000	0.000000	0.000000	-0.031003	2.243931	-1.488498	-0.556993	-0.000000	-0.000000	-0.000000	-0.000000	2.441600	0.198380	-0.366240	-0.007996	0.982480	-0.048950	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.482759	0.000000	-1.000000	-1.000000	191585.000000	1772311040.980696
-16013.880000	-9044.685000	-15786.540000	-12814.785000	0.000000	0.000000	0.000000	0.000000	3.359369	3.628937	3.182440	3.438629	-0.000000	-0.000000	-0.000000	-0.000000	1.693860	0.106820	-0.610400	-0.008179	0.982908	-0.049621	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.482759	0.000000	-1.000000	-1.000000	191586.000000	1772311040.984430
-16028.550000	-9029.205000	-15801.030000	-12828.105000	0.000000	0.000000	0.000000	0.000000	5.555928	2.816608	6.977137	6.378680	-0.000000	-0.000000	-0.000000	-0.000000	1.693860	0.106820	-0.610400	-0.008179	0.982908	-0.049621	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.482759	0.000000	-1.000000	-1.000000	191587.000000	1772311040.984435
-16018.695000	-8979.120000	-15795.450000	-12824.280000	0.000000	0.000000	0.000000	0.000000	4.450037	2.996363	6.909664	5.730938	-0.000000	-0.000000	-0.000000	-0.000000	1.693860	0.106820	-0.610400	-0.008179	0.982908	-0.049621	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.482759	0.000000	-1.000000	-1.000000	191588.000000	1772311040.987896
-16011.765000	-8946.405000	-15790.860000	-12817.980000	0.000000	0.000000	0.000000	0.000000	1.313953	5.192739	3.428214	2.072855	-0.000000	-0.000000	-0.000000	-0.000000	1.693860	0.106820	-0.610400	-0.008179	0.982908	-0.049621	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.482759	0.000000	-1.000000	-1.000000	191589.000000	1772311040.987899
-15988.095000	-8910.405000	-15771.330000	-12799.080000	0.000000	0.000000	0.000000	0.000000	-0.586405	8.012836	-0.178353	-1.374365	-0.000000	-0.000000	-0.000000	-0.000000	1.693860	0.106820	-0.610400	-0.008179	0.982908	-0.049621	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.482759	0.000000	-1.000000	-1.000000	191590.000000	1772311040.991318
-15980.445000	-8907.345000	-15763.500000	-12789.900000	0.000000	0.000000	0.000000	0.000000	0.486941	8.069761	-1.149317	-1.915520	-0.000000	-0.000000	-0.000000	-0.000000	1.693860	0.106820	-0.610400	-0.008179	0.982908	-0.049621	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.482759	0.000000	-1.000000	-1.000000	191591.000000	1772311040.991321
-16013.565000	-8951.355000	-15793.740000	-12814.830000	0.000000	0.000000	0.000000	0.000000	2.245287	1.508200	-0.428718	-0.522480	-0.000000	-0.000000	-0.000000	-0.000000	1.693860	0.106820	-0.610400	-0.008179	0.982908	-0.049621	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.482759	0.000000	-1.000000	-1.000000	191592.000000	1772311040.997126
