ch_0	ch_1	ch_2	ch_3	ch_4	ch_5	ch_6	ch_7	ch_8	ch_9	ch_10	ch_11	ch_12	ch_13	ch_14	ch_15	ch_16	ch_17	ch_18	ch_19	ch_20	ch_21	ch_22	ch_23	ch_24	ch_25	ch_26	timestamp	marker	ch_29	ch_30	ch_31	ch_32	ch_33	ch_34	ch_35	ch_36	ch_37	ch_38	MarkerColumn	GestureLabel	CueLabel	SampleNumber	CollectionDate
-67330.035	-53838.945	-103702.86	-18050.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.063171225	-0.11169405	1.011410985	3.4792799999999997	-0.15259999999999999	0.15259999999999999	3236867.0	1776544863.808682	4.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	spider-man	Spiderman	17	0418
-67350.735	-53835.57	-103820.84999999999	-18158.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.063171225	-0.11169405	1.011410985	3.4792799999999997	-0.15259999999999999	0.15259999999999999	3236868.0	1776544863.808699	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	spider-man	Spiderman	17	0418
-67409.325	-53832.509999999995	-103907.06999999999	-18243.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.063171225	-0.11169405	1.011410985	3.4792799999999997	-0.15259999999999999	0.15259999999999999	3236869.0	1776544863.812611	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	spider-man	Spiderman	17	0418
-67352.44499999999	-53819.145	-103818.51	-18154.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.063171225	-0.11169405	1.011410985	3.4792799999999997	-0.15259999999999999	0.15259999999999999	3236870.0	1776544863.812626	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	spider-man	Spiderman	17	0418
-67230.765	-53808.345	-103662.26999999999	-18006.344999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.063171225	-0.11169405	1.011410985	3.4792799999999997	-0.15259999999999999	0.15259999999999999	3236871.0	1776544863.816788	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	spider-man	Spiderman	17	0418
-67155.795	-53809.695	-103611.735	-17962.425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.063171225	-0.11169405	1.011410985	3.4792799999999997	-0.15259999999999999	0.15259999999999999	3236872.0	1776544863.816805	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	spider-man	Spiderman	17	0418
-67336.47	-53836.965	-103758.65999999999	-18104.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.063171225	-0.11169405	1.011410985	3.4792799999999997	-0.15259999999999999	0.15259999999999999	3236873.0	1776544863.820709	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	spider-man	Spiderman	17	0418
-67191.03	-53841.825	-103545.135	-17905.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.063171225	-0.11169405	1.011410985	3.4792799999999997	-0.15259999999999999	0.15259999999999999	3236874.0	1776544863.820725	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	spider-man	Spiderman	17	0418
-67030.515	-53826.299999999996	-103403.565	-17756.684999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.063171225	-0.11169405	1.011410985	3.4792799999999997	-0.15259999999999999	0.15259999999999999	3236875.0	1776544863.824535	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	spider-man	Spiderman	17	0418
-67248.22499999999	-53841.24	-103768.56	-18104.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.063171225	-0.11169405	1.011410985	3.4792799999999997	-0.15259999999999999	0.15259999999999999	3236876.0	1776544863.82455	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	spider-man	Spiderman	17	0418
