ch_0	ch_1	ch_2	ch_3	ch_4	ch_5	ch_6	ch_7	ch_8	ch_9	ch_10	ch_11	ch_12	ch_13	ch_14	ch_15	ch_16	ch_17	ch_18	ch_19	ch_20	ch_21	ch_22	ch_23	ch_24	ch_25	ch_26	timestamp	marker	ch_29	ch_30	ch_31	ch_32	ch_33	ch_34	ch_35	ch_36	ch_37	ch_38	MarkerColumn	GestureLabel	CueLabel	SampleNumber	CollectionDate
-67762.575	-54599.265	-104099.355	-18277.155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.041564835	-0.122985525	1.010922705	2.9757	0.24416	0.57988	3262788.0	1776544915.827229	4.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	spider-man	Spiderman	22	0418
-67727.88	-54601.38	-104051.79	-18296.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.041564835	-0.122985525	1.010922705	2.9757	0.24416	0.57988	3262789.0	1776544915.827232	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	spider-man	Spiderman	22	0418
-67739.67	-54613.439999999995	-104095.75499999999	-18290.204999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.03747549	-0.12377898	1.01354721	1.6785999999999999	-0.41202	-0.24416	3262790.0	1776544915.831507	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	spider-man	Spiderman	22	0418
-67793.31	-54627.39	-104238.495	-18305.325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.03747549	-0.12377898	1.01354721	1.6785999999999999	-0.41202	-0.24416	3262791.0	1776544915.831522	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	spider-man	Spiderman	22	0418
-67757.58	-54628.064999999995	-104306.715	-18267.344999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.03747549	-0.12377898	1.01354721	1.6785999999999999	-0.41202	-0.24416	3262792.0	1776544915.835431	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	spider-man	Spiderman	22	0418
-67715.09999999999	-54619.92	-104259.825	-18232.965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.03747549	-0.12377898	1.01354721	1.6785999999999999	-0.41202	-0.24416	3262793.0	1776544915.835446	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	spider-man	Spiderman	22	0418
-67807.395	-54618.255	-104230.62	-18260.505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.03747549	-0.12377898	1.01354721	1.6785999999999999	-0.41202	-0.24416	3262794.0	1776544915.839398	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	spider-man	Spiderman	22	0418
-67848.56999999999	-54625.5	-104204.06999999999	-18283.364999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.03747549	-0.12377898	1.01354721	1.6785999999999999	-0.41202	-0.24416	3262795.0	1776544915.839413	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	spider-man	Spiderman	22	0418
-67779.72	-54624.465	-104128.01999999999	-18212.355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.03747549	-0.12377898	1.01354721	1.6785999999999999	-0.41202	-0.24416	3262796.0	1776544915.843413	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	spider-man	Spiderman	22	0418
-67773.19499999999	-54633.645	-104137.01999999999	-18175.545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.03747549	-0.12377898	1.01354721	1.6785999999999999	-0.41202	-0.24416	3262797.0	1776544915.843428	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	spider-man	Spiderman	22	0418
-67855.5	-54655.604999999996	-104183.55	-18206.415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.03747549	-0.12377898	1.01354721	1.6785999999999999	-0.41202	-0.24416	3262798.0	1776544915.847422	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	spider-man	Spiderman	22	0418
-67888.26	-54663.119999999995	-104218.92	-18258.075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.03747549	-0.12377898	1.01354721	1.6785999999999999	-0.41202	-0.24416	3262799.0	1776544915.847437	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	spider-man	Spiderman	22	0418
-67841.09999999999	-54653.67	-104226.39	-18281.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.037902735	-0.12475554	1.01696517	1.9380199999999999	-0.50358	-0.06104	3262800.0	1776544915.851455	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	spider-man	Spiderman	22	0418
-67829.31	-54648.63	-104239.62	-18296.864999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.037902735	-0.12475554	1.01696517	1.9380199999999999	-0.50358	-0.06104	3262801.0	1776544915.85147	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	spider-man	Spiderman	22	0418
-67822.875	-54638.415	-104209.47	-18270.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.037902735	-0.12475554	1.01696517	1.9380199999999999	-0.50358	-0.06104	3262802.0	1776544915.855559	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	spider-man	Spiderman	22	0418
-67715.685	-54615.825	-104100.435	-18164.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.037902735	-0.12475554	1.01696517	1.9380199999999999	-0.50358	-0.06104	3262803.0	1776544915.855574	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	spider-man	Spiderman	22	0418
