Channel1	Channel2	Channel3	Channel4	Channel5	Channel6	Channel7	Channel8	FilteredChannel1	FilteredChannel2	FilteredChannel3	FilteredChannel4	FilteredChannel5	FilteredChannel6	FilteredChannel7	FilteredChannel8	GyroX	GyroY	GyroZ	AccX	AccY	AccZ	PPG1	PPG2	rawPPG1	rawPPG2	rawPPG3	Hr	Hrv	Battery	Trigger	PhysicalTrigger	AutoTrigger	NumMeasurements	Timestamp	GestureLabel	CueLabel	TrialNumber	SessionId	MarkerColumn
14466.24	26459.504999999997	797.985	-10436.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.55172413793105	0.0	0.116637885	0.24548277000000002	0.97704828	3.9828599999999996	0.9003399999999999	-1.77016	398059.0	1775936918.071899	4.0	1.0	4.0	-1.0	-1.0	-1.0	1775936918.071899	spider-man	Spiderman	1	20260411_124810	Trigger
14740.605	25469.145	1186.11	-10097.279999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.55172413793105	0.0	0.116637885	0.24548277000000002	0.97704828	3.9828599999999996	0.9003399999999999	-1.77016	398060.0	1775936918.071934	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936918.071934	spider-man	Spiderman	1	20260411_124810	Trigger
14560.965	25460.73	954.63	-10304.369999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.55172413793105	0.0	0.116637885	0.24548277000000002	0.97704828	3.9828599999999996	0.9003399999999999	-1.77016	398061.0	1775936918.075886	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936918.075886	spider-man	Spiderman	1	20260411_124810	Trigger
13951.845	26417.07	176.57999999999998	-10989.135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.55172413793105	0.0	0.116637885	0.24548277000000002	0.97704828	3.9828599999999996	0.9003399999999999	-1.77016	398062.0	1775936918.07591	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936918.07591	spider-man	Spiderman	1	20260411_124810	Trigger
13051.394999999999	28081.71	-889.29	-11934.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.55172413793105	0.0	0.116637885	0.24548277000000002	0.97704828	3.9828599999999996	0.9003399999999999	-1.77016	398063.0	1775936918.079826	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936918.079826	spider-man	Spiderman	1	20260411_124810	Trigger
12576.914999999999	29222.055	-1486.485	-12468.285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.55172413793105	0.0	0.116637885	0.24548277000000002	0.97704828	3.9828599999999996	0.9003399999999999	-1.77016	398064.0	1775936918.079832	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936918.079832	spider-man	Spiderman	1	20260411_124810	Trigger
12497.895	29544.93	-1526.94	-12520.845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.55172413793105	0.0	0.116637885	0.24548277000000002	0.97704828	3.9828599999999996	0.9003399999999999	-1.77016	398065.0	1775936918.086838	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936918.086838	spider-man	Spiderman	1	20260411_124810	Trigger
13161.06	28621.395	-737.685	-11825.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.55172413793105	0.0	0.116637885	0.24548277000000002	0.97704828	3.9828599999999996	0.9003399999999999	-1.77016	398066.0	1775936918.086857	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936918.086857	spider-man	Spiderman	1	20260411_124810	Trigger
14246.64	26892.495	505.26	-10706.085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.55172413793105	0.0	0.116637885	0.24548277000000002	0.97704828	3.9828599999999996	0.9003399999999999	-1.77016	398067.0	1775936918.088008	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936918.088008	spider-man	Spiderman	1	20260411_124810	Trigger
14825.654999999999	25502.579999999998	1229.895	-10053.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.55172413793105	0.0	0.116637885	0.24548277000000002	0.97704828	3.9828599999999996	0.9003399999999999	-1.77016	398068.0	1775936918.088028	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936918.088028	spider-man	Spiderman	1	20260411_124810	Trigger
14689.71	25248.555	1097.28	-10182.105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.55172413793105	0.0	0.114562695	0.251159025	0.974912055	0.62566	1.2207999999999999	-1.09872	398069.0	1775936918.091987	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936918.091987	spider-man	Spiderman	1	20260411_124810	Trigger
14291.955	25824.555	545.76	-10660.365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.55172413793105	0.0	0.114562695	0.251159025	0.974912055	0.62566	1.2207999999999999	-1.09872	398070.0	1775936918.091993	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936918.091993	spider-man	Spiderman	1	20260411_124810	Trigger
