ch_0	ch_1	ch_2	ch_3	ch_4	ch_5	ch_6	ch_7	ch_8	ch_9	ch_10	ch_11	ch_12	ch_13	ch_14	ch_15	ch_16	ch_17	ch_18	ch_19	ch_20	ch_21	ch_22	ch_23	ch_24	ch_25	ch_26	timestamp	marker	ch_29	ch_30	ch_31	ch_32	ch_33	ch_34	ch_35	ch_36	ch_37	ch_38	GestureLabel	CueLabel	TrialNumber	SessionId	MarkerColumn
-59244.299999999996	6119.91	-119692.34999999999	-20311.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.44827586206898	0.0	0.130675935	0.009826635	1.018124835	-2.19744	1.12924	0.21364	3963091.0	1776546319.658434	3.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	opened-hand	Open	1	calibration_20260418_140505	marker
-59317.38	6095.16	-119843.01	-20460.375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.44827586206898	0.0	0.130675935	0.009826635	1.018124835	-2.19744	1.12924	0.21364	3963092.0	1776546319.65844	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	opened-hand	Open	1	calibration_20260418_140505	marker
-59259.06	6089.985	-119720.25	-20356.605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.44827586206898	0.0	0.130675935	0.009826635	1.018124835	-2.19744	1.12924	0.21364	3963093.0	1776546319.658487	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	opened-hand	Open	1	calibration_20260418_140505	marker
-59389.02	6091.514999999999	-119749.40999999999	-20401.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.44827586206898	0.0	0.130675935	0.009826635	1.018124835	-2.19744	1.12924	0.21364	3963094.0	1776546319.658491	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	opened-hand	Open	1	calibration_20260418_140505	marker
-59584.59	6094.844999999999	-119967.345	-20608.155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.44827586206898	0.0	0.130675935	0.009826635	1.018124835	-2.19744	1.12924	0.21364	3963095.0	1776546319.658496	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	opened-hand	Open	1	calibration_20260418_140505	marker
-59509.979999999996	6118.605	-119968.965	-20571.344999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.44827586206898	0.0	0.130675935	0.009826635	1.018124835	-2.19744	1.12924	0.21364	3963096.0	1776546319.658499	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	opened-hand	Open	1	calibration_20260418_140505	marker
-59434.02	6138.855	-119962.17	-20567.745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.44827586206898	0.0	0.13122525000000002	0.008361795	1.01696517	-1.03768	1.00716	1.6022999999999998	3963097.0	1776546319.658503	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	opened-hand	Open	1	calibration_20260418_140505	marker
-59375.88	6146.82	-119858.76	-20486.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.44827586206898	0.0	0.13122525000000002	0.008361795	1.01696517	-1.03768	1.00716	1.6022999999999998	3963098.0	1776546319.658506	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	opened-hand	Open	1	calibration_20260418_140505	marker
-59360.625	6131.295	-119781.315	-20426.355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.44827586206898	0.0	0.13122525000000002	0.008361795	1.01696517	-1.03768	1.00716	1.6022999999999998	3963099.0	1776546319.658511	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	opened-hand	Open	1	calibration_20260418_140505	marker
-59461.47	6099.255	-119803.995	-20448.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.44827586206898	0.0	0.13122525000000002	0.008361795	1.01696517	-1.03768	1.00716	1.6022999999999998	3963100.0	1776546319.658514	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	opened-hand	Open	1	calibration_20260418_140505	marker
-59539.365	6071.58	-119894.12999999999	-20545.829999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.44827586206898	0.0	0.13122525000000002	0.008361795	1.01696517	-1.03768	1.00716	1.6022999999999998	3963101.0	1776546319.658517	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	opened-hand	Open	1	calibration_20260418_140505	marker
-59340.015	6080.535	-119714.805	-20408.895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.44827586206898	0.0	0.13122525000000002	0.008361795	1.01696517	-1.03768	1.00716	1.6022999999999998	3963102.0	1776546319.65852	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	opened-hand	Open	1	calibration_20260418_140505	marker
-59217.345	6104.5199999999995	-119616.165	-20284.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.44827586206898	0.0	0.13122525000000002	0.008361795	1.01696517	-1.03768	1.00716	1.6022999999999998	3963103.0	1776546319.658524	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	opened-hand	Open	1	calibration_20260418_140505	marker
