ch_0	ch_1	ch_2	ch_3	ch_4	ch_5	ch_6	ch_7	ch_8	ch_9	ch_10	ch_11	ch_12	ch_13	ch_14	ch_15	ch_16	ch_17	ch_18	ch_19	ch_20	ch_21	ch_22	ch_23	ch_24	ch_25	ch_26	timestamp	marker	ch_29	ch_30	ch_31	ch_32	ch_33	ch_34	ch_35	ch_36	ch_37	ch_38	GestureLabel	CueLabel	TrialNumber	SessionId	MarkerColumn
-50004.99	-38680.155	-79541.01	-13763.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.01184079	0.045715215000000003	1.01305893	1.23606	1.2818399999999999	-0.24416	2542958.0	1776543471.271728	3.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	opened-hand	Open	1	calibration_20260418_131737	marker
-50164.244999999995	-38741.67	-79714.665	-13907.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.01184079	0.045715215000000003	1.01305893	1.23606	1.2818399999999999	-0.24416	2542959.0	1776543471.271743	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	opened-hand	Open	1	calibration_20260418_131737	marker
-50154.345	-38744.505	-79760.97	-13945.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.01184079	0.045715215000000003	1.01305893	1.23606	1.2818399999999999	-0.24416	2542960.0	1776543471.27744	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	opened-hand	Open	1	calibration_20260418_131737	marker
-49955.085	-38686.814999999995	-79603.83	-13811.265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.01184079	0.045715215000000003	1.01305893	1.23606	1.2818399999999999	-0.24416	2542961.0	1776543471.277455	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	opened-hand	Open	1	calibration_20260418_131737	marker
-49796.369999999995	-38609.549999999996	-79420.455	-13662.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.01184079	0.045715215000000003	1.01305893	1.23606	1.2818399999999999	-0.24416	2542962.0	1776543471.279737	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	opened-hand	Open	1	calibration_20260418_131737	marker
-49843.17	-38587.229999999996	-79407.72	-13652.189999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.01184079	0.045715215000000003	1.01305893	1.23606	1.2818399999999999	-0.24416	2542963.0	1776543471.279751	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	opened-hand	Open	1	calibration_20260418_131737	marker
-49878.99	-38606.939999999995	-79423.965	-13654.845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.01184079	0.045715215000000003	1.01305893	1.23606	1.2818399999999999	-0.24416	2542964.0	1776543471.283804	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	opened-hand	Open	1	calibration_20260418_131737	marker
-49917.33	-38621.34	-79462.845	-13690.439999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.01184079	0.045715215000000003	1.01305893	1.23606	1.2818399999999999	-0.24416	2542965.0	1776543471.283818	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	opened-hand	Open	1	calibration_20260418_131737	marker
-49996.845	-38639.564999999995	-79542.94499999999	-13769.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.00695799	0.042907605	1.017636555	1.49548	0.71722	0.07629999999999999	2542966.0	1776543471.287918	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	opened-hand	Open	1	calibration_20260418_131737	marker
-50168.79	-38699.415	-79698.78	-13897.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.00695799	0.042907605	1.017636555	1.49548	0.71722	0.07629999999999999	2542967.0	1776543471.287933	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	opened-hand	Open	1	calibration_20260418_131737	marker
