,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Target
5783,-197.118629,-2085.20345,563.794974,2466.489139,2555.572853,-1579.450772,-1641.131358,-2161.788843,1.7733023048891086
5784,2666.033307,619.517507,586.735702,2177.126816,2843.334241,-808.813947,-868.721687,-1534.681663,1.770835155590191
5785,3616.185244,1017.238463,284.676431,785.764493,1483.095629,269.822878,773.687985,963.425517,1.7682855974441238
5786,3530.33718,409.95942,798.617159,556.402169,177.857017,-241.540298,558.097656,2216.532697,1.765653440202102
5787,2499.489117,-1248.319623,-834.442113,-471.960154,-983.381595,-2037.903473,-1183.492673,938.639877,1.762941997235844
5788,330.641053,-3284.598666,-1014.501385,1789.677523,360.379793,-2707.266648,-2483.083002,-1162.252942,1.7601580642527241
5789,-583.20701,-4826.877709,-1804.560656,1304.315199,344.141181,-2656.629823,-2335.67333,-1491.145762,1.7573118383454098
5790,-745.055073,-5351.156752,-2013.619928,1157.952876,-208.097431,-3526.992999,-2724.263659,-1495.038582,1.7544167862457694
5791,-751.903137,-4833.435795,-807.6792,3308.590553,2578.663957,-2301.356174,-2180.853988,-1582.931402,1.7514894713795337
5792,218.2488,-3820.714838,-726.738471,2873.228229,3509.425345,-1091.719349,-1159.444316,-781.824222,1.7485493496813713
5793,1848.400736,-922.993881,312.202257,2178.865906,2865.186733,-961.082525,-785.034645,42.282958,1.745618544128482
5794,3670.552673,1999.727075,1693.142985,1597.503583,2080.948121,-787.4457,-228.624974,1036.390138,1.7427216075943066
5795,4356.70461,2948.448032,2626.083713,1053.141259,1813.709509,-36.808875,604.784698,1532.497318,1.7398852829330225
5796,3599.856546,1882.168989,2028.024442,527.778936,912.470897,-819.172051,-417.805631,702.604498,1.7371382682108678
5797,2216.008483,-296.110054,-423.03483,-2318.583388,-1437.767715,-2076.535226,-1525.39596,-53.288322,1.7345109937420142
5798,1079.160419,-1421.389097,-1182.094102,-3687.945711,-3289.006327,-2729.898401,-2045.986288,-704.181141,1.7320354161127884
5799,-128.687644,-2251.66814,-1164.153373,-1443.308034,-2449.244939,-3083.261576,-2611.576617,-1561.073961,1.7297448327434968
5800,-1032.535708,-2013.947183,1204.787355,4434.329642,1829.516449,-3455.624752,-3598.166946,-2518.966781,1.7276737188018485
5801,-61.383771,-1109.226226,2757.728083,4730.967319,2667.277837,-2856.987927,-2945.757274,-1809.859601,1.725857586509463
5802,1519.768166,-73.505269,2079.668811,3102.604996,2058.039225,-1813.351102,-1742.347603,-515.752421,1.7243328651380856
5803,1172.920102,-635.784312,671.60954,1779.242672,1220.800613,-1474.714278,-1366.937932,-668.645241,1.7231367983393073
5804,1454.072039,-810.063356,1120.550268,2638.880349,2240.562001,144.922547,-4.528261,-666.538061,1.722307353952666
5805,2726.223975,-602.342399,1323.490996,3463.518026,3208.323389,2132.559372,1554.881411,644.569119,1.721883140149409
5806,2171.375912,-305.621442,2408.431725,3433.155702,1233.084777,1204.196197,393.291082,490.676299,1.7219033207439058
5807,2792.527849,1969.099515,3965.372453,2532.793379,-1554.153835,-1829.166979,-1995.299247,-72.216521,1.72240752178469
5808,2473.679785,1881.820472,1214.313181,-1480.568944,-3882.392447,-4653.530154,-4062.889575,-812.109341,1.723435721155736
5809,2194.831722,1192.541429,144.25391,-2573.931268,-2467.631059,-4972.893329,-4252.479904,-978.00216,1.72502811289851
5810,2148.983658,1125.262386,1665.194638,-709.293591,-750.869671,-4946.256505,-4054.070233,-1049.89498,1.7272249383174025
5811,1909.135595,430.983343,1484.135366,162.344086,-428.108283,-3623.61968,-2683.660561,-562.7878,1.7300662766539958
5812,1900.287531,-306.2957,-382.923906,-666.018238,-1085.346895,-2639.982855,-1954.25089,-302.68062,1.7335917891952952
5813,1878.439468,-176.574744,472.016823,564.619439,-429.585507,-1392.346031,-1607.841219,-419.57344,1.7378404120913613
5814,2116.591405,-115.853787,1338.957551,2412.257116,1040.175881,192.290794,-529.431547,122.53374,1.742849994860794
5815,2747.743341,-256.13283,519.898279,2256.894792,3190.937269,1585.927619,811.978124,1046.64092,1.748656883509603
5816,2548.895278,-184.411873,451.839008,1245.532469,2150.698657,408.564444,105.387795,746.7481,1.7552954493221367
5817,1818.047214,-451.690916,-355.220264,-943.829855,-1165.539955,-2031.798732,-1690.202533,-201.14472,1.7627975666360758
5818,1560.199151,63.030041,324.720464,-932.192178,-2906.778567,-3725.161907,-3167.792862,-928.03754,1.7711920452153782
5819,1149.351088,129.750998,1178.661192,267.445499,-3124.017179,-4229.525082,-3602.383191,-1398.93036,1.7805040251102024
5820,155.503024,-773.528045,257.601921,-187.916825,-2945.255791,-4593.888258,-3820.97352,-1915.823179,1.7907543440645743
5821,359.654961,-931.807088,39.542649,523.720852,-632.494403,-3286.251433,-2803.563848,-1486.715999,1.801958889525223
5822,1216.806897,-487.086131,487.483377,1218.358529,1086.266985,-2003.614608,-1778.154177,-827.608819,1.8141279490463997
5823,1790.958834,-308.365175,481.424106,1473.996205,2172.028373,-1100.977783,-926.744506,-237.501639,1.827265574309136
5824,2175.110771,-504.644218,184.364834,2281.633882,3713.789761,486.659041,344.665166,540.605541,1.8413689750207731
5825,3014.262707,-84.923261,768.305562,3069.271559,4048.551149,1437.295866,1322.074837,1310.712721,1.8564279595831656
5826,2156.414644,-283.202304,765.24629,2333.909235,2993.312537,412.932691,316.484508,494.819901,1.8724244395789613
5827,1455.56658,-187.481347,699.187019,1357.546912,1561.073925,-1360.430485,-1207.10582,-437.072919,1.8893320148012058
5828,429.718517,-704.76039,-32.872253,-1260.815411,-919.164687,-2560.79366,-2280.696149,-1467.965739,1.9071156547326988
5829,660.870453,-482.039433,-423.931525,-3048.177735,-2680.403299,-3348.156835,-2817.286478,-1873.858559,1.9257314910732193
5830,998.02239,-2.318476,102.009204,-2441.540058,-3247.641911,-4515.520011,-3367.876806,-1721.751379,1.945126734134941
5831,1468.174327,273.402481,1512.949932,1844.097619,264.119477,-3065.883186,-2161.467135,-498.644198,1.965239723713705
5832,2406.326263,1145.123437,2588.89066,4142.735295,2924.880866,-1030.246361,-819.057464,185.462982,1.9860001224446078
5833,1692.4782,703.844394,2123.831389,3718.372972,2919.642254,-695.609536,-937.647793,-1897.429838,2.0073292567254764
5834,-1290.369864,-2089.434649,572.772117,2811.010649,2380.403642,-148.972712,-835.238121,-5591.322658,2.029140607112902
5835,-905.217927,-3259.713692,-338.287155,3344.648325,3450.16503,1549.664113,811.17155,-3255.215478,2.0513404467432386
5836,517.93401,-4334.992735,-1346.346427,3814.286002,4257.926418,2093.300938,1521.581221,1765.891702,2.073828622892626
5837,954.085946,-5599.271778,-2933.405698,2631.923679,2563.687806,545.937762,490.990893,3280.998882,2.0964994733571287
5838,-1864.762117,-7173.550821,-4572.46497,-30.438645,-13.550806,-1992.425413,-1949.599436,145.106062,2.1192428659994107
5839,-1385.610181,-4465.829864,-2656.524242,-725.800968,-1017.789418,-2875.788588,-2509.189765,-1351.786758,2.141945346663659
5840,276.541756,-298.108907,345.416487,-780.163292,-2283.02803,-4263.151764,-3286.780093,-2067.679578,2.164491377793421
5841,1836.693692,2389.612049,2398.357215,-680.525615,-2689.266642,-4232.514939,-2856.370422,-893.572398,2.186764647578757
5842,2038.845629,1938.333006,1024.297943,-3049.887938,-3867.505254,-3684.878114,-2032.960751,624.534783,2.2086494273816237
5843,1895.997566,1155.053963,339.238671,-3336.250262,-3659.743866,-2974.241289,-1515.551079,941.641963,2.2300319536025324
5844,2676.149502,1555.77492,1580.1794,-923.612585,-2130.982478,-2083.604465,-891.141408,1108.749143,2.2508018091051065
5845,3352.301439,810.495877,1510.120128,2680.025092,1911.77891,613.03236,965.268263,1701.856323,2.2708532788415408
5846,2041.453375,-381.783166,691.060856,2674.662768,2575.540298,427.669185,207.677935,624.963503,2.2900866544389857
5847,1028.605312,-249.062209,511.001585,839.300445,475.301686,-1472.693991,-1360.912394,-1285.929317,2.3084094632163303
5848,311.757249,-59.341252,804.942313,647.938122,-806.936926,-2998.057166,-2941.502723,-2635.822137,2.325737598388405
5849,-633.090815,-722.620295,738.883041,1507.575798,-245.175538,-3157.420341,-3522.093052,-2866.714957,2.3419963290503083
5850,-166.938878,-187.899338,2063.823769,2351.213475,-357.41415,-3478.783516,-3607.68338,-1807.607777,2.3571211708735564
5851,605.213058,-301.178382,1160.764498,1165.851152,-721.652762,-3180.146692,-2757.273709,-207.500597,2.3710586012297727
5852,1589.364995,289.542575,433.705226,59.488828,-571.891374,-2388.509867,-1516.864038,774.606583,2.3837666056165308
5853,742.516931,-541.736468,424.645954,501.126505,260.870014,-1462.873042,-1144.454366,16.713764,2.395215045713977
5854,184.668868,-454.015511,1005.586683,855.764182,274.631402,-769.236218,-811.044695,-332.179056,2.4053858430628523
5855,1330.820805,-257.294554,211.527411,218.401858,480.39279,668.400607,400.364976,138.928124,2.4142729761325756
5856,2292.972741,421.426403,221.468139,36.039535,-23.845822,-14.962568,-222.225352,452.035304,2.4218822923479384
5857,2182.124678,9.14736,579.408867,310.677212,-450.084434,-1588.325744,-1387.815681,819.142484,2.4282311403712096
5858,926.276614,-465.131683,1021.349596,1979.314888,63.676954,-2461.688919,-2461.40601,-164.750336,2.433347831502786
5859,785.428551,-486.410726,491.290324,1047.952565,-1292.561658,-3234.052094,-2866.996338,-787.643156,2.437270942383309
5860,-877.419512,-1065.68977,298.231052,482.590241,-1947.80027,-4111.415269,-3737.586667,-3250.535976,2.4400484741766824
5861,-1415.267576,-1240.968813,136.171781,314.227918,-1133.038882,-3377.778445,-3344.176996,-3811.428796,2.44173688601993
5862,-950.115639,-2067.247856,508.112509,1010.865595,-128.277494,-1815.14162,-1747.767324,-1282.321616,2.4424000226873015
5863,824.036297,-2012.526899,1033.053237,1427.503271,-26.516106,-625.504795,-314.357653,1130.785565,2.44210795809049
5864,2694.188234,-207.805942,128.993966,479.140948,-706.754718,-257.867971,574.052018,2224.892745,2.4409357773960676
5865,3262.340171,1332.915015,-76.065306,1130.778625,440.00667,812.768854,1343.461689,2609.999925,2.4389623211712848
5866,2916.492107,947.635972,1067.875422,2720.416301,1945.768058,520.405679,574.871361,1899.107105,2.4362689150705124
5867,1523.644044,16.356929,855.81615,2257.053978,1025.529446,-1352.957496,-1225.718968,419.214285,2.4329381081607275
5868,184.79598,-731.922114,-6.243121,300.691655,-1402.709166,-3179.320672,-2912.309297,-763.678535,2.429052442082497
5869,424.947917,-709.201158,-886.302393,-837.670669,-2369.947778,-3684.683847,-3170.899625,-849.571355,2.424693271891546
5870,3.099853,-1120.480201,-1911.361665,-1641.032992,-2797.18639,-4227.047022,-3357.489954,-1159.464175,2.419939657674016
5871,468.25179,-953.759244,-1360.420936,-1068.395315,-2003.425002,-3535.410198,-2642.080283,-589.356995,2.4148673439330732
5872,1195.403727,-666.038287,-674.480208,-1828.757639,-2389.663614,-2575.773373,-1630.670611,223.750185,2.4095478413693425
5873,1776.555663,-341.31733,-844.53948,-4412.119962,-4761.902226,-2503.136548,-1103.26094,694.857365,2.4040476230905963
5874,2557.7076,243.403627,191.401248,-2746.482285,-5280.140838,-2028.499724,-532.851269,1188.964546,2.3984274445575857
5875,2752.859536,92.124584,754.341977,1749.155391,-1263.37945,-222.862899,582.558403,1607.071726,2.3927417937731166
5876,1663.011473,-510.154459,519.282705,4136.793068,2543.381938,157.773926,21.968074,791.178906,2.3870384754189593
5877,863.16341,-485.433502,1427.223433,4264.430745,2407.143326,-799.589249,-1333.622255,-210.713914,2.381358329904924
5878,79.315346,-593.712545,1661.164162,3569.068421,1309.904714,-1868.952425,-2493.212583,-1057.606734,2.3757350856760957
5879,-67.532717,-622.991589,1310.10489,2490.706098,-352.333898,-2509.3156,-2696.802912,-1157.499554,2.370195340680961
5880,-172.380781,-581.270632,1086.045618,1534.343774,-2093.57251,-3819.678775,-3289.393241,-1343.392374,2.3647586666802343
5881,-32.228844,-859.549675,305.986346,1182.981451,-1438.811122,-3486.041951,-2817.98357,-1070.285194,2.3594378281105404
5882,760.923092,-497.828718,539.927075,1932.619128,-72.049734,-2337.405126,-1782.573898,-299.178014,2.3542391055365837
5883,1049.075029,-443.107761,312.867803,1732.256804,-46.288346,-1946.768301,-1288.164227,1.929166,2.349162712349017
5884,1583.226966,-541.386804,-222.191469,1491.894481,529.473042,-712.131477,-179.754556,730.036346,2.3442032923028666
5885,2531.378902,-305.665847,-445.25074,1706.532158,1307.23443,601.505348,1046.655116,1681.143527,2.33935048474446
5886,2136.530839,-86.94489,130.689988,1627.169834,844.995818,-17.857827,232.064787,1051.250707,2.334589543936817
5887,1113.682775,-327.223933,213.630716,123.807511,-804.242794,-1669.221002,-1337.525542,-64.642113,2.3299019987508065
5888,267.834712,-578.502977,239.571445,77.445188,-1799.481406,-2914.584178,-2569.11587,-954.534933,2.325266339122343
5889,126.986649,-547.78202,1162.512173,2106.082864,-1010.720017,-2969.947353,-2845.706199,-1085.427753,2.320658716059959
5890,426.138585,-257.061063,2015.452901,3214.720541,-524.958629,-3174.310528,-2909.296528,-861.320573,2.3160536425939102
5891,958.290522,-129.340106,1548.393629,1586.358218,-965.197241,-2921.673704,-2180.886856,-178.213393,2.311424683856514
5892,924.442458,-708.619149,100.334358,64.995894,-1160.435853,-2402.036879,-1569.477185,158.893787,2.3067451254411324
5893,793.594395,-998.898192,-109.724914,115.633571,-910.674465,-1996.400054,-1337.067514,174.000967,2.3019886102710565
5894,1441.746331,-889.177235,-355.784186,398.271248,-58.913077,-813.763229,-356.657843,876.108147,2.2971297353867794
5895,2280.898268,-512.456278,-187.843457,1464.908924,1162.848311,634.873595,700.751829,1501.215327,2.292144601299439
5896,1338.050205,-714.735321,-5.902729,1157.546601,472.609699,-181.48958,-481.8385,99.322508,2.2870113078300665
5897,-164.797859,-982.014365,48.037999,376.184278,-1364.628913,-2304.852755,-2596.428829,-2423.570312,2.2817103916318473
5898,-1441.645922,-1247.293408,178.978727,191.821954,-1851.867525,-3044.215931,-3614.019157,-5045.463132,2.276225201851791
5899,-920.493986,-865.572451,441.919456,712.459631,-1413.106137,-2897.579106,-3194.609486,-3686.355952,2.2705422116079492
5900,-415.342049,-836.851494,488.860184,691.097307,-1706.344749,-3514.942281,-3086.199815,-1494.248772,2.2646512641207273
5901,19.809888,-920.130537,365.800912,879.734984,-1484.583361,-3074.305457,-2475.790143,-1469.141592,2.258545753427123
5902,247.961824,-888.40958,873.741641,2119.372661,-464.821973,-1872.668632,-1598.380472,-716.034412,2.252222740612994
5903,1120.113761,-798.688623,705.682369,1941.010337,345.939415,-1176.031807,-782.970801,1962.072768,2.245683007411575
5904,2246.265697,-699.967666,361.623097,1568.648014,644.700803,-379.394982,425.438871,3652.179948,2.2389310498297923
5905,2922.417634,-187.246709,361.563825,2028.285691,1390.462191,659.241842,1015.848542,3232.287128,2.23197501517303
5906,2545.569571,-169.525752,-165.495446,1230.923367,789.223579,-93.121333,-11.741787,1894.394308,2.2248265864413566
5907,1408.721507,-900.804796,-201.554718,931.561044,-164.015033,-1323.484508,-1161.332115,1071.501489,2.2175008185649565
5908,357.873444,-1484.083839,-218.61399,474.198721,-1308.253645,-2620.847684,-2446.922444,-36.391331,2.210015931334278
5909,182.02538,-1248.362882,-129.673261,208.836397,-1807.492257,-3191.210859,-2936.512773,-450.284151,2.2023930641632288
5910,-153.822683,-1220.641925,277.267467,392.474074,-2095.730869,-3982.574034,-3401.103102,-862.176971,2.194655998004803
5911,101.329253,-1341.920968,52.208195,578.111751,-1460.969481,-3410.937209,-2717.69343,-491.069791,2.1868308498218965
5912,677.48119,-1119.200011,35.148924,901.749427,-644.208093,-2246.300385,-1802.283759,-13.962611,2.1789457450069123
5913,1161.633127,-926.479054,-184.910348,637.387104,-643.446705,-1638.66356,-1136.874088,318.144569,2.1710304730482446
5914,2086.785063,-573.758097,56.03038,1056.024781,-102.685317,-613.026735,-59.464416,1241.251749,2.1631161315669307
5915,2803.937,-461.03714,50.971108,1510.662457,892.076071,791.610089,1171.945255,2135.358929,2.15523476360067
5916,1904.088936,-633.316184,464.911837,1758.300134,645.837459,-0.753086,29.354926,1095.466109,2.147418992704062
5917,804.240873,-1162.595227,-495.147435,-244.062189,-1015.401153,-1676.116261,-1415.235402,36.573289,2.139701660073213
5918,158.39281,-906.87427,502.793293,389.575487,-1486.639765,-2661.479437,-2522.825731,-823.31953,2.132115467500552
5919,-191.455254,-1128.153313,203.734022,242.213164,-1389.878377,-2974.842612,-3038.41606,-1170.21235,2.1246926295333033
5920,-294.303317,-1088.432356,500.67475,843.85084,-934.116989,-3437.205787,-3281.006388,-1231.10517,2.11746453775859
5921,307.848619,-958.711399,329.615478,553.488517,-872.355601,-2341.568962,-1974.596717,-443.99799,2.1104614396819437
5922,929.000556,-728.990442,409.556206,549.126194,-902.594213,-1739.932138,-1242.187046,315.10919,2.1037121342167264
5923,1193.152492,-603.269485,397.496935,1075.76387,-509.832825,-1753.295313,-965.777374,610.21637,2.0972436853719216
5924,1563.304429,-717.548528,-13.562337,1730.401547,949.928563,-573.658488,-85.367703,1136.32355,2.091081155326854
5925,2031.456366,-736.827572,-7.621609,2389.039224,2223.689951,972.978336,1180.041968,1935.43073,2.0852473577245805
5926,1418.608302,-794.106615,-35.68088,1834.6769,1186.451339,-225.384839,5.451639,1203.53791,2.079762631710644
5927,699.760239,-775.385658,259.259848,1521.314577,16.212727,-1701.748014,-1468.138689,268.64509,2.074644636998757
5928,-6.087825,-925.664701,259.200576,826.952254,-1263.025885,-2807.11119,-2532.729018,-567.24773,2.069908170065856
5929,-678.935888,-1502.943744,68.141304,343.58993,-1511.264497,-3238.474365,-2820.319347,-968.140549,2.065565001469535
5930,-851.783951,-1598.222787,318.082033,505.227607,-1621.503109,-3907.83754,-3141.909675,-1129.033369,2.0616237342422714
5931,191.367985,-368.50183,793.022761,1766.865284,-220.741721,-2968.200715,-2265.500004,-407.926189,2.058089683347503
5932,721.519922,455.219127,1056.963489,2090.50296,533.019667,-1750.563891,-1195.090333,148.180991,2.054964776278058
5933,264.671858,-675.059916,800.904218,1672.140637,457.781055,-1234.927066,-810.680661,275.288171,2.0522474750302417
5934,711.823795,-1024.338959,575.844946,1440.778314,710.542443,-453.290241,-22.27099,900.395351,2.0499327198869075
5935,2330.975731,-475.618003,155.785674,1433.41599,1712.303831,873.346583,1125.138681,2065.502531,2.0480118956774946
5936,2109.127668,-230.897046,531.726402,1893.053667,1347.065219,135.983408,250.548353,1461.609711,2.046472821437428
5937,63.279605,-1362.176089,-473.332869,230.691344,-972.173393,-2089.379767,-1621.041976,-20.283109,2.0452997646469258
5938,-1593.568459,-1597.455132,-5.392141,262.32902,-1277.412005,-2783.742942,-2641.632305,-1048.175929,2.0444734814723935
5939,-947.416522,-1905.734175,99.548587,255.966697,-1029.650617,-2984.106118,-2887.222634,-1154.068748,2.0439712846437725
5940,-1198.264586,-2946.013218,253.489316,-238.395626,-2228.889229,-4075.469293,-3225.812962,-1357.961568,2.0437671407601283
5941,-1636.112649,-2379.292261,770.430044,72.24205,-2298.127841,-3447.832468,-2513.403291,-1834.854388,2.0438317989057193
5942,-188.960712,-1150.571304,976.370772,736.879727,-1160.366453,-2176.195644,-1611.99362,-1180.747208,2.044132952463569
5943,544.191224,-557.850347,940.311501,1793.517403,190.394935,-1483.558819,-1058.583948,328.359972,2.0446354359192056
5944,1291.343161,-367.129391,529.252229,2466.15508,1310.156323,-263.921994,337.825723,1902.467152,2.0453014582425015
5945,2356.495097,-642.408434,252.192957,1896.792757,1026.917711,649.71483,1222.235394,2418.574332,2.0460908741127284
5946,2698.647034,743.312523,155.133685,708.430433,-757.3209,-794.648345,-199.354934,1344.681512,2.046961493807152
5947,2396.798971,481.03348,136.074414,173.06811,-1640.559512,-2158.01152,-1430.945263,1002.788692,2.047869432007247
5948,764.950907,-754.245563,-307.984858,-336.294213,-1449.798124,-3206.374695,-2788.535592,-200.104128,2.0487694950940676
5949,206.102844,-776.524606,-33.04413,-104.656537,-1284.036736,-3855.737871,-3350.12592,-755.996948,2.0496156057153345
5950,171.25478,-404.803649,81.896599,-698.01886,-2643.275348,-4680.101046,-3615.716249,-873.889767,2.0503612625258762
5951,369.406717,-271.082692,64.837327,-1215.381183,-3729.51396,-4359.464221,-2800.306578,-261.782587,2.050960032049102
5952,84.558653,-515.361735,309.778055,-892.743507,-4143.752572,-3129.827397,-1603.896906,370.324593,2.0513660686030946
5953,248.71059,349.359222,1672.718783,1312.89417,-2367.991184,-2141.190572,-1123.487235,398.431773,2.0515346572071866
5954,1335.862527,-169.919822,1336.659512,2409.531847,1565.770204,-684.553747,-364.077564,726.538953,2.0514227733629466
5955,1904.014463,-1340.198865,929.60024,2851.169523,4430.531592,1390.083077,1020.332107,1607.646133,2.0509896526188625
5956,1049.1664,-1626.477908,131.540968,1305.8072,1862.29298,100.719902,1.741779,953.753313,2.05019736191345
5957,915.318336,-1364.756951,-257.518303,-305.555123,-954.945632,-1923.643273,-1430.84855,132.860493,2.04901136388011
5958,869.470273,-1011.035994,-288.577575,-66.917447,-1515.184244,-3247.006448,-2641.438879,-504.032327,2.0474010646210252
5959,333.62221,-1091.315037,-40.636847,1022.72023,-551.422856,-3443.369624,-3100.029207,-841.925147,2.0453403349471135
5960,-195.225854,-896.59408,388.303881,994.357907,-843.661468,-4086.732799,-3254.619536,-1092.817967,2.042807994763962
5961,-223.073917,-664.873123,727.24461,1512.995583,-485.90008,-3168.095974,-2172.209865,-590.710786,2.0397882501834492
5962,74.078019,-1228.152166,537.185338,1739.63326,712.861308,-1579.45915,-936.800193,128.396394,2.036271073076415
5963,720.229956,-613.43121,1285.126066,1799.270936,1069.622696,-1184.822325,-766.390522,286.503574,2.0322525131668137
5964,2423.381892,580.289747,1067.066795,1082.908613,1027.384084,-819.1855,3.019149,1251.610754,2.0277349334095045
5965,3562.533829,867.010704,1106.007523,1764.54629,1841.145472,303.451325,1177.428821,2140.717934,2.0227271602928605
5966,2760.685766,203.731661,698.948251,2007.183966,1606.90686,-247.911851,248.838492,1488.825114,2.0172445418574156
5967,957.837702,-346.547382,629.88898,1600.821643,1135.668248,-1359.275026,-1023.751837,39.932294,2.0113089076093273
5968,-217.010361,-373.826425,1436.829708,1255.45932,258.429636,-2552.638201,-2231.342165,-1182.960526,2.0049484261121466
5969,-519.858425,-474.105468,870.770436,-124.903004,14.191024,-2607.001377,-2246.932494,-1316.853346,1.9981973578350636
5970,-459.706488,-880.384511,-224.288836,-1737.265327,-1606.047588,-3997.364552,-2796.522823,-1428.746166,1.9910957027871172
5971,394.445449,-833.663554,278.651893,677.37235,-546.2862,-3183.727727,-1965.113152,-568.638986,1.9836887445357938
5972,1215.597385,-141.942598,1667.592621,2848.010026,568.475188,-2238.090903,-1281.70348,249.468195,1.9760264943511
5973,1458.749322,-171.221641,1416.533349,1935.647703,294.236576,-2399.454078,-1493.293809,460.575375,1.9681630413848905
5974,1902.901258,-567.500684,358.474078,951.28538,682.997964,-1212.817253,-353.884138,1192.682555,1.9601558169395812
5975,2822.053195,-154.779727,642.414806,1681.923056,1696.759352,357.819572,927.525534,2134.789735,1.9520647829483897
5976,2186.205131,-177.05877,885.355534,1838.560733,803.52074,-774.543604,-318.064795,1322.896915,1.9439515567288896
5977,1113.357068,-140.337813,2007.296262,2673.19841,363.282128,-1926.906779,-1594.655124,145.004095,1.935878485832011
5978,96.509005,-678.616856,1833.236991,1870.836086,-543.956484,-2790.269954,-2515.245452,-761.888725,1.9279076883413553
5979,-16.339059,-775.895899,914.177719,-429.526237,-2313.195096,-3825.63313,-3166.835781,-940.781545,1.9201000752382062
5980,-45.187122,-316.174942,1429.118447,-485.88856,-2832.433708,-4508.996305,-3419.42611,-997.674365,1.9125143723962448
5981,211.964814,-699.453985,335.059176,-929.250884,-2064.67232,-3795.35948,-2680.016438,-487.567185,1.9052061603733739
5982,665.116751,-645.733029,978.999904,1485.386793,-147.910932,-2607.722655,-1828.606767,-40.460005,1.8982269504002203
5983,1215.268688,-432.012072,1116.940632,2111.024469,191.850456,-1748.085831,-936.197096,593.647176,1.891623314807766
5984,1687.420624,-397.291115,530.88136,1307.662146,618.611844,-854.449006,-41.787424,1229.754356,1.885436089580952
5985,2163.572561,-145.570158,425.822089,1445.299823,1845.373232,562.187819,803.622247,1477.861536,1.8796996657711649
5986,1737.724497,206.150799,1520.762817,1753.937499,1228.13462,-369.175357,-685.968082,376.968716,1.8744413851579382
5987,839.876434,-544.128244,1355.703545,1844.575176,933.896008,-1224.538532,-1492.558411,99.075896,1.8696810538384339
5988,-167.971629,-1054.407287,1280.644274,1789.212853,498.657396,-2116.901707,-2280.148739,-490.816924,1.8654305853707989
5989,-201.819693,-588.68633,2008.585002,1369.850529,-366.581216,-3234.264883,-2814.739068,-611.709744,1.8616937827417797
5990,-698.667756,-545.965373,1530.52573,-23.511794,-1964.819828,-4644.628058,-3296.329397,-1007.602564,1.8584662658154512
5991,440.48418,-709.244417,842.466458,-263.874117,-2005.05844,-4278.991233,-2716.919725,-366.495384,1.8557355481013367
5992,1003.636117,-666.52346,783.407187,577.763559,-588.297052,-2879.354408,-1672.510054,250.611796,1.8534812637153442
5993,1638.788053,-215.802503,1083.347915,1153.401236,25.464336,-2020.717584,-1266.100383,621.718976,1.8516755423594573
5994,2116.93999,-234.081546,1053.288643,901.038913,627.225724,-552.080759,-221.690711,1351.826157,1.8502835270828442
5995,2003.091927,-928.360589,32.229372,938.676589,1531.987112,956.556066,896.71896,1822.933337,1.8492640265765083
5996,1831.243863,-356.639632,1139.1701,2038.314266,1415.7485,174.19289,-391.871369,1055.040517,1.8485702908644843
5997,874.3958,-684.918675,965.110828,744.951943,-580.490112,-1989.170285,-1940.461697,256.147697,1.8481508965538862
5998,253.547736,-623.197718,1196.051557,-186.410381,-2278.728724,-3847.53346,-3033.052026,-448.745123,1.8479507253577192
5999,-129.300327,-1110.476761,572.992285,-890.772704,-2627.967336,-4255.896636,-3330.642355,-749.637943,1.8479120174672363
6000,-846.14839,-1590.755805,506.933013,137.864973,-1547.205948,-4909.259811,-3963.232684,-1299.530763,1.847975479577453
6001,-483.996454,-1287.034848,1325.873741,2060.502649,699.55544,-3684.622986,-3105.823012,-939.423583,1.8480814260052358
6002,-33.844517,-997.313891,1214.81447,1752.140326,835.316828,-2493.986161,-2063.413341,-281.316403,1.8481709304203764
6003,-39.692581,-1308.592934,60.755198,533.778002,18.078216,-2219.349337,-1559.00367,-41.209223,1.848186965262622
6004,1293.459356,-908.871977,224.695926,728.415679,254.839605,-1310.712512,-612.593998,704.897957,1.848075505957633
6005,2412.611292,-946.15102,208.636655,1224.053356,1446.600993,171.924313,653.815673,1885.005138,1.8477865775772087
6006,1612.763229,-723.430063,747.577383,1531.691032,1434.362381,-511.438863,-421.774656,1196.112318,1.8472752226076459
6007,394.915166,-1127.709106,1249.518111,1148.328709,-152.876231,-2145.802038,-1987.364984,-38.780502,1.8465023699773293
6008,-633.932898,-1961.988149,901.458839,367.966386,-1494.114843,-3404.165213,-3085.955313,-821.673322,1.8454355874224193
6009,-618.780961,-1580.267192,889.399568,154.604062,-1151.353455,-3313.528388,-3075.545642,-1019.566142,1.844049701599259
6010,-1139.629025,-1250.546236,1982.340296,1029.241739,-1445.592067,-4032.891564,-3615.13597,-1368.458962,1.842327273035774
6011,-196.477088,-1601.825279,1401.281024,1372.879416,-1583.830679,-3668.254739,-2896.726299,-712.351782,1.840258915995254
6012,783.674849,-497.104322,351.221753,951.517092,-811.069291,-2767.617914,-2232.316628,-382.244602,1.83784345654078
6013,1059.826785,192.616635,703.162481,1095.154769,574.692097,-1967.98109,-2012.906956,-654.137422,1.835087925467745
6014,388.978722,-2057.662408,53.103209,912.792446,1343.453485,-580.344265,-784.497285,-153.030242,1.8320073862417332
