ch_0	ch_1	ch_2	ch_3	ch_4	ch_5	ch_6	ch_7	ch_8	ch_9	ch_10	ch_11	ch_12	ch_13	ch_14	ch_15	ch_16	ch_17	ch_18	ch_19	ch_20	ch_21	ch_22	ch_23	ch_24	ch_25	ch_26	timestamp	marker	ch_29	ch_30	ch_31	ch_32	ch_33	ch_34	ch_35	ch_36	ch_37	ch_38	GestureLabel	CueLabel	TrialNumber	SessionId	MarkerColumn
-59738.625	6083.594999999999	-119454.075	-20169.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.655172413793125	0.0	0.15478476	0.11608857	1.00988511	1.95328	-2.12114	0.12208	3958536.0	1776546310.724935	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	closed-hand	Close	1	calibration_20260418_140505	marker
-59536.799999999996	6115.23	-119417.355	-20177.774999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.31034482758621	0.0	0.16223103	0.108581265	0.99584706	0.8698199999999999	-0.6409199999999999	-1.57178	3958537.0	1776546310.724945	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	closed-hand	Close	1	calibration_20260418_140505	marker
-59539.365	6123.69	-119364.29999999999	-20275.829999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.31034482758621	0.0	0.16223103	0.108581265	0.99584706	0.8698199999999999	-0.6409199999999999	-1.57178	3958538.0	1776546310.72495	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	closed-hand	Close	1	calibration_20260418_140505	marker
-59645.34	6104.745	-119334.23999999999	-20324.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.31034482758621	0.0	0.16223103	0.108581265	0.99584706	0.8698199999999999	-0.6409199999999999	-1.57178	3958539.0	1776546310.724957	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	closed-hand	Close	1	calibration_20260418_140505	marker
-59750.865	6070.545	-119507.22	-20450.835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.31034482758621	0.0	0.16223103	0.108581265	0.99584706	0.8698199999999999	-0.6409199999999999	-1.57178	3958540.0	1776546310.724962	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	closed-hand	Close	1	calibration_20260418_140505	marker
-59830.604999999996	6039.585	-119594.15999999999	-20556.809999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.31034482758621	0.0	0.16223103	0.108581265	0.99584706	0.8698199999999999	-0.6409199999999999	-1.57178	3958541.0	1776546310.724968	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	closed-hand	Close	1	calibration_20260418_140505	marker
-59855.49	6020.505	-119612.06999999999	-20504.295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.31034482758621	0.0	0.16223103	0.108581265	0.99584706	0.8698199999999999	-0.6409199999999999	-1.57178	3958542.0	1776546310.724973	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	closed-hand	Close	1	calibration_20260418_140505	marker
-59759.729999999996	6033.915	-119549.06999999999	-20377.844999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.31034482758621	0.0	0.16223103	0.108581265	0.99584706	0.8698199999999999	-0.6409199999999999	-1.57178	3958543.0	1776546310.724985	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	closed-hand	Close	1	calibration_20260418_140505	marker
-59660.595	6060.42	-119538.855	-20297.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.31034482758621	0.0	0.16223103	0.108581265	0.99584706	0.8698199999999999	-0.6409199999999999	-1.57178	3958544.0	1776546310.72499	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	closed-hand	Close	1	calibration_20260418_140505	marker
-59677.829999999994	6083.46	-119545.47	-20355.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.31034482758621	0.0	0.16223103	0.108581265	0.99584706	0.8698199999999999	-0.6409199999999999	-1.57178	3958545.0	1776546310.724995	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	closed-hand	Close	1	calibration_20260418_140505	marker
-59704.649999999994	6095.295	-119611.44	-20404.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.31034482758621	0.0	0.16223103	0.108581265	0.99584706	0.8698199999999999	-0.6409199999999999	-1.57178	3958546.0	1776546310.725	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	closed-hand	Close	1	calibration_20260418_140505	marker
-59679.81	6092.594999999999	-119547.765	-20319.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.31034482758621	0.0	0.164977605	0.10461399	0.999814335	3.6318799999999998	-0.16785999999999998	-0.30519999999999997	3958547.0	1776546310.725007	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	closed-hand	Close	1	calibration_20260418_140505	marker
-59655.24	6071.985	-119465.055	-20249.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.31034482758621	0.0	0.164977605	0.10461399	0.999814335	3.6318799999999998	-0.16785999999999998	-0.30519999999999997	3958548.0	1776546310.725011	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	closed-hand	Close	1	calibration_20260418_140505	marker
-59749.56	6035.085	-119529.22499999999	-20310.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.31034482758621	0.0	0.164977605	0.10461399	0.999814335	3.6318799999999998	-0.16785999999999998	-0.30519999999999997	3958549.0	1776546310.725018	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	closed-hand	Close	1	calibration_20260418_140505	marker
-59794.064999999995	6011.505	-119526.84	-20385.045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.31034482758621	0.0	0.164977605	0.10461399	0.999814335	3.6318799999999998	-0.16785999999999998	-0.30519999999999997	3958550.0	1776546310.725022	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	closed-hand	Close	1	calibration_20260418_140505	marker
-59815.979999999996	6014.385	-119412.495	-20405.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.31034482758621	0.0	0.164977605	0.10461399	0.999814335	3.6318799999999998	-0.16785999999999998	-0.30519999999999997	3958551.0	1776546310.725028	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	closed-hand	Close	1	calibration_20260418_140505	marker
-59720.49	6036.57	-119352.555	-20375.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.31034482758621	0.0	0.164977605	0.10461399	0.999814335	3.6318799999999998	-0.16785999999999998	-0.30519999999999997	3958552.0	1776546310.725033	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	closed-hand	Close	1	calibration_20260418_140505	marker
-59556.104999999996	6059.835	-119552.805	-20394.855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.31034482758621	0.0	0.164977605	0.10461399	0.999814335	3.6318799999999998	-0.16785999999999998	-0.30519999999999997	3958553.0	1776546310.72504	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	closed-hand	Close	1	calibration_20260418_140505	marker
-59552.82	6077.385	-119651.355	-20353.815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.31034482758621	0.0	0.164977605	0.10461399	0.999814335	3.6318799999999998	-0.16785999999999998	-0.30519999999999997	3958554.0	1776546310.725045	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	closed-hand	Close	1	calibration_20260418_140505	marker
-59678.64	6078.735	-119558.655	-20386.844999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.31034482758621	0.0	0.164977605	0.10461399	0.999814335	3.6318799999999998	-0.16785999999999998	-0.30519999999999997	3958555.0	1776546310.72505	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	closed-hand	Close	1	calibration_20260418_140505	marker
-59677.515	6059.61	-119377.62	-20469.375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.31034482758621	0.0	0.164977605	0.10461399	0.999814335	3.6318799999999998	-0.16785999999999998	-0.30519999999999997	3958556.0	1776546310.725055	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	closed-hand	Close	1	calibration_20260418_140505	marker
-59718.869999999995	6025.455	-119538.26999999999	-20510.055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.31034482758621	0.0	0.157287195	0.10754367000000001	1.00426989	5.06632	-0.39676	-0.8087799999999999	3958557.0	1776546310.725061	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	closed-hand	Close	1	calibration_20260418_140505	marker
