Channel1	Channel2	Channel3	Channel4	Channel5	Channel6	Channel7	Channel8	FilteredChannel1	FilteredChannel2	FilteredChannel3	FilteredChannel4	FilteredChannel5	FilteredChannel6	FilteredChannel7	FilteredChannel8	GyroX	GyroY	GyroZ	AccX	AccY	AccZ	PPG1	PPG2	rawPPG1	rawPPG2	rawPPG3	Hr	Hrv	Battery	Trigger	PhysicalTrigger	AutoTrigger	NumMeasurements	Timestamp
-20740.680000	-27964.350000	-27727.560000	-15032.610000	0.000000	0.000000	0.000000	0.000000	-0.179011	16.764394	-2.260144	-2.474302	0.000000	0.000000	-0.000000	0.000000	2.731540	0.289940	-0.274680	-0.009827	0.980588	0.020325	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	533470.000000	1772311726.662433
-20742.930000	-27986.760000	-27727.740000	-15033.240000	0.000000	0.000000	0.000000	0.000000	-2.401212	2.630627	-3.342754	-3.970828	0.000000	0.000000	-0.000000	0.000000	2.731540	0.289940	-0.274680	-0.009827	0.980588	0.020325	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	533471.000000	1772311726.662437
-20738.115000	-28026.450000	-27719.775000	-15023.835000	0.000000	0.000000	0.000000	0.000000	-3.050197	-12.471359	-2.411681	-3.136802	0.000000	0.000000	-0.000000	0.000000	2.731540	0.289940	-0.274680	-0.009827	0.980588	0.020325	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	533472.000000	1772311726.662903
-20732.670000	-28029.375000	-27714.510000	-15017.220000	0.000000	0.000000	0.000000	0.000000	-1.640146	-22.982396	0.353655	0.032662	0.000000	0.000000	-0.000000	0.000000	2.731540	0.289940	-0.274680	-0.009827	0.980588	0.020325	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	533473.000000	1772311726.662906
-20730.555000	-28042.515000	-27717.300000	-15018.525000	0.000000	0.000000	0.000000	0.000000	1.014631	-24.366244	3.347906	3.794358	0.000000	0.000000	-0.000000	0.000000	2.731540	0.289940	-0.274680	-0.009827	0.980588	0.020325	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	533474.000000	1772311726.666840
-20732.265000	-28069.875000	-27720.180000	-15023.205000	0.000000	0.000000	0.000000	0.000000	3.269098	-16.219587	4.511989	5.623620	0.000000	0.000000	-0.000000	0.000000	2.731540	0.289940	-0.274680	-0.009827	0.980588	0.020325	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	533475.000000	1772311726.666843
-20748.825000	-28024.875000	-27736.650000	-15040.080000	0.000000	0.000000	0.000000	0.000000	3.344650	-2.617543	2.660067	3.814033	0.000000	0.000000	-0.000000	0.000000	2.731540	0.289940	-0.274680	-0.009827	0.980588	0.020325	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	533476.000000	1772311726.671055
-20759.445000	-27973.620000	-27747.135000	-15051.555000	0.000000	0.000000	0.000000	0.000000	0.445989	12.949209	-1.689002	-1.227765	0.000000	0.000000	-0.000000	0.000000	2.731540	0.289940	-0.274680	-0.009827	0.980588	0.020325	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	533477.000000	1772311726.671058
-20748.015000	-27961.605000	-27734.895000	-15042.870000	0.000000	0.000000	0.000000	0.000000	-3.727303	27.439402	-5.935945	-6.529546	0.000000	0.000000	-0.000000	0.000000	2.731540	0.289940	-0.274680	-0.009827	0.980588	0.020325	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	533478.000000	1772311726.674929
-20743.605000	-27986.985000	-27728.145000	-15034.905000	0.000000	0.000000	0.000000	0.000000	-5.420724	33.398139	-6.409196	-7.884969	0.000000	0.000000	-0.000000	0.000000	2.731540	0.289940	-0.274680	-0.009827	0.980588	0.020325	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	533479.000000	1772311726.674934
-20739.645000	-27998.010000	-27722.520000	-15028.245000	0.000000	0.000000	0.000000	0.000000	-2.616466	23.282684	-1.839645	-3.498727	0.000000	0.000000	-0.000000	0.000000	3.189340	0.457800	-0.457800	-0.009949	0.980955	0.020630	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	533480.000000	1772311726.678907
-20737.755000	-28001.205000	-27721.125000	-15027.840000	0.000000	0.000000	0.000000	0.000000	2.703429	-0.460957	4.853230	3.917789	0.000000	0.000000	-0.000000	0.000000	3.189340	0.457800	-0.457800	-0.009949	0.980955	0.020630	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	533481.000000	1772311726.678910
-20758.185000	-27969.930000	-27744.750000	-15049.440000	0.000000	0.000000	0.000000	0.000000	6.404010	-24.525586	8.767277	9.056071	0.000000	0.000000	-0.000000	0.000000	3.189340	0.457800	-0.457800	-0.009949	0.980955	0.020630	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	533482.000000	1772311726.682837
-20764.080000	-27976.095000	-27752.265000	-15058.485000	0.000000	0.000000	0.000000	0.000000	5.395496	-35.281935	6.619479	7.949047	0.000000	0.000000	-0.000000	0.000000	3.189340	0.457800	-0.457800	-0.009949	0.980955	0.020630	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	533483.000000	1772311726.682840
-20747.880000	-27992.070000	-27734.355000	-15041.295000	0.000000	0.000000	0.000000	0.000000	0.711816	-29.921998	0.135467	1.802383	0.000000	0.000000	-0.000000	0.000000	3.189340	0.457800	-0.457800	-0.009949	0.980955	0.020630	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	533484.000000	1772311726.686906
-20747.250000	-27991.125000	-27735.345000	-15040.080000	0.000000	0.000000	0.000000	0.000000	-3.035616	-16.146561	-4.907458	-3.682834	0.000000	0.000000	-0.000000	0.000000	3.189340	0.457800	-0.457800	-0.009949	0.980955	0.020630	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	146.758621	0.000000	-1.000000	-1.000000	533485.000000	1772311726.686910
