ch_0	ch_1	ch_2	ch_3	ch_4	ch_5	ch_6	ch_7	ch_8	ch_9	ch_10	ch_11	ch_12	ch_13	ch_14	ch_15	ch_16	ch_17	ch_18	ch_19	ch_20	ch_21	ch_22	ch_23	ch_24	ch_25	ch_26	timestamp	marker	ch_29	ch_30	ch_31	ch_32	ch_33	ch_34	ch_35	ch_36	ch_37	ch_38	MarkerColumn	GestureLabel	CueLabel	SampleNumber	CollectionDate
-66810.23999999999	-53052.795	-103020.56999999999	-17948.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.034118565000000003	-0.048828	1.013974455	5.46308	0.85456	-1.8312	3200651.0	1776544791.128526	3.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	opened-hand	Open	13	0418
-66737.025	-53058.96	-102946.185	-17881.425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.034118565000000003	-0.048828	1.013974455	5.46308	0.85456	-1.8312	3200652.0	1776544791.128542	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	opened-hand	Open	13	0418
-66913.69499999999	-53088.39	-103145.48999999999	-18055.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.034118565000000003	-0.048828	1.013974455	5.46308	0.85456	-1.8312	3200653.0	1776544791.131946	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	opened-hand	Open	13	0418
-66955.68	-53146.395	-103210.605	-18122.625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.034118565000000003	-0.048828	1.013974455	5.46308	0.85456	-1.8312	3200654.0	1776544791.131961	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	opened-hand	Open	13	0418
-66924.09	-53158.77	-103180.95	-18101.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.034118565000000003	-0.048828	1.013974455	5.46308	0.85456	-1.8312	3200655.0	1776544791.14068	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	opened-hand	Open	13	0418
-66976.2	-53159.49	-103217.08499999999	-18120.645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.034118565000000003	-0.048828	1.013974455	5.46308	0.85456	-1.8312	3200656.0	1776544791.140696	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	opened-hand	Open	13	0418
-66986.325	-53163.494999999995	-103232.295	-18120.105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.042175185000000004	-0.020690865	1.01086167	1.3428799999999999	1.6175599999999999	-0.28994	3200657.0	1776544791.140715	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	opened-hand	Open	13	0418
-66952.08	-53173.259999999995	-103202.19	-18085.68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.042175185000000004	-0.020690865	1.01086167	1.3428799999999999	1.6175599999999999	-0.28994	3200658.0	1776544791.140729	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	opened-hand	Open	13	0418
-66950.505	-53176.905	-103161.105	-18047.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.042175185000000004	-0.020690865	1.01086167	1.3428799999999999	1.6175599999999999	-0.28994	3200659.0	1776544791.143705	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	opened-hand	Open	13	0418
-66827.7	-53175.6	-103020.03	-17942.535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.042175185000000004	-0.020690865	1.01086167	1.3428799999999999	1.6175599999999999	-0.28994	3200660.0	1776544791.143731	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	opened-hand	Open	13	0418
