Channel1	Channel2	Channel3	Channel4	Channel5	Channel6	Channel7	Channel8	FilteredChannel1	FilteredChannel2	FilteredChannel3	FilteredChannel4	FilteredChannel5	FilteredChannel6	FilteredChannel7	FilteredChannel8	GyroX	GyroY	GyroZ	AccX	AccY	AccZ	PPG1	PPG2	rawPPG1	rawPPG2	rawPPG3	Hr	Hrv	Battery	Trigger	PhysicalTrigger	AutoTrigger	NumMeasurements	Timestamp	GestureLabel	CueLabel	TrialNumber	SessionId	MarkerColumn
9253.08	24467.985	-4809.375	-15060.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.68965517241378	0.0	0.097350825	0.5191637100000001	0.8582741700000001	5.15788	-0.25942	1.00716	420197.0	1775936962.470364	3.0	1.0	3.0	-1.0	-1.0	-1.0	1775936962.470364	opened-hand	Open	3	20260411_124810	Trigger
9494.685	24758.684999999998	-4967.595	-15159.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.68965517241378	0.0	0.097350825	0.5191637100000001	0.8582741700000001	5.15788	-0.25942	1.00716	420198.0	1775936962.470369	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936962.470369	opened-hand	Open	3	20260411_124810	Trigger
9842.58	25101.405	-5097.69	-15226.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.68965517241378	0.0	0.097594965	0.5202013050000001	0.856260015	5.69198	0.44254	1.55652	420199.0	1775936962.47439	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936962.47439	opened-hand	Open	3	20260411_124810	Trigger
10140.345	25318.53	-5121.45	-15217.695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.68965517241378	0.0	0.097594965	0.5202013050000001	0.856260015	5.69198	0.44254	1.55652	420200.0	1775936962.474411	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936962.474411	opened-hand	Open	3	20260411_124810	Trigger
10172.385	25271.864999999998	-5045.49	-15156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.68965517241378	0.0	0.097594965	0.5202013050000001	0.856260015	5.69198	0.44254	1.55652	420201.0	1775936962.478269	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936962.478269	opened-hand	Open	3	20260411_124810	Trigger
10004.445	24993.0	-4909.59	-15063.255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.68965517241378	0.0	0.097594965	0.5202013050000001	0.856260015	5.69198	0.44254	1.55652	420202.0	1775936962.478289	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936962.478289	opened-hand	Open	3	20260411_124810	Trigger
9701.73	24649.11	-4790.79	-15000.795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.68965517241378	0.0	0.097594965	0.5202013050000001	0.856260015	5.69198	0.44254	1.55652	420203.0	1775936962.482309	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936962.482309	opened-hand	Open	3	20260411_124810	Trigger
9357.93	24405.12	-4748.22	-15000.525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.68965517241378	0.0	0.097594965	0.5202013050000001	0.856260015	5.69198	0.44254	1.55652	420204.0	1775936962.482328	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936962.482328	opened-hand	Open	3	20260411_124810	Trigger
9228.96	24375.78	-4794.795	-15048.224999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.68965517241378	0.0	0.097594965	0.5202013050000001	0.856260015	5.69198	0.44254	1.55652	420205.0	1775936962.486351	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936962.486351	opened-hand	Open	3	20260411_124810	Trigger
9408.779999999999	24601.23	-4918.365	-15130.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.68965517241378	0.0	0.097594965	0.5202013050000001	0.856260015	5.69198	0.44254	1.55652	420206.0	1775936962.486356	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936962.486356	opened-hand	Open	3	20260411_124810	Trigger
