ch_0	ch_1	ch_2	ch_3	ch_4	ch_5	ch_6	ch_7	ch_8	ch_9	ch_10	ch_11	ch_12	ch_13	ch_14	ch_15	ch_16	ch_17	ch_18	ch_19	ch_20	ch_21	ch_22	ch_23	ch_24	ch_25	ch_26	timestamp	marker	ch_29	ch_30	ch_31	ch_32	ch_33	ch_34	ch_35	ch_36	ch_37	ch_38	MarkerColumn	GestureLabel	CueLabel	SampleNumber	CollectionDate
-66133.125	-52696.259999999995	-102646.845	-17730.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	0.0	0.102599835	0.02404779	1.037289825	-1.43444	-4.3338399999999995	1.11398	3164413.0	1776544718.499646	3.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	opened-hand	Open	6	0418
-66001.14	-52680.15	-102507.165	-17646.795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	0.0	0.102599835	0.02404779	1.037289825	-1.43444	-4.3338399999999995	1.11398	3164414.0	1776544718.499656	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	opened-hand	Open	6	0418
-65739.105	-52672.814999999995	-102310.83	-17497.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	0.0	0.102111555	0.016540485	1.0290501	-7.752079999999999	-4.94424	-0.48832	3164415.0	1776544718.499664	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	opened-hand	Open	6	0418
-65942.86499999999	-52694.954999999994	-102436.92	-17593.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	0.0	0.102111555	0.016540485	1.0290501	-7.752079999999999	-4.94424	-0.48832	3164416.0	1776544718.499669	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	opened-hand	Open	6	0418
-66498.61499999999	-52739.954999999994	-102947.67	-18153.495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	0.0	0.102111555	0.016540485	1.0290501	-7.752079999999999	-4.94424	-0.48832	3164417.0	1776544718.499674	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	opened-hand	Open	6	0418
-66407.895	-52749.99	-102910.31999999999	-18091.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	0.0	0.102111555	0.016540485	1.0290501	-7.752079999999999	-4.94424	-0.48832	3164418.0	1776544718.499678	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	opened-hand	Open	6	0418
-66198.51	-52731.854999999996	-102657.95999999999	-17818.739999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	0.0	0.102111555	0.016540485	1.0290501	-7.752079999999999	-4.94424	-0.48832	3164419.0	1776544718.499683	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	opened-hand	Open	6	0418
-65962.53	-52714.259999999995	-102459.105	-17745.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	0.0	0.102111555	0.016540485	1.0290501	-7.752079999999999	-4.94424	-0.48832	3164420.0	1776544718.499692	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	opened-hand	Open	6	0418
-66174.84	-52721.1	-102676.185	-17862.975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	0.0	0.102111555	0.016540485	1.0290501	-7.752079999999999	-4.94424	-0.48832	3164421.0	1776544718.499697	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	opened-hand	Open	6	0418
-66552.84	-52744.095	-102989.565	-18094.725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	0.0	0.102111555	0.016540485	1.0290501	-7.752079999999999	-4.94424	-0.48832	3164422.0	1776544718.499701	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	opened-hand	Open	6	0418
-66160.53	-52729.829999999994	-102688.83	-17830.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	0.0	0.102111555	0.016540485	1.0290501	-7.752079999999999	-4.94424	-0.48832	3164423.0	1776544718.499706	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	marker	opened-hand	Open	6	0418
