Channel1	Channel2	Channel3	Channel4	Channel5	Channel6	Channel7	Channel8	FilteredChannel1	FilteredChannel2	FilteredChannel3	FilteredChannel4	FilteredChannel5	FilteredChannel6	FilteredChannel7	FilteredChannel8	GyroX	GyroY	GyroZ	AccX	AccY	AccZ	PPG1	PPG2	rawPPG1	rawPPG2	rawPPG3	Hr	Hrv	Battery	Trigger	PhysicalTrigger	AutoTrigger	NumMeasurements	Timestamp	GestureLabel	CueLabel	TrialNumber	SessionId	MarkerColumn
10389.645	32099.67	-4776.255	-14247.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.8275862068966	0.0	0.090514905	0.43835337	0.90514905	4.41014	-0.44254	-0.39676	409127.0	1775936940.270287	3.0	1.0	3.0	-1.0	-1.0	-1.0	1775936940.270287	opened-hand	Open	2	20260411_124810	Trigger
9042.119999999999	35051.13	-6322.815	-15675.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.8275862068966	0.0	0.090514905	0.43835337	0.90514905	4.41014	-0.44254	-0.39676	409128.0	1775936940.270294	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936940.270294	opened-hand	Open	2	20260411_124810	Trigger
9187.065	35658.135	-6095.925	-15505.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.8275862068966	0.0	0.08984352	0.435850935	0.90319593	6.22608	1.03768	-1.0682	409129.0	1775936940.272942	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936940.272942	opened-hand	Open	2	20260411_124810	Trigger
11278.755	32853.825	-3770.865	-13411.845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.8275862068966	0.0	0.08984352	0.435850935	0.90319593	6.22608	1.03768	-1.0682	409130.0	1775936940.272962	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936940.272962	opened-hand	Open	2	20260411_124810	Trigger
13672.755	28691.28	-1051.3799999999999	-10932.975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.8275862068966	0.0	0.08984352	0.435850935	0.90319593	6.22608	1.03768	-1.0682	409131.0	1775936940.27688	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936940.27688	opened-hand	Open	2	20260411_124810	Trigger
15225.3	25302.329999999998	788.76	-9235.619999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.8275862068966	0.0	0.08984352	0.435850935	0.90319593	6.22608	1.03768	-1.0682	409132.0	1775936940.2769	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936940.2769	opened-hand	Open	2	20260411_124810	Trigger
15271.064999999999	24356.25	806.67	-9190.215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.8275862068966	0.0	0.08984352	0.435850935	0.90319593	6.22608	1.03768	-1.0682	409133.0	1775936940.28081	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936940.28081	opened-hand	Open	2	20260411_124810	Trigger
13546.619999999999	26599.274999999998	-1192.815	-10988.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.8275862068966	0.0	0.08984352	0.435850935	0.90319593	6.22608	1.03768	-1.0682	409134.0	1775936940.280829	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936940.280829	opened-hand	Open	2	20260411_124810	Trigger
11016.135	30885.434999999998	-4055.625	-13595.939999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.8275862068966	0.0	0.08984352	0.435850935	0.90319593	6.22608	1.03768	-1.0682	409135.0	1775936940.28499	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936940.28499	opened-hand	Open	2	20260411_124810	Trigger
9346.725	34323.885	-6000.57	-15378.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.8275862068966	0.0	0.08984352	0.435850935	0.90319593	6.22608	1.03768	-1.0682	409136.0	1775936940.285008	0.0	1.0	0.0	-1.0	-1.0	-1.0	1775936940.285008	opened-hand	Open	2	20260411_124810	Trigger
